00	20	02	12
20	02	12
20	02
00	20	02
21	02
02
00	02
00	20	02
00	20	02
20	01	02
20	02	12
00	20
10	20	02
20	02
10	20	02
20	02
20	02	12
00	20
20	01	02
00	20	02
10	20
00	20	02
00	20	02
00	20
00	20	02
20	02
00	20	02
00	20	21	02
00	20	01
00	20	02
00	20	02
00	02
00	20	02
00	20	02
00	20	02
00	20	02
00	20	02
00	20	02
20	21	02
00	20	02
00	20	02
00	20	01
00	20	02
00	20	01
20	02
20	02
20	21	02
20	02
20	01	02
00	20	02
00	20	02
00	20	02
00	20	01
00	02
00	20	01
00	20	02
00	20	02
00	20	02
20	02
20	02
20	02
20	02
20	02
10	20	02
20
10	20	11	21	02
00	02
10	20	02
00	20	02
10	20	02
10	20
00	20
20	02
20	02	12
20	02
20	02	12
00	20
00	20	02
20	02
00	20	02
01	02
20	02
20	02	12
00	20	02
00	20	02
00	20	02
20	02
00	20	02
10	20	02
10	20	01	02
00	20	02
20	21
00	20	02
00	20	02
00	20	02
00	20	02
20	01	02
20	02	12
00	10	01	11
20	02
00	20	02
00
00	20	21	02
00	20	02
00	20	02
00	20
20	01	02
00	20	02
20	01	02
00	20	02
00	20
10	20	02
20	02
20	02	12
00	20	02
20	02	12
20	02
20	02
20	21	02
20	02	12
00	20	02
20	21	02
10	20	11	21	02
00	20	02
00	20	02
20	01	02
20	21	02
10	20	02
00	20	02
20
00	20	02
00	10	02
00	20	02
20	02
00	20	21	02
00	20	02
00	20	02
20
10	20
00	20	02
20	02
00	20	02
00	20	02
00	20	02
00	20	02
00	20
00	20	02
20	02
20	21	02
00	20	02
00	20	02
00	20	02
00	20	21	02
20	02
00	20
02
00	20	02	12
00	20	02
00	20	02
00	20	02
20	21	02
00	20	02
00	20	21	02
20	21	02
00	20	02
20
20	01	02
20	02
20	01	02
10	20	02
20	02	12
00	20	02
00	20	02
20	01	11	02	12
00	20	02
20	02
00	20	02
00	20	02
10	20	02
20	01
00	20	02
20	02
00	20	02
10	20
00	20	02
10	20	02
00	20	02
00	20	02
20	02	12
00	20	02
00	20
00	20	02
00	20
20	21	02
20	02
20	02
00	20	02
00	20	02
00	20	02
00	20
20	21	02
00	20	02
00	20	02
00	20	01
20	02	12
20	01	02
20	02
20	02	12
20	02
20	02
00	20	02
00	20	02
02
20	02
00	20	02
20	21	02
00	20	02
20	02
00	20	02
20	02
00	02
20	02
10	20	02
20	02
00	20	21	02
20	02
20	21	02
20	21	02
10	20	01	02
20	02
00	02
00	20	02
20	02	12
00	20	02
20	01	02
10	20	02
20	21	02
00	20	02
20	02
00	20	02
00	20	02
10	20
20	02
00	20	02
00	20	02
00	20	02	12
10	20	02
00	02
00	02
20	02
00	20	02
00	20	02
00	20	02
00	20
00	20	02
10	20	01	02
10	20	02
10	20	02
00	20	02
00	20	02
20	02	12
20	02
00	20	02
00	20	02
00	20
00	20
10	20	02
20	02
00	20	02
00	20	02
00	20	02
00	20	02
00	20	02
20	02
00	02
00	20
00	02
00	20	02
20	01	02
20	01	02
10	20	02
00	20	02
00	20	02	12
20	02
00	20	02
10	20	02
00	20	02
20	02
00	20	02
00	20	02
00	20	02
20	12
00	20	02
00	20	02
20	02
00	20	02
20	21	02
00	02
10	20	11	21	02
00	20
00	20	02
00	20	02
00	20	02
00	20	02
00	20	02
10	20	02
00	20	02
02
20	01	11	02	12
20	02
00	02
00	20	02
20
20	02
00	20	02
00	20	02
00	20	02
00	20	02
00	20	02
00	20	02
00	20	02
00	20	02
20	02
20	21	02
10	20	01	02
00	20	02
20	02
10	20	02
00	02
00	20	02	12
20
00	20	02
00	20	02
00	20	02
20	02
00	20	02	12
00	20	02
20	02
00
20
00	20	01
00	20	02
20	02
20	21	12
00	20	01
20	02
00	20	02
00	02
20	01	02
20	21	02
00	20	02
20	21	02
20
20	01	02
00	20	02
00	20	02
00	20
20	01	02
00	20	02
00	20	02
20	21	02	12
20	21	02
20	01	02
00	20	02
20	02
20	02	12
20
20	02
00	20	02
00	20	02
20	21	02
00	20	02
00	20	02
00	10
20	01	02
00	20	01
00	10	02
20	02	12
00	20
00	20	02
00	20	02
00	20	02
00	20	02	12
00	02
20	02	22
00	20	02
00	02
00	02
20	02	22
00	20	02
00	20	02
20	01	02
20	02
20	01	11	02	12
20	02
00	20	21	02
20	02	12
20	21	02
00	20	02
00	20	02
20	02
00	20
00	02
20	02
00	20	21	02
20	02	12
20	02
20	21	02
10	20	02
20	02	12
20	02
00	20	02
20	02
00	20	02
20	21	02
00	10	02
10	20	02
20	02
02
00	20	01
00	20	02
00	20	02
02
00	20	02
10	20
10	20	02
10	20	01	02
00	20	02
00	02
00	02
00	20	02
00	20	02
00	10	02
10	20	02
00	20	02
20	21	02
20	02
00	20	02
20	01	02
00	20	02
20
20	02
20
00	20	02
00	20	02
00	20
00	20	02
00	20	02
00	20	02
20	02	12
00	20	02
00	20	02
20	02
00	20
00	20	02
00	20
00	20	02
00	20	02
10	20	02
02
20	02
10	20	02
00	20	02
00
20	21	02
00	20	02
00	20	02
00	02
00	20	02
00	20
20	02
00	20	02
00	20	02
20	02
20	21	02
00	20	02
00	20	02
10	20	01	02
00	20	02
20	02
00	20	02
00	20	02
00	02
20	02
00	20	02
00	02
20	02
00	20	01
00	20	02	12
00	20	02
00	20	02
00	20	02
20	02
00	20	02
00	02
00	20	02
20	02
00	20	02
00	20
00	20	02
00	20	02
20	21	02
00	20	02
00	20	02
00	20	02
00	20	02
00	20	02	12
20	02
00	20	02
00	20	02
20	02
10	20	02
00	20	02
00	20	02
00	20	01
00	20	21	02
00	20	02
20	01	02
00	20	02
00	20
20	02
00	20	02
10	20
20	01	02
00	20	02
20	01	02
00	02
10	20	02
00	20	02
20	02	12
00	20	02
20
10	20	02
10	20	02
00	20	02
20	02
20	02
00	20	02
20	01	02
00	20	02
20	02
00	20	02
00	20	02
20	21	02
00	20	02
00	20	02
20	02
00	20	02
00	20	02
20	02
00	20	02
20	02
20	21	02
00	20	02
00	20	02
00	20	02	22
20	01	02
20	01	02
00	20	02
00	20	02
00	20	02
20	21	02
00	20
10	20	02
20	02
00	20	02	12
00	20	02
00	20	02
01	02
00	20	02
00	20	02
20	02	22
00	20
00	20	02
00	10	02
20	02
00	02
00	20
10	20	02
00	02
20	21	02
00	20	02
00	20	02
00	20	02	12
20	21	02
20	21	02
20
00	02
20	01	02
10	20	02
10	20	01	02
00	20	02
10	20	02
20	01
00	20	02
00	20	02
20	01	02
00	20	02
00	20	02
10	20	02
00	20	02
00	01
20	02
10	20	02
20	01	02
20	01	02
00	20	02
00	20	02
00	20	02
20	01	02
00	20	02
20	02
00	20	02
10	20	01	02
20
00	20	02
20	01	02
20	21	02
00	20	02
00	20	02
10	20	02
20	01	02
20	01	02
00	20	02
20
00	20	02
00	20	02
20	02
00	20	02
10	20
20	02
00	20	02	12
20	02
00	20	02
01	02
20	01	02
00	20	02
20	02
00	20	02
10	20	02
20	01
00	20	02
10	20	02
00	20	02
00	20	02
00	20
00	20	02
00	20	02
10	20	11	21	02
00	20	02
00	20	02
20	12
00	20	02	12
20	02	12
00	20	02
20	21	02
00	20	02
20	02
00	20	02
20	02
02
02
20	21	02
00	20	02
01
00	20
00	20	02
00	20	02
00	20	02
20	02	12
00	02
10	20	02
00	20	02	12
20
20	02	12
00	20	02
00	20	02
00	20	02
00	20	02
00	20	02
00	20	02
00	20	02
20	02
00	02
20	02
20	01	02
10	20	02
00	20	21	02
00	20
20	02
00	02
00	20	02
00	02
00	02
20	02
20	01	02
00	20	02
00	20	02
00	10	02
00	20	02
20	02
00	20	02
00	20	02
00	02
00	20
00	20	02
20
00	20	02
00	20	02
20	02	12
20	01	02
00	02
20	01	02
20	01	02
00	02
20	02
00	20	02
00	10	02
20	02
20	02	12
00	20	02
00	20	01
00	20	02
00	10	02
20	01	02
00	20	02
20	21	02
00	20	02
00	20	02
20	21	02
00	20	02
00	20	02
20	02
00	20	02
00	20	02
20	21	02	12
20	02
20	01	02
00	20	02
20	02	12
01	02
00	20	21	02
20	01	02
20	02
00	20	02
20	02
00	20	02
00	20	02
00	20
20	02
20	02
20	02	12
00	20	02
20
00	20
00	20	02
00	20	02
00	20	21	02
00	20	21	02
00	20	02
00	20	02	12
20	02
00	20	02
00	20	02
00	20	02
10	20	02
00	02
00	20	02
10	20	02
00	20	01
00	20	02
00	20	02
00	20	02
00	20	02
00	20	02
00	20	02
00	20	02
10	20	02
20	01	02
00	20	02
00	20	02
20
20	02	22
00	20	02
00	02
20	02
10	20	02
00	20	02
10	20	02
20	01	02
00	20	02
00	10	02
00	20	02
00	20	02
00	20	01
00	20	02
00	20	21	02
20	02
10	20	11	21	02
20	01	02
02	12
00	10	02
20	02	12
20	21	02
00	20	02
10	20
00	10	02
10	20	02
00	20	02
00	20	01
00	20	02
00	20	02
00	20	02
00	20	02
00	20	02
20	02	12
20	02
20	02	12
00	02
00	20
00	20	02
20	02	12
00	20	02
00	02
00	20	21	02
20
00	20	02	12
00	02
00	20	02
00	20	02
00	20	02
00	20	02
00	20	02
00	20	02
00
00	20	02
00	20	02
00	20	02
00	20	02
10	20	02
00	20	01
00	20	02
20	02
00	02
00	20	02
00	20	02
00	20	02
20	02
00	20	02
20	02
00	20	21	02	12
00	20	02
00	20	02
00	10	02
00	20	02
10	20
20	02	12
20	21	02
20	01	02
20	02
20	02
20	02
00	20	02
20	02	12
20	01	02
00	20	02
00	20	02
00	20	02
00	02
00	20	02
10	20	02
00	20	02
00	20	02
20	02
10	20	02
10	20	02
00	20
20	01	02
20	02
00	20	02
00	20	02
00	20	01
20	02
20	21	02
00	02
00	20	21	02
20	02
20	02
20	02	12
00	20	02
00	20	02
20	01	02
00	20
20	01	02
00	20	02
20	01	02
20	02
00	20	02
00	20	02
10	20
00	20	02
20	02
00	20	02
00	02
00	20	02
00	10
00	20	02
00	20	02
20	02
00	20	02
00	20	02
00	01
20	01	02
01	02
20	02	12
00	20	02
00	20	02
20	22
10	20	02
00	20	02
20	21	02
00	20	02
20	01	02
00	20	02
00	20	02
20	02
20	21	02
00	20	02
20	02	12
00	20	02
20	21	02
20	01	02
00	20	02
20	02
00	20	02	12
00	20	02
20	02
00	20	21	02
20
00	20	02
20	01	02
00	20	02
00	20	02
20	02
00	20	02
00	20	02
00	20	02
00	02
20	21	02
00	20	02
20	01	02
00	20	02
00	20	02
00	20	02
00	20	02
20	01	02
20	02
20	21	02
00	20	02
20	02	12
20	02
20	02
00	20	02
00	20	01
20	02	12
20	02
00	20	02
00	20	02
02
20	21	02	12
00	10	02
00	20	02
00	20	02
20	02
20	02
10	20	02
10	20	02
20	21	02
20	02
00	20	02
00	20	02
02
20	02	12
00	20	02
20	02	12
20	02
00	20	02
00	20	02
00	20	02
20	02
10	20	02
10	20	02
00	20	02
00	02
00	20	02
00	20	02
20	02
00	20	02
20	21	02
00	02
00	20	02
20	02
00	20	02
10	20	02
00	20	02
00	02
20	02
20	02	12
00	20	02
10	20	02
00	20	02
00	20	02
00	20	02
20	02
00	20
00	20	02
20	02
00	20	02
00	20	02
00	20	02	12
00	20	02
00	02
00	20	21	02	12
00	20	01
00	20	02
10	20	02
20	21	02
00	20	02
00	20	02
00	02
00	20	02
00	10	02
10	20	02
00	02
00	20	02
20	02
20	02	12
00	20	02
00	20	02
00	20	02
00	20	02
00	20	02	12
00	20	02
00	20	01
00	20	02	12
20
20	21	02
00	20	02
20	21	02	12
00	10	02
00	20	02
20	02
00	20	02
00	20	02
00	20	02
02
00	10	02
00	20
00	20	02
20	02
00	20
00	20	01
00	20	02
00	20
20	02	12
20	02	12
00	20	02
10	20	02
20	02
00	20
00	02
20	02
00	20	02
10	20	01	02
00	02
20	21	02
00	20	02
01	02
10	20	02
20	02
10	20	02
00	20	02
00	20	02
10	20	02
20	01	02
10	20	02
20	02	12
20	21	02
00	20	02
00	20	02
00	20	02
20	21	02
00	20	02
00	20	02
00	20	02
20	02	22
00	02
00	20	02
00	20	02	12
00	20	21	02
02	12
00	20	21	02
00
00	20	02
00	20	02
00	20	02
00	20	01
00	20	02
20	02	12
00	20	02
10	20	02
20	21	02
20	02
00	20	02
00	20	02
20	21	02
20	02
00	20	02
00	20	02
00	20	02
00	20	02
00	20	21	02
20	02
00	20
00	20	02
20	02
00	20
00	20	02
10	20	02
00	20	01
00	20	02
00	20	02
00	20	02
20	02	12
20	21	02
00	20	02
00	02
00	20	02
00	20	02
20	02	22
00	20
00	20	02
00	20	02
00	02
00	20	02
00	20	02
00	20	02
20	01	02
10	20
20	02
20	02
20	02
00	20	21	02
00	20	02
00	20	02
00	20	21	02
00	20	02
20	01	02
00	20	02
20	21	02
00	20	02
20	02
20	02
20	02
00	20	21	02
00	20	02
00	20	02
00	20	02
10	20	01	02
10	20	02
02
00	10	02
00	20	02
00	20	02
20	01	11	02	12
02
20	21	02
10	20	11	21	02
10	20	02
00	20	02
02
00	20	02
20	02	12
00	20	02
00	20	02
00	20	02
10	20	11	21	02
00	20	02
00	20
00	20	02
00	20	02
20	21	02
20
00	20	02
00	20
00	20	02
00	20	02
20	02
10	20	02
10	20	02
00	20
00	20	02
20	01	02
20	02
00	20	02
00	20	02
00	20	02
00	20	02
00	10	02
20	21	02
00	20	02
00	20	02
00	02
02
20	02
20	02
00	20	21	02
20	02
20	02
00	20	01
00	20	02
10	20	02
00	20	02
20	02
20	01	02
00	20	02
00	20	02
00	20
20	01	02
00	20	02
00	20	02	12
20	02	12
20	02
20	01	02
10	20	02
00	02
00	20	02
00	20	02	22
00	20	02
10	20	02
00	20	02
20	02	12
00	20
00	20	21	02
00	20	02
20
00	20	02
00	20	21	02
20	02
00	20	02
00	20	02
00	20	02
20	01	02
20	02	12
00	20	02
00	20	02
00	20	02
20	02
20	21	02	12
00	20	02
20	01	02
00	20
00	20	02
00	20	02
20	02	12
00	20	21	02
00	20	02
00	20	02
20	01	02
00	20	02
20	02
00	20	21	02
20	01	02
20	02
00	20	02
00	20	02
00	20	02
20
00	20	02
00	02
20	02	12
00	20	02
20	02	12
20	21	02
00	20
20	02
20	21	02
20	02	12
00	10	02
00	20	02
00	20	02	12
00	20	21	02
00	20	02
20	21	02
00	10	02
00	20	02
00	20	02
20	02
00	02
00	02
00	20	02
20	02
00	20	02
00	20	02
20	02
00	20	02
00	20	02
00	20	02
00	20	02
00	20	02
20	02
00	10	02
20	01	02
10	20	02
20	01	02
00	20	02
00	20	01
10	20	02
00	20	02
00	20	02
20	02
00	20	02
20	01	02
20	02
00	02
00	20	02
00	02
20
10	20	01	02
00	02
00	20	02
02
00	20
20	21	02
00	20	02
00	20	02
20	02
00	20	02
00	20	02
00	20	02
00	20	02
00	20	02
00	20	02
00	02
00	20	02
00	20	02
20	21	02
20	02
00	20	02
20	02
10	20	02
00	20	02
00	20
20	02
00	20	02
20	01	11	02	12
00	10
20	02
00	20	01
00	20	02
00	20	02
00	20	02
20	02
20	02
20	02
00	20	02
10	20	02
20	02
20	01	02
00	20	02
00	20	02
00	20	02
20	02
20	02
00	20	02
10	20	02
00	20
20	01	02
00	20	02
00	20	02
20	02
00	20	02
20	02
00	20	02	12
00	20	21	02
00	20	02
00	20	02
00	20	02
20
00	20	02
10	20	02
02	22
00	20	02
00	20
00	20	02
00	20	02	12
00	20	02
10	20	02
00	20	02
00	20	02
10	20	02
20	02
00	20	02
00	20	02
00	20	02	12
20	02	12
00	20	02
00	20	02
20	21	02
00	20	02
00	20	21	02
00	20	02
00	02
10	20	02
00	20	02
20	01	02
20	21	02
00	20
00	10	02
20	01	11	02	12
00	20	02
00	20	02
00	20	02
00	20	02
00	20	02
00	20	02
20
00	20	02
00	20	02
20	01	02
20	02
20	02
20	02
20	01	02
20	01	02
00	20	02
20	01	02
00	20	02
00	20	21	02
00	20	02
00	20	02
00	20	02
00	10	02
20	02
20	02
00	20	02
10	20	02
20	02
00	10	02
20	02	12
00	20	21	02
00	20	02
00	20	02
00	20	02
20	02
00	20	02	12
00	20	02
00	20	02
00	20	02
00	20	02
00	20	02
00	20	02
00	10	02
20	02
00	20	21	02
00	20	01
02
00	20	02
00	20	02
20	21	02	12
20	02	12
20	02
20	01	02
20	21	02
20	12
20	02
00	20	02
00	20	02
00	20	02
00	20	01
00	20	02
00	20	02
20
20	01	02
00
00	20	02
00	20	02	12
20	21	02
20	01	02
00	20	02	12
20	02
20	02	22
00	20	02	12
00	20	02	12
20	02	12
00	20	02
00	20	02
00	20	02
00	20	02
20	02
00	02
10	20	02
00	20	02
02
10	20
00	20	02
20	02
20	12
20
20	02	12
20	01	02
20	02
10	20	02
00	20	02
00	20	02
00	20	02
00	20	02
00	20	02
00	20	02
00	20	02
00	20	02
20
20	02
00	20	02
00	20	02
00	20	02
20	01	02
00	20	02
00	20	02
00	20	02
00	20
20	21	02
00	20	02
00	20	01
10	20	02
20	01	02
20	02	12
20	02
00	02
02
10	20	02
02
00	20	02
00	20	02
00	20	02
20	21	02
20
20	02
00	20	02
20	02	12
00	20	21	02
20	02
00	20	02
00	20	02
00	20	02
00	20	02
00	20	02
20	21	02
00	20	02
20	02
20	21	02
00	20	02
20	02
00	02
20	02	12
00	20	02
00	20	02
20	02
20	01	11	02	12
00	20	02
20	02	12
00	20	02
00	20	02
10	20	02
20	02
20
00	20	02
00	20	02
00	20	02
10	20	02
00	20	02
00	20	02
00	20	02
20	21	02
00	20	02
10	20	11	21	02
00	20	02
00	20	02
20	02
00	20	02
00	10	02
00	20
00	20	02
00	20	02
00	20	02
20	01	02
20	01	02
00	02
10	20	11	21	02
10	20	02
00	02
00	20	02
00	20	02	22
10	20	02
00	20	02
00	20	02
20	02	12
00	20	02
00	20	02
00	02
00	20	02
20	01	02
00	20	02
10	20	02
10	20	02
00	20	02
00	20	02
00	20	01
00	20	02
00	02
00	20	02
00	20	02
20	02	12
00	20	02
02
00	20	02
00
00	20	02
00	20	02	12
10	20	11	21	02
00	20	02
00	20
00	20	02
00	20	02
00	20	01
00	20	02
00	20	02	12
00	20	02
00	20	02
00	20	02
00	20	02
20	21	02
20	02
00	20	02
00	20	02
20	02
02
00	20	02
00	20	02
00	20	02
10	20	02
00	02
10	20	02
10	20	02
00	02
20	21	02
00	20	02
20	02
00	20	02
20	02
00	20	02
00	20
00	20	02
01	02
01	02
20	02	12
00	20	02
00	20
00	20	02
00	20	02
20	02	12
20	02
00	20	02
02
00	20	02
00	20	02
10	20
00	20	21	02
20	02	12
00	20	02
01	02
00	20	02
00	20	02	12
20	02
00	20	02
00	10	02
20	01	02
20	02
00	20	02
20	01	02
20	01	02
20	02	12
01	02
00	10	02
00	20
20	02
00	20	02
10	20	11	21	02
20	02
20	01	02
10	20	02
00	20	02
00	20	01
20	21	02
21	02
20	02	12
00	20	02
00	20	02
20	02
20
00	20	02
20	02
10	20	02
20	02
00	20	02
10	20	02
00	20
20	21	02
00	20	02
00	20	02
00	20	02
00	20	02
20	02
20	01	02
20	02
00	20	02
00	02
00	20	02
20	02
00	20	02
00	20	02
10	20	02
10	20	02
00	20	02
20	02
20	02
00	20	02
20	21	02	12
20	02
00	20	02
00	20	02
20	21	02
20	02
00	20	02
00	20	02
00	20	02
00	20	02
00	20	02
00	20	02
20	21	02
00	20	02
00	20	02
10	20	02
00	20	02
00	20	02
00	20
00	20	02
00	20	02
20	02
01	02
20	02
00	20	02
00	20	02
00	20	02
20	02
00	20	02
20	21	02
00	20	02
00	02
00	20	02
20	02	12
00	10	02
00	20	02
00	02
10	20	02
00	20	02
20	02
20	02	12
00	20	02
20	01	02
00	20	02
00	20	02
00	20	02
00	02
00	20	02
20	02
00	20	02
02
00	20	02	12
00	20	02
20	02	12
00	20	02
20	01	02
20	02
00	20	02
00	20	02
00	02
00	20	02
00	20	02
00	20	02
20	21	02
00	20	02
20
00
00	20	02
00	20	02
01	02
20	02
20	02
01	02
00	20	02
00	20	02
00	20	02
00	20	02
00	20	02
20	02
20	21	02
10	20
00	20	02
20	02	12
00	20	02
00	20	02
00	20	02
00	20	02
10	20	01	02
20	02
00	20	02
10	20	02
00	20
00	20	02
00	20	02
00	20	02
10	20	02
02
20	02
20	02
21	02
00	02
00	20
00	20	02
00	20	02
00	20	02
20	02
00	20	02
00	20	21	02
10	20	02
00	20	02
00	20	02	12
20	02
00	20	02
00	20	02
00	02
00	20	02
00	20	02
00	20	02
00	20	02
20	21	02
00	20
00	20	01
00	20	02
00	20	02
20	02
00	20
00	20	02
00	20	02
00	20	01
00	20	02
02	12
20	21	02
00	20	02
20	01	02
20	02
00	20	02
20	02
00	20	02
20	02
00	20	02
00	20	02
20	21	02
00	20	02
00	20	02
00	20
00	20	02
20	02
00	20	02
00	20	02
00	20	02
10	20
20	02
10	20
20	02
20	02
20	02
20	02
00	20	02
20	01	02
00	20	21	02
20	01	02
00	20	02
01	02
00	20	01
00	20	02
00	20	21	02
00	20	02
00	20	02
00	20	02	12
20	02
00	02
20	01	02
20	01	02
00	20	02
00	20	02
00	20	02
10	20	02
10	20	02
00	20	02
20	02
20	01	11	02	12
20	02
20	02
00	20	02
00	20	02
20	02
00	20	02	12
00	02
00	20	02
20	02
00	20	02
10	20	02
20	02	12
00	20	02
00	20	02
00	02
00	20	01
00	20	02
00	20	02
00	20
00	02
20	02	12
20	01	02
00	20	02
00	20	02
00	20	02
20	02
10	20
20	01	02
00	02
00	20	02	22
00	20	02
10	20	02
00	20	02
10	20	02
00	20	02
00	20	02
20	01	02
00	20
00	20	02
00	02
00	20	02
00	10	02
20	01	02
20	02
00	20	02	12
00	20
20	21	02
20
00	02
00	20	02
02
00	20	02	12
00	20	01
00	20	02
00	20	02
00	20	02
00	10	02
20	02
10	20	02
00	20	02
00	20	02
00	20	02
00	20
00	02
20	02
00	20	02
00	20	02
20	02
00	20	02
10	20	02
20	01	02
20	01	11	02	12
00	20	02
00	20	21	02
00	20	02
00	20
00	20	02
00	20	02
00	20	02
00	20	02
20	21	02
20	02
20	21	02
00	20	02	12
20	02
20	02
20	01	02
20	02	12
20	02
20	02	12
00	20	02
20	21	02
00	20	02
00	20	02
10	20	11	21	02
00	20	02
20	02
20	02	12
20	02
20	01	02
20
20	01	02
20	02
00	20	02
00	20	02
20	21	02
00	20	02
00	20	02
20	02
10	20	02
20	02
20	01	11	02	12
00	20	02
20	02	12
00	20	02
00	02
00	20
20	02
00	20	02
20	02	12
20	02
00	20	02
20	02
00	20	02
20	02
00	02
00	20	02
00	20	02
20	01	02
00	20	02
00	20	02
00	02
00	20	02
00	20	02
20
00	02
20	02	22
00	02
20	02
00	20	02
00	20
00	20	02
00	20	02
00	20	02
20	21	02	12
00	20	02
00	20	02
00	20	01
00	20	02
00	20	02
00	20	02
20
00	20	02
20	01	02
10	20	02
00	20	02
00	20	02
20	02
00	20	02
00	20	02
00	20	02
20
00	20	01
00	20	02
10	20	02
00	20	02
20
00	20	02
00	20	02
20	02	12
00	20	21	02	12
00	20	02
10	20	02
00	02
20	02
00	20	02
00	20	02
20	02	12
20	02
01	02
10	20	02
00	20	02
00	02
00	20	02
00	20	02
20	02
00	02
00	20	02
00	20	02	12
00	20
00	02
20	01	02
00	20	02
00	10	02
20	02
01	02
00	20	02
00	20	02
00	20	02
00	20	02
20	02
20	01	02
00	20	02
10	20	02
20	02
20	02
10	20	02
10	01	02
00	20	01
00	20	02
20	21	02
00	20	02
02
20	02
20	02
20	02
00	02
20	02
00	20	02
00	20	02
10	20	11	21	02
00	02
00	20	02
20	01	02
00	10	02
00	20	02
00	20
00	20	02
02
20	21	02
00	20	02
00	02
00	02
20	02
20	21	02
10	20	02
00	20	02
00	20	02
00	20	02
00	10	02
20	01	02
00	20	02
00	20	02
00	20	02
00	20	02
00	20	02	12
00	20	02
00	20
20	01	02
00	20	02
10	20	11	21	02
20	01	02
00	20	02
20	02
00	20	02
10	20	02
00	20	02
00	20	02
00	20	02
10	20	02
00	20	02
10	20	01	02
00	20	02
00	20	02
00	20	02
00	20
00	20	02
00	20
00	20	02
00	20	02
00	20	02
02
00	20	01
20	21	02
21	02
00	02
20	02
02
00	02
20	02	12
00	02
00	20	02
00	02
10	20	02
00	20	02
01	02
10	20	11	21	02
20	02
20	01	02
20	02
02
20	02	22
00	20
02
01	02
10	20	02
01	02
10	20	02
20	02
00	20	02
20	02	12
00	20	02	12
10	20	02
00	20	02
00	20	02
00	20
00	20	02
00	02
00	02
20	02
00	20	02
00	20	01
00	20	02
00	20	02
00	20	02
00	20
20	21	02
00	20	02
00	20	02
00	20	02
20	01	02
00	20	02
00	20	02
00	20	02
20	02
00	20	02
00	20
20	02
00	20	02
00	20	02
20	02
00	20	02
20	21	02
00	20	21	02
20	02	12
00	20	02
00	20	02
10	20	02
00	20	02
00	20	02
20	02
00	20	02
00	20
00	20	02
20	02	12
00	20	02
00	20	02
02
00	20	02
02
00	20	02
00	20	02
20	21	02
20	02
00	20	02
00	20	02
10	20	02
00	02
00	10	02
00	20	21	02
00	20	02
00	20	02
00	20	02
