parIndex,Phase,DSGRNPhase,nStateRac,nStateDSGRN,Compare
177,0303-1013,0303-1013-1113,2,3,1
178,0303-1003-1010,0303-1003-1010,3,3,1
179,0303,0303,1,1,1
180,0300-0303-1010-1200,0300-0303-1010-1103-1200,4,5,1
181,1010-1013,1010-1013-1203,2,3,1
182,0300-1010,0300-0303-1003-1010,2,4,1
183,0300-0303,0300-0303-1010-1013-1110,2,5,1
184,0301-0303,0301-0303,2,2,1
185,0303-1013,0301-0303-1011-1013,2,4,1
186,0303-1013,0203-0301-0303-1011-1013,2,5,1
187,1003-1010,0303-1003-1010,2,3,1
188,0303-1013,0210-0303-1010-1013,2,4,1
189,0313-1013,0303-1013,2,2,0.5
190,0300-1010,0300-1010,2,2,1
191,1010-1011,1010-1011,2,2,1
192,0303-1003-1010,0303-1003-1010,3,3,1
193,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
194,1010,0312-1010-1012,1,3,1
195,0303-1003-1010,0303-1003-1010,3,3,1
196,0303,0303-1013,1,2,1
197,0010-0300-0303,0010-0013-0100-0300-0303,3,5,1
198,1010,0303-1010-1013,1,3,1
199,0303-1013,0303-1013,2,2,1
200,0301-0303-1011-1013,0301-0303-1011-1013,4,4,1
201,0303,0301-0303,1,2,1
202,1010,0300-1010,1,2,1
203,1010-1011,1010-1011,2,2,1
204,1010,1010,1,1,1
205,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
206,1010,1010,1,1,1
207,1010,1010,1,1,1
208,0303-1010-1013,0303-1010-1013,3,3,1
209,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
210,1010-1300-1303,1003-1010-1303,3,3,0.6666666666666666
211,1003-1010,0303-1003-1010,2,3,1
212,0303,0303-1003,1,2,1
213,0303-1010-1013,0303-1003-1010,3,3,0.6666666666666666
214,0303-1010-1013,0303-1010-1013,3,3,1
215,1010,1010,1,1,1
216,0303-1010-1013,0303-1010-1013,3,3,1
217,0303,0111-0301-0303,1,3,1
218,0303-1003-1010,0303-1003-1010,3,3,1
219,0300-0303-1003-1010,-1,4,2,0
220,0010-0013-0300-0303,0010-0013-0303,4,3,0.75
221,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
222,1010,0300-1010,1,2,1
223,0302-1010-1012,0302-1002-1010,3,3,0.6666666666666666
224,0300-0303-1010,0300-0303-1010,3,3,1
225,0302-1010-1012,0302-1010-1012,3,3,1
226,0303-1010-1013-1113,0303-1010-1013-1113,4,4,1
227,0303-0311-1011,0111-0303-0311-1011,3,4,1
228,0303,0303,1,1,1
229,1011-1303,1001-1103-1303,2,3,0.5
230,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
231,0303-1010,0303-1010-1013,2,3,1
232,0303-0310-1010-1013,0303-0310-1010-1013-1103,4,5,1
233,0303-1010,0303-1010,2,2,1
234,0010-0300-0303,0010-0300-0303,3,3,1
235,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
236,0303,0303,1,1,1
237,0303-1010-1013,0303-1010-1013-1103,3,4,1
238,0300-0303-1000,0300-0303-1000-1003,3,4,1
239,1010,1010,1,1,1
240,1010-1303,1003-1010-1303,2,3,1
241,0010,0010,1,1,1
242,0303-1003,0303-1003,2,2,1
243,0301-1011,0301-0303-1001-1003-1201,2,5,0.5
244,0303-0311-1011-1013,0303-0311-1011-1013,4,4,1
245,0303-1003,0300-0303-1003-1010-1200,2,5,1
246,0310-1010,0312-1010-1012,2,3,0.5
247,0303-1013,0303-1013-1103,2,3,1
248,0303,0300-0303-1003-1010,1,4,1
249,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
250,0010-0310,0010-0310,2,2,1
251,1010,0312-1010-1012,1,3,1
252,0303-1010-1013,0303-1010-1013,3,3,1
253,1010,1010,1,1,1
254,0300-0303,0300-0303-1010-1110,2,4,1
255,0300-0303,0010-0300-0303,2,3,1
256,0300-0303-1010,0300-0303-1010,3,3,1
257,0303-1010,0113-0303-1010-1013,2,4,1
258,0300-1010,0300-1010-1100,2,3,1
259,0303-1003-1010,0303-1003-1010,3,3,1
260,0302,0302-0303,1,2,1
261,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
262,1010,1010,1,1,1
263,0303-1010-1013,0303-1010-1013-1113,3,4,1
264,0303,0303-1103,1,2,1
265,0303,0010-0303,1,2,1
266,0310-0311-1010-1011,1010-1011,4,2,0.5
267,0303-1003-1303,0303-1003,3,2,0.6666666666666666
268,0300-0303-1010,0300-0303-1010-1013,3,4,1
269,0300-0303-1010-1013,0300-0303-1010,4,3,0.75
270,1010,1010,1,1,1
271,0010-0303-0310,0010-0303-0310,3,3,1
272,0301-0303,0301-0303,2,2,1
273,1010,0300-1010,1,2,1
274,0300-0303-1010,0300-0303-1010,3,3,1
275,0313-1010-1013,0313-1010-1013,3,3,1
276,0300-1010,0300-1010,2,2,1
277,0301-0303,0301-0303-1011-1013-1201,2,5,1
278,0300-1010,0300-0303-1010,2,3,1
279,0300-0303-1003-1010,0210-0300-0303-1003-1010,4,5,1
280,0303,0010-0303,1,2,1
281,1010-1011,1010-1011,2,2,1
282,0303-1003-1010,0300-0303-1003-1010,3,4,1
283,0300-0303-1010,0300-0303-1010,3,3,1
284,1010,1010,1,1,1
285,0010-0013-0303,0010-0303,3,2,0.6666666666666666
286,0303-1013,0303-1010-1013,2,3,1
287,0300-0303-1010-1100,0200-0300-0303-1010-1100,4,5,1
288,1010,1010,1,1,1
289,1001-1003-1301-1303,1001-1003-1301-1303,4,4,1
290,0101-0301-0303,0001-0301-0303,3,3,0.6666666666666666
291,0300-1010,0300-0302-1010-1012,2,4,1
292,1010,1010,1,1,1
293,0302-1010-1012,0302-1010-1012,3,3,1
294,0303-1013,0303-1013,2,2,1
295,1003-1303,1003-1010-1303,2,3,1
296,0303-1010-1013,0303-1010-1013-1203,3,4,1
297,0010-0300,0010-0110-0300,2,3,1
298,0303-1010-1013,0303-1010-1013,3,3,1
299,1010-1303,1003-1010-1303,2,3,1
300,0303-1013,0303-1013-1103,2,3,1
301,0300-1010,0210-0300-1010,2,3,1
302,0303,0010-0300-0303,1,3,1
303,0303-1003,0301-0303-1003-1011,2,4,1
304,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
305,0313-1010-1013,0113-0313-1010-1013,3,4,1
306,0303-1010-1013,0303-1010-1013,3,3,1
307,0300-0303-1010,0300-0303-1010,3,3,1
308,1010-1300-1303,1010-1300-1303,3,3,1
309,0302-1012,0302-1002-1010,2,3,0.5
310,1010,1010,1,1,1
311,1010-1012,0112-1010-1012,2,3,1
312,0301-0303-1011,0301-0303-1011,3,3,1
313,0303-1013-1113,0303-1013,3,2,0.6666666666666666
314,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
315,1010-1013-1303,1003-1010-1303,3,3,0.6666666666666666
316,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
317,0300-0303-1010,0300-0303-1003-1010,3,4,1
318,0303-1010,0300-0303-1010-1103,2,4,1
319,0300-0303-1010-1013,0113-0300-0303-1010-1013,4,5,1
320,0300-0303-1010,0300-0303-1003-1010-1203,3,5,1
321,0303-1010-1013,0303-1003-1010,3,3,0.6666666666666666
322,0300-1010,0300-0303-1003-1010,2,4,1
323,0010-0300-0303,0010-0013-0300-0303,3,4,1
324,0010,0010-0011-0300-0301,1,4,1
325,1010-1303,1010-1303,2,2,1
326,0303-1003,0303-1003,2,2,1
327,1010-1011,1010-1011,2,2,1
328,0303-1003-1010,0303-1003-1010,3,3,1
329,1303,1003-1303,1,2,1
330,1010,0303-1010,1,2,1
331,0303,0301-0303,1,2,1
332,1011,1001-1303,1,2,0
333,0303,0303-1003,1,2,1
334,0303-1013,0303-1013,2,2,1
335,0303-1010-1013,0303-1010-1013,3,3,1
336,0303-1003-1010,0300-0303-1003-1010,3,4,1
337,0210-0300-0303-1010,0210-0300-0303-1010,4,4,1
338,0303-1010,0303-1010,2,2,1
339,0300-0303-1010,0300-0303-1010,3,3,1
340,0303,0303-1010,1,2,1
341,0310-1010,0310-1010,2,2,1
342,1003-1010-1303,1003-1010-1303,3,3,1
343,0010-0300-0303,0010-0300-0303,3,3,1
344,0303-1010,0303-1010,2,2,1
345,1010,0303-1010,1,2,1
346,1010,1010-1011,1,2,1
347,0010-0300-0303,0010-0300-0303,3,3,1
348,0300-1010,0300-0302-1010-1012,2,4,1
349,0301-0303,0301-0303,2,2,1
350,0301-1010-1011,0300-0301-1010-1011,3,4,1
351,0300-0303-1010,0300-0303-1010,3,3,1
352,0303,0303-1003-1010,1,3,1
353,0301-0303-1003-1011,0301-0303-1003-1011,4,4,1
354,0210-1010,0110-0210-0303-1010-1013,2,5,1
355,1010,1010-1011,1,2,1
356,0303,0300-0303-1003-1010,1,4,1
357,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
358,0300-0303-1010,0300-0303-1010-1103,3,4,1
359,0300-0303-1010-1013,0200-0300-0303-1010-1013,4,5,1
360,0303-1010,0303-1003-1010,2,3,1
361,0300-0303-1010,0300-0303-1010,3,3,1
362,1010,1010,1,1,1
363,0300-0303-1010,0300-0303-1010,3,3,1
364,0303-1010-1013,0303-1010-1013,3,3,1
365,0010-0300-0303,0010-0300-0303,3,3,1
366,0300-0303-1010-1013,0300-0303-1003-1010,4,4,0.75
367,0010-0310,0010-0011-0310-0311,2,4,1
368,0300-1010,0300-1010,2,2,1
369,0010-0012-0302,0010-0012-0302,3,3,1
370,1010,1010,1,1,1
371,0310-1010,1010,2,1,0.5
372,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
373,1010,1003-1010-1303,1,3,1
374,0303,0300-0303-1010-1110,1,4,1
375,0303-1003,0301-0303-1001-1003,2,4,1
376,1010,1010,1,1,1
377,0303-1010-1013,0303-0310-1003-1010,3,4,0.6666666666666666
378,1010-1013-1303,1010-1013-1303,3,3,1
379,0300-0303-1010,0300-0303-1010,3,3,1
380,0300-1010,0300-1010,2,2,1
381,0300-0303-1003-1010,-1,4,2,0
382,1010-1310,1010,2,1,0.5
383,1000-1300,1000-1300,2,2,1
384,0303-1013,0300-0303-1010-1013,2,4,1
385,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
386,1011-1013-1303,1011-1013-1303,3,3,1
387,0303-1010-1013,0300-0303-1010-1013,3,4,1
388,0303-1003-1010,0303-1003-1010,3,3,1
389,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
390,0303-1010-1013,0303-1010-1013,3,3,1
391,0303-1010-1013,0113-0303-1010-1013,3,4,1
392,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
393,0110-0113-0303-0310,0110-0113-0303-0310,4,4,1
394,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
395,0302-1012,0302-1002,2,2,0.5
396,0300-0303,0010-0300-0303,2,3,1
397,0303-1010-1013,0303-1010-1013,3,3,1
398,1010,1010,1,1,1
399,0010-0303,0010-0013-0300-0303,2,4,1
400,0310-1010,0210-0303-1003-1010,2,4,0.5
401,0301-0303-1011-1013,0301-0303-1011-1013,4,4,1
402,0303-1010-1013,0300-0303-1010-1013,3,4,1
403,0300-1010,0300-1010,2,2,1
404,0300-1010,0300-1010,2,2,1
405,0303-1010-1013,0303-1010-1013,3,3,1
406,1010,1010,1,1,1
407,0303-1003-1010,0303-1003-1010,3,3,1
408,0300-0303-1010,0300-0303-1010,3,3,1
409,0110-0300-1010,0110-0300-1010,3,3,1
410,0300-0303-1010,0300-0303-1010,3,3,1
411,0010-0303,0010-0300-0303,2,3,1
412,1010,1010,1,1,1
413,1013-1303,1010-1013-1303,2,3,1
414,1010,1010-1012,1,2,1
415,0310-1010,0310-1010,2,2,1
416,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
417,0303-1010-1013-1103,0303-1010-1013-1103,4,4,1
418,0303-1003-1010,0300-0303-1003-1010,3,4,1
419,0301-0303-1011-1013,0301-0303-1011-1013,4,4,1
420,0313-1013,0303-0310-1010-1013,2,4,0.5
421,0303-1013,0303-1013,2,2,1
422,0303-1003-1203,0303-1003-1203,3,3,1
423,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
424,0303-1013,0303-1010-1013,2,3,1
425,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
426,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
427,0303,0303,1,1,1
428,0303-0310-1010-1013,0303-1003-1010,4,3,0.5
429,1010-1013-1303,1010-1013-1113-1303,3,4,1
430,0303-1010-1013,0303-1010-1013,3,3,1
431,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
432,0010,0010,1,1,1
433,1010,1010,1,1,1
434,0303-1010-1013,0303-1010-1013,3,3,1
435,0300-0303-1010,0300-0303-1003-1010,3,4,1
436,0303-1010-1013,0303-1010-1013,3,3,1
437,1010,0303-1010-1013,1,3,1
438,0303-0311-1011,0303-0311-1011-1013,3,4,1
439,0303-0311-1011-1013,0303-0311-1011-1013,4,4,1
440,0310-1010,1010,2,1,0.5
441,1011,1010-1011,1,2,1
442,0303-1010-1013,0303-1010-1013,3,3,1
443,1010,1010,1,1,1
444,0303-1010-1013,0300-0303-1010-1013-1203,3,5,1
445,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
446,0300-0303-1010-1013,0300-0303-1010-1103,4,4,0.75
447,1010,0300-1010,1,2,1
448,1003-1303,1003-1303,2,2,1
449,0300-0303-1010,0300-0303-1010-1013,3,4,1
450,0303-1010-1013,0303-1010-1013,3,3,1
451,1010,0310-1010,1,2,1
452,1010-1013,1010-1013-1203,2,3,1
453,1010-1011,1010-1011,2,2,1
454,1003-1010-1303,1003-1010-1303,3,3,1
455,1010,0312-1010-1012,1,3,1
456,0013-0303,0010-0013-0303,2,3,1
457,1010-1013,0303-1010-1013,2,3,1
458,0303-1013,0303-1010-1013-1203,2,4,1
459,0300-0303-1010,0300-0303-1003-1010,3,4,1
460,0303-1010,0300-0303-1003-1010,2,4,1
461,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
462,0300-1010,0300-0303-1003-1010,2,4,1
463,0303-1010-1013,0213-0303-1010-1013,3,4,1
464,0303-1010-1013,0303-1010-1013-1113,3,4,1
465,0303-1010,0303-1010-1103,2,3,1
466,0303-1010-1013,0303-1010-1013,3,3,1
467,0303-1010-1013,0303-1010-1013,3,3,1
468,0300-0303-1010-1013,0300-0303-1010-1013-1113,4,5,1
469,0300-0303-1010,0300-0303-1010-1103,3,4,1
470,0303-1010-1013,0103-0303-1003-1010,3,4,0.6666666666666666
471,1010-1300,1010-1300,2,2,1
472,0303-1010-1013,0303-1003-1010,3,3,0.6666666666666666
473,0303-1003-1010,0303-1003-1010,3,3,1
474,0303-1010-1013,0303-1010-1013,3,3,1
475,1010,1010,1,1,1
476,0102-0300-0302-1002-1010,0300-0302-1002-1010,5,4,0.8
477,0303-1003-1010,0303-1003-1010,3,3,1
478,0300-1010,0310-1010,2,2,0.5
479,0303-1011-1013,0303-1011-1013,3,3,1
480,1010,0303-1010,1,2,1
481,1010,1010,1,1,1
482,0303,0300-0303-1010-1103,1,4,1
483,0303,0300-0303-1003-1010,1,4,1
484,0010-0300-0303,0010-0013-0300-0303,3,4,1
485,0300-1010,0300-1010,2,2,1
486,0301-0303-1003-1011,0301-0303-1001-1003,4,4,0.75
487,0303-1013,0300-0303-1010-1013,2,4,1
488,0303-1010-1013-1113,0303-1010-1013-1113,4,4,1
489,1011-1013,1011-1013-1303,2,3,1
490,0010-0300,0010-0300,2,2,1
491,0303,0010-0300-0303,1,3,1
492,0300-1010-1200,0300-0303-1010-1200,3,4,1
493,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
494,0010-0303,0010-0303,2,2,1
495,0303-1003-1010,0303-1003-1010-1203,3,4,1
496,0303-1010-1013,0303-1010-1013,3,3,1
497,0300-0303-1010,0300-0303-1003-1010,3,4,1
498,0303,0010-0200-0300-0303,1,4,1
499,1010,1010,1,1,1
500,0303-1010-1013-1113,0303-1010-1013-1113,4,4,1
501,1010,0303-1010,1,2,1
502,1010,0303-1003-1010,1,3,1
503,0303-1003-1010,0300-0303-1003-1010,3,4,1
504,0010-0303,0010-0300-0303,2,3,1
505,0303-1003-1010,0303-1003-1010,3,3,1
506,1010,1010,1,1,1
507,1001-1303,1001-1203-1303,2,3,1
508,1010,0303-1010-1013-1113,1,4,1
509,0300-1010,0300-1010,2,2,1
510,0303-1013,0303-1013,2,2,1
511,0303-1003-1010,-1,3,2,0
512,0303-1003-1010,0303-1003-1010,3,3,1
513,0010-0303,0010-0303,2,2,1
514,0300-0303,0010-0300-0303,2,3,1
515,1010,1010,1,1,1
516,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
517,0312-1010-1012,0212-1010-1012,3,3,0.6666666666666666
518,0010-0300,0010-0100-0300,2,3,1
519,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
520,0303-1013,0303-1013,2,2,1
521,0010,0010,1,1,1
522,0300-1010,0300-1010,2,2,1
523,1010,1010,1,1,1
524,1010,1010-1011,1,2,1
525,0303-1010,0303-1010-1103,2,3,1
526,0303-1010-1013,0303-1010-1013,3,3,1
527,1010,0303-1003-1010,1,3,1
528,1010-1303,1010-1303,2,2,1
529,0300-0303-1010,0300-0303-1010,3,3,1
530,0303-1013,0303-1010-1013,2,3,1
531,0303-1003-1010,0303-1003-1010,3,3,1
532,0303-0310-1010-1013,0303-1010-1013,4,3,0.75
533,0011-0301-0303,0011-0301-0303,3,3,1
534,0303-0310-1010-1103,0303-1010-1103,4,3,0.75
535,0303-0311-1011,0303-0311-1011,3,3,1
536,1010,0312-1010-1012,1,3,1
537,0303-1010-1013,0303-1010-1013,3,3,1
538,0300-1010,0300-1010,2,2,1
539,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
540,0303-1010-1013,0203-0303-1003-1010,3,4,0.6666666666666666
541,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
542,0303,0010-0113-0303,1,3,1
543,0303-1110,0303-1010-1013,2,3,0.5
544,0303-1013,0303-1013-1103,2,3,1
545,0303-1003,0303-1003,2,2,1
546,1010,0312-1010-1012,1,3,1
547,0010-0013-0303,0010-0013-0303,3,3,1
548,0010-0300-0303,0010-0300-0303,3,3,1
549,0300-1010,0300-1010,2,2,1
550,0300-0303-1010,0300-0303-1010-1200,3,4,1
551,0300-1010,0300-1010,2,2,1
552,0303-1010-1013,0113-0303-1010-1013,3,4,1
553,0310-1010,0310-1010,2,2,1
554,1010,1010,1,1,1
555,0303-1010-1013,0113-0303-1010-1013,3,4,1
556,1010,0103-0300-0303-1003-1010,1,5,1
557,0303,0301-0303,1,2,1
558,0300-0303-1010,0300-0303-1010,3,3,1
559,1010-1011,1010-1011,2,2,1
560,0303,0303,1,1,1
561,0300-0303-1010-1013,0300-0303-1010-1200,4,4,0.75
562,0300-0303-1010,0103-0300-0303-1003-1010,3,5,1
563,0010-0013-0313,0010-0013-0313,3,3,1
564,0303-1010-1013,0300-0303-1003-1010,3,4,0.6666666666666666
565,0303-1011-1013,0303-1011-1013,3,3,1
566,0303-1013,0303-1010-1013,2,3,1
567,0303-1013,0303-1010-1013-1103,2,4,1
