parIndex,Phase,DSGRNPhase,nStateRac,nStateDSGRN,Compare
131,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
132,0303-1010-1013,0113-0210-0303-1010-1013,3,5,1
133,0303-1010-1013,0303-1010-1013,3,3,1
134,1010-1013,1010-1013,2,2,1
135,0300-0303-1010,0300-0303-1010,3,3,1
136,0300-0303-1010,0300-0303-1010,3,3,1
137,1010,1010,1,1,1
138,0300-0303-1010,0300-0303-1010,3,3,1
139,0303-1013,-1,2,2,0
140,0303,0303,1,1,1
141,0300-0303-1110,0300-0303-1010-1110,3,4,1
142,0303-1010-1013,0303-1010-1013,3,3,1
143,0300-1010,0300-1010,2,2,1
144,0300-1010,0300-0302-1010-1012,2,4,1
145,0313-1010-1013,0313-1010-1013,3,3,1
146,0303-1010-1013,0303-1010-1013-1113,3,4,1
147,0310-1010,0310-1010,2,2,1
148,0303-1010,0303-1010-1013,2,3,1
149,0303-1010,0303-1010,2,2,1
150,1010-1012,0302-1010-1012,2,3,1
151,0301-0303-1003-1011,0301-0303-1001-1003,4,4,0.75
152,1010-1103-1303,1010-1103-1303,3,3,1
153,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
154,0303-1010-1103,0303-1010-1013-1103,3,4,1
155,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
156,0312-1010-1012,0312-1010-1012,3,3,1
157,1010,1010,1,1,1
158,0303-1010-1013,0303-1010-1013,3,3,1
159,0303,0303,1,1,1
160,0300-0303-1010,0300-0303-1010,3,3,1
161,0303-0310-1010,0303-0310-1010-1013,3,4,1
162,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
163,1010-1013-1303,1010-1013-1303,3,3,1
164,0303-0311-1011-1013,0303-0311-1011-1013,4,4,1
165,0303-1010-1013,0303-1010-1013,3,3,1
166,0303,0303,1,1,1
167,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
168,1010-1013-1303,1010-1013-1303,3,3,1
169,0300-1010,0300-1010,2,2,1
170,0303-1010,0303-1010-1103,2,3,1
171,0300-0303-1010,0300-0303-1010,3,3,1
172,1010-1013-1303,1010-1013-1303,3,3,1
173,0010-0100-0300-0302,0010-0012-0100-0102-0300-0302,4,6,1
174,1010-1013-1303,1010-1013-1303,3,3,1
175,0210-0303-0310-1010,0210-0303-0310-1010,4,4,1
176,0303-1010-1013,0303-1010-1013-1113,3,4,1
177,0303,0300-0303-1010,1,3,1
178,0010-0303-0310,0010-0303-0310,3,3,1
179,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
180,0010-0013-0303,0010-0013-0303,3,3,1
181,0303-1010-1013,0303-1010-1013,3,3,1
182,0302-1012,0302-1012,2,2,1
183,1010-1300-1303,1010-1113-1300-1303,3,4,1
184,1010-1300,1010-1300,2,2,1
185,1013-1303,1013-1303,2,2,1
186,1010-1303,1010-1303,2,2,1
187,0301-0303-1001-1003,0301-0303-1001-1003,4,4,1
188,1010-1103-1303,1010-1103-1303,3,3,1
189,0310-1010,0310-1010,2,2,1
190,0310-0313-1110,0310-0313-1010-1110,3,4,1
191,0301-0303-1011-1013,0301-0303-1011-1013,4,4,1
192,0310-0313-1010-1013,0310-0313-1010-1013,4,4,1
193,0303,0303,1,1,1
194,0303-1010-1013,0303-1010-1013,3,3,1
195,0303-1010-1013,0303-1010-1013,3,3,1
196,0300-0303-1010,0300-0303-1010,3,3,1
197,1010-1013-1303,1010-1013-1203-1303,3,4,1
198,0303-1010-1013,0303-1010-1013,3,3,1
199,0300-0302-1010-1012,0300-0302-1010-1012,4,4,1
200,0303-1010-1013,0303-1010-1013,3,3,1
201,0303-1003-1010,0303-1003-1010,3,3,1
202,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
203,0010-0013-0300-0303,0010-0013-0300-0303,4,4,1
204,1011-1013-1303,1011-1013-1303,3,3,1
205,0303-0311-1011-1013,0303-0311-1011-1013,4,4,1
206,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
207,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
208,0303-1010-1013,0303-1010-1013,3,3,1
209,0303-1010-1013,0303-1010-1013,3,3,1
210,0300-0303-1010,0300-0303-1010,3,3,1
211,1010,0310-1010,1,2,1
212,0303-1013,0303-1013,2,2,1
213,1010-1013-1303,1010-1013-1303,3,3,1
214,0300-0303-1010,0300-0303-1010,3,3,1
215,1011-1013-1211-1303,1011-1013-1211-1303,4,4,1
216,0303-0310-1010,0303-0310-1010,3,3,1
217,0110-0303-0310-1010-1013,0110-0303-0310-1010-1013,5,5,1
218,1010,1010,1,1,1
219,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
220,0310-1010,0310-1010,2,2,1
221,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
222,0300-1010,0200-0300-1010,2,3,1
223,0303-1013,0303-1010-1013-1113,2,4,1
224,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
225,0301-0303-1001-1003,0301-0303-1001-1003,4,4,1
226,0303-1003,0300-0303-1003-1010,2,4,1
227,0303,0303,1,1,1
228,1010-1011,1010-1011,2,2,1
229,0303-1010-1013,0303-1010-1013,3,3,1
230,0300-0303-1010,0300-0303-1010,3,3,1
231,1010-1013-1303,1010-1013-1303,3,3,1
232,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
233,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
234,0310-1010,0303-1010-1013-1103,2,4,0.5
235,0303-1003,0300-0303-1003-1010,2,4,1
236,0303-1010,0303-1010,2,2,1
237,1013-1303,1010-1013-1213-1303,2,4,1
238,0303,0303-1013,1,2,1
239,0303-1010-1013,0303-1010-1013,3,3,1
240,0303-1010-1013,0303-1010-1013,3,3,1
241,0303-1010-1013,0303-1010-1013,3,3,1
242,0300-1010,0300-1010,2,2,1
243,0303-1003-1010,0303-1003-1010,3,3,1
244,0303-1010-1013,0303-1010-1013-1103,3,4,1
245,0111-0301-0303,0111-0301-0303,3,3,1
246,0303-1010-1013,0303-1010-1013,3,3,1
247,1010,1010,1,1,1
248,0300-0303-1010,0300-0303-1010,3,3,1
249,0310-1010,0310-1010,2,2,1
250,0300-0303-1010,0300-0303-1010,3,3,1
251,0303-1003,0303-1003,2,2,1
252,0010-0303-0310,0010-0303-0310,3,3,1
253,1003-1011-1301-1303,1003-1011-1301-1303,4,4,1
254,0301-0303-1003-1011,0301-0303-1003-1011,4,4,1
255,0300-0303-1003-1010-1303,0300-0303-1003-1010,5,4,0.8
256,0303-1010-1013,0113-0303-1010-1013,3,4,1
257,0010-0303-0310,0010-0303-0310,3,3,1
258,0300-0303-1010-1103,0300-0303-1010-1103,4,4,1
259,0303-1010-1013,0303-1010-1013,3,3,1
260,0303-1010-1013,0303-1010-1013,3,3,1
261,1010,1010,1,1,1
262,0303-1010-1013,0303-1010-1013,3,3,1
263,0303-1003-1010,0303-1003-1010,3,3,1
264,0303-1010-1013,0303-1010-1013,3,3,1
265,0303,0303-1010,1,2,1
266,1010,1010,1,1,1
267,0010-0303-0310,0010-0303-0310,3,3,1
268,1010,1010,1,1,1
269,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
270,1010,1010,1,1,1
271,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
272,0303,0303,1,1,1
273,0110-0303-1010,0110-0303-1010,3,3,1
274,0300-1010,0300-1010,2,2,1
275,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
276,0303-0311-1003-1011,0303-0311-1003-1011,4,4,1
277,1010-1300-1303,1010-1300-1303,3,3,1
278,0303-1010-1013,0303-1010-1013,3,3,1
279,0313-1010-1013-1213,0313-1010-1013-1213,4,4,1
280,0302-1010-1012,0302-1010-1012,3,3,1
281,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
282,0303-1010-1013,0303-1010-1013,3,3,1
283,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
284,0300-0303-1010,0300-0303-1010,3,3,1
285,0310-0312-1010,0310-0312-1010,3,3,1
286,0300-1010,0300-1010,2,2,1
287,0310-0313-1010-1013,0310-0313-1010-1013,4,4,1
288,1302-1303,1302-1303,2,2,1
289,0303,0303,1,1,1
290,1010-1303,1010-1013-1303,2,3,1
291,0300-0303-1010,0300-0303-1003-1010,3,4,1
292,0300-0303-1010,0200-0300-0303-1010,3,4,1
293,0303-0310-1010,0110-0303-0310-1010,3,4,1
294,1010-1013-1303,1010-1013-1303,3,3,1
295,0303-1010-1013,0303-1010-1013,3,3,1
296,0303-1010-1013,0303-1003-1010,3,3,0.6666666666666666
297,0300-0303-1010,0300-0303-1010-1110,3,4,1
298,0010-0310,0010-0310,2,2,1
299,0303-1010-1013,0303-1010-1013,3,3,1
300,1010,1010,1,1,1
301,0303,0300-0303-1010,1,3,1
302,1010,1010,1,1,1
303,1010,1010,1,1,1
304,0300-1010,0300-1010,2,2,1
305,1010,1010,1,1,1
306,0300-0303-1010,0300-0303-1010,3,3,1
307,1010-1013-1303,1010-1013-1303,3,3,1
308,0300-0303-1010-1013,0113-0300-0303-1010-1013,4,5,1
309,0303-1003-1010-1203,0300-0303-1003-1010-1203,4,5,1
310,0300-1010,0300-1010,2,2,1
311,0303-0310-1010,0303-0310-1010,3,3,1
312,0310-0312-1010-1012,0310-0312-1010-1012,4,4,1
313,1302-1303,1302-1303,2,2,1
314,0110-0303-1010,0110-0303-1010,3,3,1
315,0210-0300-0303-1010,0210-0300-0303-1010,4,4,1
316,0300-0303-1010,0300-0303-1010,3,3,1
317,0303-1013-1103,0303-1013-1103,3,3,1
318,0303-1013,0303-1013,2,2,1
319,0300-1010,0300-0303-1010-1110,2,4,1
320,0300-1010,0300-1010,2,2,1
321,0213-0303-1010-1013,0213-0303-1010-1013,4,4,1
322,0312-1010-1012,0312-1010-1012,3,3,1
323,0312-1010-1012,0312-1010-1012,3,3,1
324,0303-1010-1013,0303-1010-1013,3,3,1
325,1010-1013-1313,1010-1013-1313,3,3,1
326,1010-1013-1303,1010-1013-1303,3,3,1
327,0303-1010-1013,0303-1010-1013,3,3,1
328,1010-1300-1303,1010-1300-1303,3,3,1
329,0303,0303-1013-1113,1,3,1
330,0010-0013-0300-0303,0010-0013-0300-0303,4,4,1
331,0300-0303-1010,0300-0303-1010,3,3,1
332,0300-1010,0300-1010,2,2,1
333,0303-1010,0303-1010,2,2,1
334,0303-1010-1013,0303-1010-1013,3,3,1
335,0010-0300,0010-0011-0300-0301,2,4,1
336,0303-1010,0303-1010,2,2,1
337,0303-1010-1013-1213,0303-1010-1013,4,3,0.75
338,0303-1003-1010,0103-0303-1003-1010,3,4,1
339,0010-0300,0010-0300,2,2,1
340,0300-1010,0300-1010,2,2,1
341,1010-1013-1113-1303,1010-1013-1113-1303,4,4,1
342,0303-1010-1013,0303-1010-1013,3,3,1
343,0313-1010-1013,0313-1010-1013-1113,3,4,1
344,0303-1010-1013,0303-1010-1013-1103,3,4,1
345,0301-0303-1001,0201-0301-0303-1001,3,4,1
346,1010,1010,1,1,1
347,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
348,0010-0310-0313,0010-0310-0313,3,3,1
349,0010-0303-0310,0010-0303-0310,3,3,1
350,0303-0311-1011-1013,0303-0311-1011-1013,4,4,1
351,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
352,0300-0303-1010,0300-0303-1003-1010,3,4,1
353,0200-0300-1010,0200-0300-1010,3,3,1
354,1010,1010,1,1,1
355,1010-1300-1303,1010-1300-1303,3,3,1
356,0300-0303-1010,0300-0303-1010,3,3,1
357,0310-1010,0310-1010,2,2,1
358,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
359,0303-1010-1013,0303-1010-1013,3,3,1
360,0302-0303-1012-1013-1103,0302-0303-1012-1013-1102-1103,5,6,1
361,0300-0303-1010,0300-0303-1010,3,3,1
362,0303-1010-1013,0303-1010-1013-1113,3,4,1
363,1303,1303,1,1,1
364,0300-0303-1010,0300-0303-1010,3,3,1
365,1010,1010,1,1,1
366,0301-0303-1011-1013,0301-0303-1011-1013,4,4,1
367,0010-0300-0303,0010-0110-0300-0303,3,4,1
368,0010-0303,0010-0303,2,2,1
369,1010-1011,1010-1011,2,2,1
370,0303-1010-1013,0303-1010-1013,3,3,1
371,1010-1013-1303,1010-1013-1303,3,3,1
372,0303-0310-1010,0303-1010,3,2,0.6666666666666666
373,0303-0310-1010-1013,0303-1010-1013,4,3,0.75
374,0303-1010-1013,0303-1010-1013,3,3,1
375,1013-1303,1013-1303,2,2,1
376,1010-1011,1010-1011,2,2,1
377,0300-0303-1010,0300-0303-1010,3,3,1
378,1010-1013-1303,1010-1013-1303,3,3,1
379,0210-1010,0210-1010,2,2,1
380,0300-1010,0300-1010,2,2,1
381,1010,1010,1,1,1
382,0300-1010-1011,0300-0301-1010-1011,3,4,1
383,0302-0303,0302-0303-1012-1013,2,4,1
384,0300-0303-1010,0300-0303-1010,3,3,1
385,0301-0303,0301-0303,2,2,1
386,1010,1010,1,1,1
387,0300-1010,0300-1010,2,2,1
388,0300-1010,0300-1010,2,2,1
389,0303,0303,1,1,1
390,0303-1010-1013,0303-1010-1013,3,3,1
391,0303-0310-1010,0303-0310-1010,3,3,1
392,0303-1013,0303-1013-1113,2,3,1
393,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
394,0303-1003,0303-1003,2,2,1
395,0303-1010-1013,0303-1010-1013,3,3,1
396,0300-1010,0300-1010,2,2,1
397,1010-1300-1303,1010-1300-1303,3,3,1
398,0300-1010,0300-1010,2,2,1
399,1010-1011,1010-1011,2,2,1
400,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
401,1010,1010,1,1,1
402,0300-0303-1010,0300-0303-1010,3,3,1
403,0310-1010,0310-1010,2,2,1
404,0303,0303,1,1,1
405,0300-0302-1010-1012,0300-0302-1010-1012,4,4,1
406,0010-0300-0303,0010-0200-0300-0303,3,4,1
407,1010,1010,1,1,1
408,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
409,0303,0303,1,1,1
410,1003-1010-1303,1003-1010-1303,3,3,1
411,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
412,0303-1003-1010,0303-1003-1010,3,3,1
413,0010-0303-0310,0010-0303-0310,3,3,1
414,1010-1103-1303,1010-1103-1303,3,3,1
415,0303-1003-1010,0303-1003-1010,3,3,1
416,0210-0300-0303-1010,0210-0300-0303-1010,4,4,1
417,0010-0303-0310,0010-0303-0310,3,3,1
418,0300-0302-1002-1010,0300-0302-1002-1010,4,4,1
419,0303-1010-1013,0303-1010-1013,3,3,1
420,1010-1012,1010-1012,2,2,1
421,0300-1010,0300-1010,2,2,1
422,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
423,0303-1013,0303-1013,2,2,1
424,0313-1010-1113,0313-1010-1113,3,3,1
425,1010-1013-1303,1010-1013-1303,3,3,1
426,0303-1010-1013-1103,0303-1010-1013-1103,4,4,1
427,1010-1200-1303,1010-1200-1303,3,3,1
428,0313-1010-1013,0313-1010-1013,3,3,1
429,0300-0303-1010,0300-0303-1010,3,3,1
430,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
431,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
432,0300-1010,0300-1010,2,2,1
433,0300-0303-1010-1103,0300-0303-1010-1103,4,4,1
434,0010-0013-0303,0010-0013-0303,3,3,1
435,0303-1013,0303-1013-1103,2,3,1
436,1010,1010,1,1,1
437,1010-1013-1303,1010-1013-1303,3,3,1
438,0303-1010,0303-1010,2,2,1
439,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
440,0313-1013,0313-1013,2,2,1
441,0303-1003-1010,0303-1003-1010,3,3,1
442,0303,0001-0301-0303,1,3,1
443,0310-1010,0110-0310-1010,2,3,1
444,0300-0303-1010,0300-0303-1010,3,3,1
445,0300-0303-1010-1013-1203,0300-0303-1010-1013-1203,5,5,1
446,0310-0312-1010,0310-0312-1010-1012,3,4,1
447,1003-1010-1303,1003-1010-1303,3,3,1
448,0303-1013,0303-1013-1113,2,3,1
449,0303-1013,0303-1013,2,2,1
450,0013-0303,0013-0303,2,2,1
451,1303,1303,1,1,1
452,0300-0303-1010,0300-0303-1010,3,3,1
453,0303-1010-1013,0303-1010-1013,3,3,1
454,0010-0300-0303,0010-0300-0303,3,3,1
455,0010-0113-0303,0010-0113-0303,3,3,1
456,0300-0303-1010,0300-0303-1003-1010,3,4,1
457,0303-0310-1010,0303-0310-1010-1110,3,4,1
458,0303-1010-1013,0303-1010-1013,3,3,1
459,0300-1010,-1,2,2,0
460,0303-1003-1010,0303-1003-1010,3,3,1
461,0301-0303-1011,0301-0303-1011,3,3,1
462,1010-1013-1303,1010-1013-1303,3,3,1
463,0303-1010-1013-1103,0303-1010-1013-1103,4,4,1
464,1010-1200-1303,1010-1200-1303,3,3,1
465,0113-0303-1010-1013,0113-0303-1010-1013,4,4,1
466,0310-0313-1010-1013,0310-0313-1010-1013,4,4,1
467,0303-1010-1013,0303-1010-1013,3,3,1
468,0303-1013,0303-1013,2,2,1
469,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
470,0301-0303-1011-1013,0301-0303-1011-1013,4,4,1
471,1003-1010-1303,1003-1010-1303,3,3,1
472,1010-1012,1010-1012,2,2,1
473,0303-1010,0303-1010,2,2,1
474,0303-1003-1010,0303-1003-1010,3,3,1
475,1010,1010,1,1,1
476,1010,1010,1,1,1
477,0303-0311-1003-1011,0303-0311-1003-1011,4,4,1
478,0303-1003-1010,0303-1003-1010,3,3,1
479,0301-0303-1001,0301-0303-1001,3,3,1
480,1010-1103-1303,1010-1103-1303,3,3,1
481,0303-1010-1013,0303-1010-1013,3,3,1
482,0300-1010,0300-1010,2,2,1
483,0300-0303-1003-1010,0300-0303-1003-1010-1200,4,5,1
484,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
485,1010-1013-1303,1010-1013-1303,3,3,1
486,1010-1012,1010-1012,2,2,1
487,0303-0310-1010,0303-0310-1010,3,3,1
488,0300-0303-1010,0300-0303-1010,3,3,1
489,0010-0303,0010-0013-0303,2,3,1
490,0300-0303-1010,0300-0303-1003-1010,3,4,1
491,0301-0303,0301-0303,2,2,1
492,0301-0303-1011-1013,0301-0303-1011-1013,4,4,1
493,1010-1013-1313,1010-1013-1313,3,3,1
494,1010,1010-1011,1,2,1
495,1010,1010,1,1,1
496,0301-0303-1001,0301-0303-1001,3,3,1
497,0300-0303-1010,0210-0300-0303-1010,3,4,1
498,0303-1010,0303-1010,2,2,1
499,0300-1010,0300-1010,2,2,1
500,0010-0103-0303,0010-0103-0303,3,3,1
501,0313-1010-1013,0313-1010-1013,3,3,1
502,0303-1013,-1,2,2,0
503,0210-0300-1010,0210-0300-1010,3,3,1
504,0310-1010-1013,0303-0310-1010-1013,3,4,1
505,0311-0313-1011-1113,0311-0313-1011-1013-1111-1113,4,6,1
506,0300-0303-1010,0300-0303-1010,3,3,1
507,0010-0303-0310,0010-0303,3,2,0.6666666666666666
508,0110-0310,0110-0310,2,2,1
509,0303-1113,0302-0303-1012-1013-1112-1113,2,6,1
510,1010-1303,1010-1303,2,2,1
511,0310-1010,0310-0311-1010-1011,2,4,1
512,0112-0300-0302-1010-1012,0112-0300-0302-1010-1012,5,5,1
513,0313-1011-1013,0313-1011-1013,3,3,1
514,0303-1103,0303-1103,2,2,1
515,0303-1013,0303-1013,2,2,1
516,0300-0303-1003-1010,0200-0300-0303-1003-1010,4,5,1
517,0213-0313-1113,0213-0313-1113,3,3,1
518,1010-1013-1303,1010-1013-1303,3,3,1
519,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
520,1010-1011,1010-1011,2,2,1
521,0303-1010,0303-1003-1010,2,3,1
522,0300-0303-1010,0300-0303-1010,3,3,1
523,0300-0303-1010-1100,0300-0303-1010-1103,4,4,0.75
524,0303-0310-1003-1010,0303-0310-1003-1010,4,4,1
525,0301-0303-1001-1003,0301-0303-1001-1003,4,4,1
526,1003-1010-1303,1003-1010-1303,3,3,1
527,1003-1010-1103-1303,1003-1010-1303,4,3,0.75
528,1010-1013-1303,1010-1013-1103-1303,3,4,1
529,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
530,1303,1303,1,1,1
531,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
532,0300-1010-1200,0300-1010-1200,3,3,1
533,1010-1013-1303,1010-1013-1303,3,3,1
534,1010-1113-1303,1010-1013-1113-1303,3,4,1
535,1003-1010-1303,1003-1010-1303,3,3,1
536,0303-1010-1013,0303-1010-1013,3,3,1
537,1010-1300,1010-1300,2,2,1
538,1013-1203-1303,1013-1203-1303,3,3,1
539,0310-1010,0310-1010,2,2,1
540,0301-0303-1001,0301-0303-1001,3,3,1
541,0310-1010,0310-1010,2,2,1
542,0301-0303-1011-1013-1103,0301-0303-1011-1013-1103,5,5,1
543,0300-1010-1011-1200,0300-0301-1010-1011-1200-1201,4,6,1
544,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
