parIndex,Phase,DSGRNPhase,nStateRac,nStateDSGRN,Compare
239,0303-1010-1013,0303-1010-1013,3,3,1
240,0303-1013,0303-1010-1013,2,3,1
241,1010,0103-0303-1003-1010,1,4,1
242,0302-1010-1012,0302-1010-1012,3,3,1
243,1010,0300-1010,1,2,1
244,1010,1010-1011,1,2,1
245,1010,1010,1,1,1
246,1010-1011,1010-1011,2,2,1
247,1010,1010,1,1,1
248,1010,0203-0303-1003-1010,1,4,1
249,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
250,1010,1010,1,1,1
251,1010,0300-0303-1010,1,3,1
252,0300-1010,0300-0302-1002-1010,2,4,1
253,1010,0300-0303-1003-1010,1,4,1
254,1010,1010,1,1,1
255,1010,1010,1,1,1
256,0303-1013,0303-1010-1013,2,3,1
257,0300-1010,0300-1010,2,2,1
258,1010,1010,1,1,1
259,1010,1010,1,1,1
260,1303,1010-1303,1,2,1
261,0303,0300-0303-1003-1010,1,4,1
262,0303,0003-0010-0303,1,3,1
263,1010,1010,1,1,1
264,0303-1010-1013,0303-1003-1010,3,3,0.6666666666666666
265,0301,0010-0011-0300-0301,1,4,1
266,0303-1010,0103-0303-1003-1010,2,4,1
267,0303-1010-1013,0303-1010-1013,3,3,1
268,1010,1010,1,1,1
269,0303-1010-1013,0303-1010-1013,3,3,1
270,1010,0300-1010,1,2,1
271,0300-1010,0300-0302-1010-1012,2,4,1
272,0303-1003,0203-0300-0303-1003-1010,2,5,1
273,1010,1010,1,1,1
274,1010,1010,1,1,1
275,0301-1010-1011,1010-1011,3,2,0.6666666666666666
276,0303,0300-0303-1010-1110,1,4,1
277,1010,0303-1003-1010-1103,1,4,1
278,1010,1010-1011,1,2,1
279,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
280,0303,0303-1003-1203,1,3,1
281,0303-1010-1013,0303-1003-1010,3,3,0.6666666666666666
282,0300,0010-0300,1,2,1
283,0303,0300-0303-1010,1,3,1
284,0300,0100-0102,1,2,0
285,1010,1010,1,1,1
286,1010,1010,1,1,1
287,0010-0303,0003-0010-0303,2,3,1
288,0303-1003,0300-0303-1003-1010,2,4,1
289,0303,0303-1003-1010,1,3,1
290,0301-1010,0300-0303-1010,2,3,0.5
291,0313-1013,0303-1010-1013,2,3,0.5
292,0000-0303,0000-0003-0303,2,3,1
293,0303-1003,0300-0303-1003-1010,2,4,1
294,0303,0300-0303-1010,1,3,1
295,1010,0303-1010-1103,1,3,1
296,0303-1013,0300-0303-1003-1010,2,4,0.5
297,1010,0213-0303-1010-1013,1,4,1
298,0303,0010-0200-0303,1,3,1
299,0300,0000-0300-0303,1,3,1
300,1010,1010,1,1,1
301,1010,1010,1,1,1
302,0303-1013,0303-1010-1013,2,3,1
303,0012,0010-0012,1,2,1
304,1010,1002-1010,1,2,1
305,1010,1010,1,1,1
306,1010,1003-1010-1303,1,3,1
307,0303-1003,0103-0300-0303-1003-1010,2,5,1
308,1010,0300-1010,1,2,1
309,0303,0010-0110-0300-0303,1,4,1
310,1010,1003-1010-1303,1,3,1
311,0303-1000,0303-1000-1003,2,3,1
312,1010-1011,1003-1010-1303,2,3,0.5
313,0010-0303,0010-0013-0303,2,3,1
314,0300-1010,0300-1010,2,2,1
315,0303-1013,0103-0303-1003-1010,2,4,0.5
316,0303-1013,0303-1010-1013,2,3,1
317,1013,1013,1,1,1
318,0010,0010-0303,1,2,1
319,0300-1010,0300-0302-1010-1012,2,4,1
320,0303-1013,0303-1013,2,2,1
321,0303,0303-1003-1010,1,3,1
322,0301,0301-0302-1011-1012,1,4,1
323,0300-1010,-1,2,2,0
324,0010,0010,1,1,1
325,0300-1010,0300-0303-1003-1010,2,4,1
326,0303,0302-0303-1002-1003,1,4,1
327,0103-0303,0010-0103-0303,2,3,1
328,0010,0010,1,1,1
329,1010,0300-0303-1003-1010,1,4,1
330,1010-1011,0202-1002-1010,2,3,0.5
331,0303-1013,0300-0303-1010,2,3,0.5
332,1010,0303-1003-1010,1,3,1
333,0010-0300,0010-0300-0303,2,3,1
334,1010,1010,1,1,1
335,0302,0002-0010,1,2,0
336,1013,0301-0303-1011-1013,1,4,1
337,0000,0000-0103-0303,1,3,1
338,0300-0303-1010,0300-0303-1003-1010,3,4,1
339,0303,0303-1003,1,2,1
340,0303-1013,0103-0303-1003,2,3,0.5
341,0303,0103-0300-0303-1003-1010,1,5,1
342,0303,0000-0200-0303,1,3,1
343,1303,1010-1200-1303,1,3,1
344,0303,0301-0303-1003-1011-1111,1,5,1
345,1010,1010,1,1,1
346,0301-1011,0301-1011,2,2,1
347,1010,0203-0300-0303-1003-1010,1,5,1
348,0300-1010,0302-1010-1012,2,3,0.5
349,1010,1010-1300-1303,1,3,1
350,0303-1013,0300-0303-1003-1010,2,4,0.5
351,0300-1010,0203-0300-0303-1003-1010,2,5,1
352,0303-1013,0300-0303-1003-1010-1203,2,5,0.5
353,1010,1010,1,1,1
354,0010,0010-0300-0303,1,3,1
355,0302-1012,0300-0302-1010-1012,2,4,1
356,1010,1010,1,1,1
357,1010,1010,1,1,1
358,0303,0300-0303-1000-1003-1203,1,5,1
359,0301-1010-1011,0300-0301-1010-1011,3,4,1
360,0302-1012,0300-0302-1002-1010,2,4,0.5
361,0010-0300-0303,0010-0203-0300-0303,3,4,1
362,1010,0303-1003-1010,1,3,1
363,1012,1010-1012,1,2,1
364,1010,0300-0303-1010-1013,1,4,1
365,0303-1010,0300-0303-1010-1200,2,4,1
366,1010,1010,1,1,1
367,0010,0002-0010-0102,1,3,1
368,1010,1010,1,1,1
369,0303-1010-1013,0300-0303-1010-1013,3,4,1
370,0300-0303-1010,0300-0303-1003-1010,3,4,1
371,0303-1003-1010,0303-1003-1010,3,3,1
372,0303,0010-0100-0300-0303,1,4,1
373,0302-1012,0312-1010-1012,2,3,0.5
374,0110,0110-0312,1,2,1
375,0300-0303-1010-1013,0203-0300-0303-1003-1010,4,5,0.75
376,1010,1010,1,1,1
377,0303,0010-0300-0303,1,3,1
378,0011-0301-0303,0010-0300-0303,3,3,0.3333333333333333
379,0300-1010,0303-1003-1010,2,3,0.5
380,1010,0203-0303-1003-1010,1,4,1
381,0010,0010-0300,1,2,1
382,1010,0210-1010,1,2,1
383,0303,0303-1003-1010-1103,1,4,1
384,0303-1003,0303-1003-1010,2,3,1
385,1003-1010,1003-1010,2,2,1
386,0010,0010-0303,1,2,1
387,0303-1013,0303-1010-1013,2,3,1
388,1011,1010-1011,1,2,1
389,0303,0303-1013,1,2,1
390,1010,0300-1010,1,2,1
391,0303,0303-1003-1203,1,3,1
392,0300-0302-1010-1012,0300-0302-1010-1012,4,4,1
393,1010,1010-1013-1303,1,3,1
394,0302,0010-0110-0300-0302,1,4,1
395,0303-1013,0300-0303-1010,2,3,0.5
396,1010,0302-1010-1012,1,3,1
397,0303-1003,0303-1003-1010,2,3,1
398,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
399,0303-1003-1010,0103-0303-1003-1010,3,4,1
400,1010,0203-0303-1003-1010,1,4,1
401,1010,0303-1010,1,2,1
402,0303-1003-1010,0303-1003-1010,3,3,1
403,1000,0103-0303-1000-1003,1,4,1
404,0302-1010-1012,0302-1010-1012,3,3,1
405,0301-1011,0301-1011,2,2,1
406,1011-1301,1010-1011,2,2,0.5
407,0300-1010,0300-1010,2,2,1
408,0303-1003,0301-0303-1001-1003,2,4,1
409,1010,0303-1003-1010,1,3,1
410,1010,0300-1010,1,2,1
411,0010,0010-0200-0300,1,3,1
412,1010,1010,1,1,1
413,1010,0300-1010,1,2,1
414,0303-1010-1013,0303-1010-1013,3,3,1
415,0300-1010,0300-0303-1010-1103,2,4,1
416,1010-1013-1303,1003-1010,3,2,0.3333333333333333
417,0303-1010,0300-0303-1003-1010,2,4,1
418,0303-1010-1013,0300-0303-1003-1010,3,4,0.6666666666666666
419,1013-1303,1003-1203,2,2,0
420,0313-1010-1013,0213-1010-1013,3,3,0.6666666666666666
421,1010,1010,1,1,1
422,0303,0201-0301-0303-1001-1103,1,5,1
423,1010,1010,1,1,1
424,0300-1010,0300-1010,2,2,1
425,0303,0300-0303,1,2,1
426,0300-1010,0300-1010,2,2,1
427,0301-1010-1011,0300-0303-1003-1010-1203,3,5,0.3333333333333333
428,1010,0300-1010,1,2,1
429,1013-1303,1011-1013-1301-1303,2,4,1
430,1013,0303-1011-1013,1,3,1
431,0300-0303-1010-1013,0300-0303-1003-1010,4,4,0.75
432,0303-1113,0303-1013-1113,2,3,1
433,0303-1003,0303-1003-1010-1203,2,4,1
434,0303-1010-1013,0300-0303-1003-1010-1103,3,5,0.6666666666666666
435,0010-0013-0313,0010-0013-0303,3,3,0.6666666666666666
436,0303-1013,0303-1010-1013,2,3,1
437,1010,1010,1,1,1
438,1010,1010,1,1,1
439,0010,0010-0303,1,2,1
440,0303,0303-1010-1103,1,3,1
441,0303-1010-1013,0303-1003-1010,3,3,0.6666666666666666
442,1010,0203-0303-1003-1010,1,4,1
443,1010-1300,1003-1010-1300-1303,2,4,1
444,0303-1010,0303-1003-1010,2,3,1
445,1010,1010,1,1,1
446,0303-1010,0300-0303-1010-1103,2,4,1
447,1010,1010,1,1,1
448,1010,1010,1,1,1
449,0010-0300-0303,0010-0300-0303,3,3,1
450,0310-1010,0310-1010-1110,2,3,1
451,1010-1303,1010-1200-1303,2,3,1
452,1010,1010,1,1,1
453,0301-0303,0301-0303,2,2,1
454,0303,0300-0303-1003-1010,1,4,1
455,1010,1010,1,1,1
456,0303-1013,0303-1003-1010-1203,2,4,0.5
457,1010,1010,1,1,1
458,0301-1010-1011,0303-1003-1010-1103,3,4,0.3333333333333333
459,0303-1013,0301-0303-1011-1013,2,4,1
460,1010,1010,1,1,1
461,1011,0303-1001-1003,1,3,0
462,0010,0010,1,1,1
463,1010,1010,1,1,1
464,1010,1010-1011,1,2,1
465,0303,0303-1003-1010,1,3,1
466,0013-0303,0011-0013-0203-0303-0311,2,5,1
467,0303-0310-1010,0300-0303-1010,3,3,0.6666666666666666
468,0300-0301-1010-1011,0210-0211-0300-0301-1010-1011,4,6,1
469,1010-1013-1303,0303-1003-1010-1203,3,4,0.3333333333333333
470,0300-0303,0300-0303,2,2,1
471,0010-0013-0303,0010-0013-0303,3,3,1
472,0303-1003,0303-1003-1010-1103,2,4,1
473,0303,0103-0300-0303-1003-1010,1,5,1
474,0010,0010-0300,1,2,1
475,1003-1011,0303-1003-1010,2,3,0.5
476,0303-1010-1013,0303-1003-1010,3,3,0.6666666666666666
477,0302-1002,0302-1002-1010,2,3,1
478,1010,0303-1003-1010,1,3,1
479,1010-1012,1010-1012,2,2,1
480,0303-1010-1013,0300-0303-1003-1010,3,4,0.6666666666666666
481,1010-1012,1010-1012,2,2,1
482,1010,1010-1012,1,2,1
483,1010-1013-1303,1010-1013-1303,3,3,1
484,1010,1010-1013-1203,1,3,1
485,0303,0010-0103-0300-0303,1,4,1
486,0303-1013,0300-0303-1010-1013,2,4,1
487,0300-1010,0300-1010,2,2,1
488,1010,1010,1,1,1
489,0010-0300-0303,0010-0013-0300-0303,3,4,1
490,0303,0201-0303-1001-1003,1,4,1
491,0303,0113-0303-1010-1013,1,4,1
492,1010,0300-0303-1003-1010,1,4,1
493,1010,0300-1010,1,2,1
494,1013,1003,1,1,0
495,0303,0300-0303-1003-1010,1,4,1
496,0303-1010-1013,0303-1010-1013,3,3,1
497,0303-1013,0303-1013,2,2,1
498,0010,0010-0011,1,2,1
499,0300-1010,0303-1003-1010,2,3,0.5
500,0010-0210-0303,0010-0210-0303,3,3,1
501,0303,0303-1003-1010-1103,1,4,1
502,0303-1010-1013,0203-0303-1010-1013,3,4,1
503,1100,1000-1001-1100-1101,1,4,1
504,1010,1003-1010,1,2,1
505,0303-1003-1010,0303-1003-1010,3,3,1
506,1010-1013,0303-1010-1013,2,3,1
507,1010,0203-0300-0303-1003-1010,1,5,1
508,0303-1003-1010,0303-1003-1010-1203,3,4,1
509,0303-1010-1013,0303-1010-1013,3,3,1
510,0303-1013,0303-1003-1010-1203,2,4,0.5
511,0300-1010,-1,2,2,0
512,0303-1010-1013,0303-1010-1013,3,3,1
513,0010,0010,1,1,1
514,0303,0210-0300-0303-1010,1,4,1
515,0303,0303-1010,1,2,1
516,0302-1012,0302-0303-1002-1003,2,4,0.5
517,0301-0302-1001-1002,0303-1000-1003,4,3,0
518,1010,1010,1,1,1
519,0303-1010,0303-1003-1010,2,3,1
520,0303-1003,0302-0303-1002-1003,2,4,1
521,0010-0303,0010-0013-0110-0303,2,4,1
522,0303-1003-1010,0303-1003-1010,3,3,1
523,1010,1010-1013-1303,1,3,1
524,0303-1010-1013,0303-1003-1010,3,3,0.6666666666666666
525,1010,1010,1,1,1
526,0303,0010-0300-0303,1,3,1
527,0010-0013-0300-0303,0003-0010-0300-0303,4,4,0.75
528,0303,0010-0303,1,2,1
529,1010,1010,1,1,1
530,0300-1010,0300-1010,2,2,1
531,0300-1010,0300-1010,2,2,1
532,0303-1010-1013,0303-1003-1010-1203,3,4,0.6666666666666666
533,0010,0010,1,1,1
534,0010-0310,0010-0200-0300,2,3,0.5
535,0300-1010,0300-1010,2,2,1
536,1010,0302-1010-1012,1,3,1
537,0300-0301-1010-1011,0300-0301-1010-1011,4,4,1
538,1010,0303-1010-1013,1,3,1
539,0303-1003,0303-1003-1010,2,3,1
540,1010,0303-1003-1010,1,3,1
541,1010,1010,1,1,1
542,0300-0303-1010-1013,0300-0303-1003-1010,4,4,0.75
543,0300-1010,0210-0300-0302-1010-1012,2,5,1
544,0303,0303-1003-1010,1,3,1
545,0302-1012,1002-1010,2,2,0
546,1010,0303-1003-1010,1,3,1
547,1010,0303-1003-1010,1,3,1
548,0303-1013,0303-1013,2,2,1
549,1010,1010,1,1,1
550,1010,0300-1010,1,2,1
551,1303-1313,1010-1013-1110-1303,2,4,0.5
552,0300-0303-1010,0303-1003-1010,3,3,0.6666666666666666
553,0303,0300-0303-1003-1010,1,4,1
554,0303-1013,0303-1003-1010,2,3,0.5
555,0300-1010,0200-0300-0303-1003-1010,2,5,1
556,0000-0300,0000-0003-0300-0303,2,4,1
557,0310-1010,0310-1010,2,2,1
558,0301-0303,0301-0303-1003-1011-1201-1203,2,6,1
559,0303,0300-0303-1003-1010-1103,1,5,1
560,1010,0300-0302-1002-1010,1,4,1
561,0303-1010-1013,0303-1003-1010,3,3,0.6666666666666666
562,1010,0300-0303-1003-1010,1,4,1
563,0300-1010,0300-1010,2,2,1
564,1010,1010-1011,1,2,1
565,1010-1011,1010-1011,2,2,1
566,1010,0300-0303-1010-1103,1,4,1
567,0013-0303,0303,2,1,0.5
568,1010,0300-1010,1,2,1
569,0013,0010-0013-0303,1,3,1
570,0303,0010-0300-0303,1,3,1
571,0010-0300,0010-0300,2,2,1
572,0303-1013,0213-0303-1010-1013,2,4,1
573,0010-0013-0303,0010-0013-0213-0303,3,4,1
574,1010,1010-1303,1,2,1
575,0303-1010-1013,0300-0303-1003-1010,3,4,0.6666666666666666
576,1010-1012,1010-1012,2,2,1
577,1010,1010,1,1,1
578,1003-1303,1003-1303,2,2,1
579,0303-1013,0300-0303-1003-1010,2,4,0.5
580,0300-1010,0300-1010,2,2,1
581,0303,0011-0101-0103-0301-0303,1,5,1
582,1010,0300-0303-1010-1013,1,4,1
583,0010,0003-0010-0303,1,3,1
584,0303-1013,0303-1003-1010-1103,2,4,0.5
585,0010-0300-0303,0010-0203-0300-0303,3,4,1
586,0010-0303,0010-0300-0303,2,3,1
587,0301-1001,0301-1001,2,2,1
588,0010,0010-0300-0303,1,3,1
589,0303-1010,0303-1003-1010,2,3,1
590,0010-0300-0303,0010-0200-0300-0303,3,4,1
591,1010,0300-0303-1003-1010,1,4,1
592,0302-1010-1012,0300-0303-1003-1010,3,4,0.3333333333333333
593,0303-1010-1013,0303-1010-1013-1103,3,4,1
594,0010,0010-0300,1,2,1
595,0300-1010,0300-0301-1010-1011,2,4,1
596,1010,1010,1,1,1
597,0303-1013,0303-1003-1010,2,3,0.5
598,1010,0303-1010-1013,1,3,1
599,1010,1010-1011,1,2,1
600,1012-1302,1010-1012,2,2,0.5
601,0303-1010-1013,0300-0303-1003-1010,3,4,0.6666666666666666
602,1013-1303,1003-1010-1303,2,3,0.5
603,0303-1010-1013,0303-1010-1013,3,3,1
604,1013,0303-1010-1013,1,3,1
605,0300-1010,0300-1010,2,2,1
606,0300-1010,0300-0303-1003-1010,2,4,1
607,1010,0300-1010,1,2,1
608,0303,0303-1003-1010,1,3,1
609,0303-1003-1011,0303-1001-1003,3,3,0.6666666666666666
610,1010,1010-1013,1,2,1
611,1010,1010,1,1,1
612,0010-0011,0010-0011,2,2,1
613,1010,1002-1010,1,2,1
614,1010,1010,1,1,1
615,0303,0302-0303,1,2,1
616,0010-0013-0303,0010-0013-0200-0303,3,4,1
617,0303,0010-0300-0303,1,3,1
618,0302-1010-1012,0302-1010-1012,3,3,1
619,0300-1010,0300-0303-1003-1010,2,4,1
620,0303-1013,0303-1003,2,2,0.5
621,1010,0300-0303-1003-1010,1,4,1
622,0011-0301,0010-0011-0300-0301,2,4,1
623,0301-1010-1011,0300-0302-1010-1012-1102,3,5,0.3333333333333333
624,1010,0203-0303-1010-1013,1,4,1
625,1003-1010-1303,1003-1010-1303,3,3,1
