parIndex,Phase,DSGRNPhase,nStateRac,nStateDSGRN,Compare
132,1010,1010,1,1,1
133,1010-1200-1303,1010-1200-1303,3,3,1
134,0303,0010-0300-0303,1,3,1
135,1010,0300-1010,1,2,1
136,0313-1010-1013,0313-1010-1013,3,3,1
137,0303-1013,0303-1013-1113,2,3,1
138,0010-0300-0303,0010-0300-0303,3,3,1
139,0300-0303-1010,0300-0303-1010,3,3,1
140,0303-1010-1013,0303-1010-1013,3,3,1
141,1010-1013,1010-1013,2,2,1
142,0303-1013,0303-1013,2,2,1
143,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
144,1010-1013-1303,1010-1013-1103-1303,3,4,1
145,0303-0310-1010,0303-1010,3,2,0.6666666666666666
146,0010-0210-0300,0010-0210-0300,3,3,1
147,0300-0302-1010-1012,0300-0302-1010-1012,4,4,1
148,0300-1010,0300-1010,2,2,1
149,0010-0300-0303,0010-0300-0303,3,3,1
150,0303-1010-1103,0303-1010-1103,3,3,1
151,0303-1013,0303-1013,2,2,1
152,0113-0303-0310-1010-1013,0113-0303-0310-1010-1013,5,5,1
153,0303-1010,0303-1010-1013-1113,2,4,1
154,0303-0310-1010-1013-1113,0303-0310-1010-1013-1113,5,5,1
155,0300-0303-1010,0300-0303-1010,3,3,1
156,0010-0300-0303,0010-0300-0303,3,3,1
157,0300-0303-1010,0210-0300-0303-1003-1010,3,5,1
158,1010,1010,1,1,1
159,1010,1010,1,1,1
160,1010,1010-1012,1,2,1
161,0301-0303-1011,0111-0301-0303-1011,3,4,1
162,0310-1010,0310-1010,2,2,1
163,0301-0303-1001,0301-0303-1001,3,3,1
164,1010,1010,1,1,1
165,0303,0110-0300-0303-1010,1,4,1
166,1010-1011,1010-1011,2,2,1
167,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
168,0303-1003-1010,0303-1003-1010,3,3,1
169,0303-0311-1011-1103,0303-0311-1011-1103,4,4,1
170,0303,0303-0310-1010,1,3,1
171,0303-1010,0303-1010,2,2,1
172,0302-1010-1012,0302-1010-1012,3,3,1
173,0303,0303,1,1,1
174,0210-0300-0303-1010-1013,0210-0300-0303-1010-1013,5,5,1
175,1010,1010-1110,1,2,1
176,0303-1010-1013,0303-1010-1013,3,3,1
177,1010,1010,1,1,1
178,1010-1303,1010-1303,2,2,1
179,0303-1010-1013,0303-1010-1013-1113,3,4,1
180,0303-1010,0303-1010,2,2,1
181,1010-1013-1303,1010-1013-1303,3,3,1
182,1011-1013-1201-1303,1011-1013-1103-1201-1303,4,5,1
183,0303-1010-1013,0303-1010-1013,3,3,1
184,0303-0311-1011-1013,0303-0311-1011-1013,4,4,1
185,0303,0113-0303,1,2,1
186,0303-1003,-1,2,2,0
187,0303-1013,0303-1013,2,2,1
188,0303-1013,0303-1013,2,2,1
189,1010-1012,0302-1010-1012,2,3,1
190,1010,1010,1,1,1
191,1010-1013-1113-1313,1010-1013-1113,4,3,0.75
192,0301-0303-1011-1013,0301-0303-1011-1013,4,4,1
193,0303-1010-1013,0303-1010-1013-1103,3,4,1
194,0010-0303,0010-0013-0303,2,3,1
195,0303-1010-1013,0303-1010-1013-1103,3,4,1
196,0300-0303-1010,0300-0303-1010,3,3,1
197,0010-0303,0010-0013-0303,2,3,1
198,0303-1010-1103,0303-1010-1103,3,3,1
199,0303,0303,1,1,1
200,0302-0303,0302-0303,2,2,1
201,0103-0303-1003,0103-0303-1003,3,3,1
202,0300-1010,0300-1010,2,2,1
203,0303-1013,0303-1013,2,2,1
204,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
205,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
206,0303-1013,0303-1013,2,2,1
207,0303-0310-1010,0210-0303-1010,3,3,0.6666666666666666
208,0303-0310-1010-1013,0303-0310-1010,4,3,0.75
209,1010-1013-1303,1010-1013-1303,3,3,1
210,0010-0013-0303,0010-0013-0303,3,3,1
211,0300-1010,0300-0302-1010-1012,2,4,1
212,0010-0310,0010,2,1,0.5
213,0313-1013-1213,0313-1013-1213,3,3,1
214,0300-1010,0300-0301-1010-1011,2,4,1
215,0303-1010-1013,0303-1010-1013,3,3,1
216,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
217,0300-1010,0300-1010,2,2,1
218,1010,1010,1,1,1
219,1010-1013-1313,1010-1013-1313,3,3,1
220,0300-0303-0310-1010-1013,0300-0303-1010-1013,5,4,0.8
221,0201-0301-0303-1011-1013,0201-0301-0303-1011-1013,5,5,1
222,0300-0303-1010,0300-0303-1010,3,3,1
223,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
224,0303,0303,1,1,1
225,0303-0310,0303-0310,2,2,1
226,1010,1010,1,1,1
227,0300-0302-1010-1012,0200-0300-0302-1010-1012,4,5,1
228,0303-1010-1013,0303-1010-1013,3,3,1
229,0113-0300-0303-1010-1013,0113-0300-0303-1010-1013,5,5,1
230,0010-0303,0010-0300-0303,2,3,1
231,0303-1013-1213,0303-1013,3,2,0.6666666666666666
232,0303-1010-1013,0303-1010-1013,3,3,1
233,0303,0300-0303-1010,1,3,1
234,0300-0303-1003-1010-1300,0300-0303-1003-1010,5,4,0.8
235,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
236,0300-0303-1010,0300-0303-1010,3,3,1
237,0210-0303-1010-1013,0210-0303-1010-1013-1113,4,5,1
238,0013-0303,0013-0303,2,2,1
239,0303-1013,0303-1013,2,2,1
240,0303-1010,0303-1010-1103,2,3,1
241,1010-1013-1303,1010-1013-1303,3,3,1
242,0303-0310-1010,0303-0310-1010,3,3,1
243,0300-0303-1010-1013,0300-0303-1010-1013-1113,4,5,1
244,1010-1012-1302,1010-1012-1302,3,3,1
245,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
246,0301-0303-1003-1011,0301-0303-1001-1003,4,4,0.75
247,0303-1010-1013,0303-1010-1013-1103,3,4,1
248,0303-1010-1013,0113-0303-1010-1013,3,4,1
249,0303-1003,0303-1003,2,2,1
250,0010-0300-0302,0002-0010-0300-0302,3,4,1
251,0300-0303-1010,0300-0303-1010,3,3,1
252,0303-1013,0303-1013,2,2,1
253,0300-1010,0300-1010,2,2,1
254,0300-1010,0300-1010,2,2,1
255,0010-0303,0010-0303,2,2,1
256,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
257,0300-0303-1010,0210-0300-0303-1003-1010,3,5,1
258,0300-1010,0300-1010,2,2,1
259,0300-1010,0300-1010,2,2,1
260,0303-0311-1011-1013-1211,0303-0311-1011-1013-1211,5,5,1
261,0303,0010-0200-0300-0303,1,4,1
262,1010,1010,1,1,1
263,0010-0300-0303,0010-0300-0303,3,3,1
264,0303-1010-1013,0303-1010-1013,3,3,1
265,0303-1013,0303-0311-1011-1013,2,4,1
266,0303-1010,0303-1003-1010,2,3,1
267,0300-1010,0300-1010,2,2,1
268,0313-1013,0213-0313-1010-1013,2,4,1
269,0113-0301-0303-1011-1013,0113-0301-0303-1011-1013,5,5,1
270,0301-0303-1001,0301-0303-1001,3,3,1
271,0300-0303-1010,0300-0303-1010,3,3,1
272,1010-1011,1010-1011,2,2,1
273,0313-1010-1013,0313-1010-1013,3,3,1
274,0303,0303,1,1,1
275,0300-0303-1010-1013,0300-0303-1010,4,3,0.75
276,1010,0312-1010-1012,1,3,1
277,0303,0303,1,1,1
278,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
279,0310-1010,0303-0310-1010,2,3,1
280,1003-1303,1003-1010-1303,2,3,1
281,0010-0210,0010-0210,2,2,1
282,0301-0303-1003-1011,0301-0303-1003-1011,4,4,1
283,1303,1303,1,1,1
284,1010,1010-1013-1303,1,3,1
285,0303-1003-1010,0303-1003-1010,3,3,1
286,0301-0303-1011-1013,0301-0303-1011-1013-1113,4,5,1
287,0303-1010-1013,0303-1010-1013,3,3,1
288,0300-0303-1010,0200-0300-0303-1010,3,4,1
289,1010,0303-1010-1013,1,3,1
290,0303-1010-1013,0303-1010-1013,3,3,1
291,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
292,0300-0303-1010,0300-0303-1010,3,3,1
293,0303-1010-1013,0303-1010-1013,3,3,1
294,0300-1010,0300-0303-1003-1010,2,4,1
295,0300-0303,0300-0303,2,2,1
296,0302-1010-1012,-1,3,2,0
297,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
298,0303,0303,1,1,1
299,0303,0210-0300-0303-1010,1,4,1
300,0303-1010-1013,-1,3,2,0
301,0301-0303-1001-1003,0301-0303-1001-1003,4,4,1
302,0300-0303-1010,0200-0300-0303-1010,3,4,1
303,1013-1303,1010-1013-1303,2,3,1
304,0300-0303-1010-1013,0300-0303-1010-1013-1200,4,5,1
305,0010-0302-0310,0010-0302,3,2,0.6666666666666666
306,1010-1300-1303,1010-1300-1303,3,3,1
307,0301-0303,0301-0303-1011,2,3,1
308,0113-0303-0310-1010-1013,0113-0303-0310-1010-1013,5,5,1
309,0010-0310,0010-0310,2,2,1
310,1010-1012,1010-1012,2,2,1
311,0300-0303-1010-1013,0300-0303-1010,4,3,0.75
312,1010,1010,1,1,1
313,1010,1010,1,1,1
314,0300-0303-1010-1013,0200-0300-0303-1010-1013,4,5,1
315,0303-1010-1013-1103,0303-1010-1013-1103,4,4,1
316,1010-1011,1010-1011,2,2,1
317,0302-1002-1010,0302-1002-1010,3,3,1
318,0303-1003-1010,0303-1003-1010,3,3,1
319,0303-1003-1010,0303-1003-1010,3,3,1
320,0300-0303-1010,0300-0303-1010,3,3,1
321,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
322,0113-0300-0303-1010-1013,0113-0300-0303-1010-1013,5,5,1
323,0303-0310-1010-1013,0303-0310-1010-1013-1113,4,5,1
324,1010,1010,1,1,1
325,0312-1010-1012,0112-0312-1010-1012,3,4,1
326,0010-0303,0010-0110-0303,2,3,1
327,0300-0302-1010-1012,0300-0302-1010-1012,4,4,1
328,0303-1010-1113,0303-1010-1013-1113,3,4,1
329,1010,0303-1003-1010,1,3,1
330,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
331,0300-1010,0300-0303-1003-1010,2,4,1
332,0303-1010-1013,0303-1010-1013,3,3,1
333,1010,1010,1,1,1
334,0311-0313-1011-1013,0311-0313-1011-1013,4,4,1
335,0303-1010-1013,0303-1010-1013,3,3,1
336,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
337,0310-1110-1210,0303-0310-1110-1210,3,4,1
338,0300-0303-1010,0300-0303-1010,3,3,1
339,1010-1013-1303,1010-1013-1303,3,3,1
340,0010-0303,0010-0303,2,2,1
341,0303-1003-1010,0300-0303-1003-1010,3,4,1
342,0300-1010,0300-1010,2,2,1
343,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
344,0303-0310-1010,0303-0310-1010,3,3,1
345,0303-1103,0300-0303-1010-1103,2,4,1
346,0300-0303-1003-1010,-1,4,2,0
347,0301-0303-1001,0301-0303-1001,3,3,1
348,0010-0300-0303,0010-0300-0303,3,3,1
349,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
350,0300-0303-1010,0300-0303-1010-1013,3,4,1
351,1010-1011-1301,1010-1012-1212-1302,3,4,0.3333333333333333
352,1010-1303-1310,1010-1013-1303,3,3,0.6666666666666666
353,0310-1010,0310-1010,2,2,1
354,0310-0311-1010-1011,0310-0311-1010-1011,4,4,1
355,1013-1303,1013-1303,2,2,1
356,0300-0303-1010,0300-0303-1010,3,3,1
357,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
358,0300-0303-1003-1010,0203-0300-0303-1003-1010,4,5,1
359,0303-0310-1010,0303-0310-1010,3,3,1
360,0301-0302-1001-1002,0301-0302-1001-1002,4,4,1
361,0303-0311-1011-1013,0303-0311-1011-1013,4,4,1
362,1010,1010-1013-1303,1,3,1
363,0303-1011-1013,0301-0303-1011-1013,3,4,1
364,0303-1010-1013,0303-1010-1013,3,3,1
365,1010,-1,1,2,0
366,0301-0303-1011,0101-0301-0303-1001,3,4,0.6666666666666666
367,0301-0303-1011,0301-0303-1011-1013-1101,3,5,1
368,0303-1013,0303-1013-1113,2,3,1
369,0300-0302-1010-1012,0300-0302-1010-1012,4,4,1
370,1010-1013,1010-1013,2,2,1
371,0303-1010,0303-1010,2,2,1
372,0303-1010-1113,0303-1010-1013-1113,3,4,1
373,1010,1010,1,1,1
374,0303,0303,1,1,1
375,0300-0303-1010,0300-0303-1010,3,3,1
376,0302-0303,0302-0303,2,2,1
377,0313-1013,0313-1013,2,2,1
378,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
379,0303-1010-1013,0113-0303-0310-1010-1013,3,5,1
380,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
381,0303-1003,0303-1003,2,2,1
382,1010,1010,1,1,1
383,0113-0303-0311-1011-1013,0111-0113-0303-0311-1011-1013,5,6,1
384,1010-1013-1103-1303,1010-1013-1103-1303,4,4,1
385,0303-1010-1013,0303-1010-1013,3,3,1
386,0303-1003-1010,0303-1003-1010,3,3,1
387,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
388,0200-0300-0303-1010-1103,0200-0300-0303-1010-1103,5,5,1
389,0312-1010-1012,0112-0312-1010-1012,3,4,1
390,0300-0303-1010,0300-0303-1010,3,3,1
391,0313-1010-1013,0313-1010-1013,3,3,1
392,1003-1010-1303,1003-1010-1303,3,3,1
393,0303-1003-1010,0303-1003-1010,3,3,1
394,0300-0303-1010,0300-0303-1010,3,3,1
395,0300-0303-1010,0300-0303-1010,3,3,1
396,0303-1013,0303-1010-1013,2,3,1
397,0313-1010-1013,0313-1010-1013,3,3,1
398,0300-0301-1010-1011-1200,0300-0301-1010-1011-1200-1201,5,6,1
399,1010,1010,1,1,1
400,0300-0303-1010-1013-1103,0300-0303-1010-1013-1103,5,5,1
401,0303-1013,-1,2,2,0
402,0303-1010-1013,0303-1010-1013,3,3,1
403,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
404,0303-1003,0303-1003,2,2,1
405,0303-0310-1010-1013-1103,0303-0310-1010-1013-1103,5,5,1
406,1011-1013-1313,1011-1013,3,2,0.6666666666666666
407,0301-0303,0301-0303,2,2,1
408,0301-1011,0301-1011,2,2,1
409,0300-0303-1010,0300-0303-1010,3,3,1
410,0313-1013,0313-1013,2,2,1
411,0303-1013,0301-0303-1011-1013,2,4,1
412,0303-1013,0302-0303-1012-1013,2,4,1
413,0313-1011-1013,0313-1011-1013,3,3,1
414,1010,1010,1,1,1
415,0303-1010-1013,0303-1010-1013,3,3,1
416,1010-1013,1010-1013,2,2,1
417,0300-0303-1010,0300-0303-1010,3,3,1
418,0303,0303-1010,1,2,1
419,0300-1010,0300-1010,2,2,1
420,0010-0210-0300,0010-0210-0300,3,3,1
421,0300-1010,0300-1010,2,2,1
422,0110-0303,0010-0110-0303,2,3,1
423,0303-1003-1010,0300-0303-1003-1010,3,4,1
424,0300-1010,0300-1010,2,2,1
425,0303-1010-1013,0303-1010-1013,3,3,1
426,0300-0303-1010-1103,0300-0303-1010-1103,4,4,1
427,0303-1010,0303-1010,2,2,1
428,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
429,0303-1003,0303-1003,2,2,1
430,0303-1003,0303-1003,2,2,1
431,0303-0310-1010,0303-0310-1010,3,3,1
432,0200-0300-0303-1010,0200-0300-0303-1010,4,4,1
433,1010-1103-1303,1010-1103-1303,3,3,1
434,0303-1010,0303-1010,2,2,1
435,1010,1010-1012-1312,1,3,1
436,0303-1010-1103,0300-0303-1010-1103,3,4,1
437,0300-1010,0300-1010,2,2,1
438,0310-1010,0310-1010,2,2,1
439,0300-0303-1010,0300-0303-1010,3,3,1
440,1010-1013-1303,1010-1013-1303,3,3,1
441,0303,0301-0303,1,2,1
442,0300-0303-1010,0300-0303-1010,3,3,1
443,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
444,0303-1010-1013,0303-1010-1013,3,3,1
445,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
446,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
447,0303-1010-1013,0303-1010-1013,3,3,1
448,0313-1010-1013,0213-0313-1010-1013,3,4,1
449,0110-0300-0303,0110-0200-0300-0303-1010,3,5,1
450,0303-0310,0303-0310-1010,2,3,1
451,1010-1013,1010-1013-1303,2,3,1
452,1010-1303,1010-1303,2,2,1
453,1010-1013-1203,1010-1013-1203,3,3,1
454,0303,0303,1,1,1
455,0310-1010,0310-1010,2,2,1
456,0303-1010-1013,0303-1010-1013-1113,3,4,1
457,0303-0310-1010,0303-0310-1010-1013,3,4,1
458,0113-0300-0303-1010-1013,0113-0300-0303-1010-1013,5,5,1
459,0010-0300-0303,-1,3,2,0
460,0303,0303-0311-1011,1,3,1
461,0300-1010,0300-1010,2,2,1
462,0303,0303,1,1,1
463,0303-1013,0303-1013,2,2,1
464,1011-1103-1301-1303,1011-1103-1301-1303,4,4,1
465,0303-1010-1013,0303-1010-1013-1103,3,4,1
466,1013,1013,1,1,1
467,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
468,0303-1010-1013,0303-1010-1013,3,3,1
469,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
470,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
471,0301-0303-1011-1013,0301-0303-1011-1013,4,4,1
472,0303-1010-1013,0303-1010-1013,3,3,1
473,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
474,0303-1010-1013,0303-1010-1013,3,3,1
475,1010,1010,1,1,1
476,0300-1010,0300-1010,2,2,1
477,0303-1010-1013,0303-1010-1013,3,3,1
478,0303-1010-1013-1103,0303-1010-1013-1103,4,4,1
479,0303,0303-0310-1010,1,3,1
480,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
481,0303,0303,1,1,1
482,0303-0311,0303-0311-1011,2,3,1
483,0010-0303-0310,0010-0303-0310,3,3,1
484,0300-0303-0310-1010-1013,0300-0303-1010-1013,5,4,0.8
485,0303-1010-1113,0303-1010-1013-1113,3,4,1
486,0303,0303,1,1,1
487,0300-1010,0300-1010,2,2,1
488,1010-1303,1010-1303,2,2,1
489,0111-0301-0303-1011-1013,0301-0303-1011-1013,5,4,0.8
490,0300-0302-1010-1012,0300-0302-1010-1012,4,4,1
491,0300-0303-1010-1013,0300-0303-1003-1010,4,4,0.75
492,0303-1010-1013,0303-1010-1013,3,3,1
493,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
494,0303-1010-1013,0303-1010-1013,3,3,1
495,0303-1013,-1,2,2,0
496,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
497,1010-1012,1010-1012,2,2,1
498,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
499,1003-1010-1303,1003-1010-1303,3,3,1
500,0300-1010,0300-1010,2,2,1
501,0010-0300,0010-0300,2,2,1
502,0303-1003-1010,0303-1003-1010,3,3,1
503,0301-0303-1003-1011,0301-0303-1003-1011,4,4,1
504,0010,0010,1,1,1
505,0303-1010,0303-1003-1010,2,3,1
506,0303,0303,1,1,1
507,0010-0300,0010-0300,2,2,1
508,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
509,0300-0303-1010,0300-0303-1010-1013-1100,3,5,1
510,1013-1303,1011-1013-1301-1303,2,4,1
511,1010,1010,1,1,1
512,0301-0303,0301-0303,2,2,1
513,1303-1311,1303-1311,2,2,1
514,0303-1010-1013,0303-1010-1013,3,3,1
515,0010-0303,0010-0303,2,2,1
516,1013-1313,1013-1313,2,2,1
517,0011-0301-0303,0301-0303,3,2,0.6666666666666666
518,0300-1010,0300-1010,2,2,1
519,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
520,0300-0303,0300-0303,2,2,1
521,1010,1010-1012,1,2,1
522,1110-1300-1303,1010-1110-1300-1303,3,4,1
523,0303-0311-1111-1113,0303-0311-1011-1013-1111-1113,4,6,1
524,0303-1010-1013,0303-1010-1013,3,3,1
525,0303,-1,1,2,0
526,1003-1010-1303,1003-1010-1303,3,3,1
527,0300-1010,0300-0303-1010,2,3,1
528,1010-1012-1312,1010-1012,3,2,0.6666666666666666
529,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
530,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
531,0303-0310-1010,0303-1010,3,2,0.6666666666666666
532,1010-1103-1303,1010-1103-1303,3,3,1
533,0303-0310-1003-1010,0303-0310-1003-1010,4,4,1
534,0210-0310-0312-1010,0310-0312-1010,4,3,0.75
535,0303-1010-1013,0303-1003-1010,3,3,0.6666666666666666
536,1010,1010,1,1,1
537,0303-1011-1013,0301-0303-1011-1013,3,4,1
538,0010-0300-0303,0010-0013-0300-0303,3,4,1
539,1010,1010,1,1,1
540,0303-0310-1010,0303-0310-1010-1013,3,4,1
541,0303-1010-1013,0113-0303-1010-1013,3,4,1
542,0301-0303-1011-1013,0301-0303-1011-1013,4,4,1
543,0313-1010-1013,0213-0313-1010-1013,3,4,1
544,0300-0301-1010-1011,0300-0301-1010-1011,4,4,1
545,0303-1010,0303-1010,2,2,1
546,1010,1010,1,1,1
