parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,basinDiscret
56,3,022-202-220,220,220,3,0.36,2.509353,1.24268,-3.526406,0.36
56,3,022-202-220,202,220,3,0.47,1.863115,-5.065625,5.363996,0.47
57,1,020,020,020,1,1,-1.759362,7.827062,-2.335724,1
58,1,102,102,102,1,1,-0.320391,-6.326369,8.521029,1
59,2,021-201,021,021-201,2,0.05,-1.433704,5.733296,-0.639525,0.05
59,2,021-201,201,021-201,2,0.95,3.548487,-0.720538,0.411835,0.95
60,1,200,200,200,1,1,9.060756,-0.120275,0.92209,1
61,2,202-210,210,202-210,2,0.51,9.385203,-0.057645,-3.616401,0.51
61,2,202-210,202,202-210,2,0.49,3.78854,-6.424121,0.82608,0.49
62,3,002-020-200,020,002-020-200,3,0.19,-1.789452,5.051295,-0.092075,0.19
62,3,002-020-200,200,002-020-200,3,0.12,4.759848,-2.047534,0.83586,0.12
62,3,002-020-200,002,002-020-200,3,0.69,-1.427453,-0.234357,6.076325,0.69
63,1,021,021,021-220,1,1,-4.053233,6.040173,1.026941,1
64,2,002-020,002,002-020,2,0.91,-1.284555,-2.9207,4.830792,0.91
64,2,002-020,020,002-020,2,0.09,-0.439624,3.071923,-1.612044,0.09
65,2,022-201,201,022-201,2,0.75,6.252701,-1.782765,0.797928,0.75
65,2,022-201,022,022-201,2,0.25,-3.22945,2.401381,3.417239,0.25
66,1,022,022,022,1,1,-6.72326,2.345993,3.123318,1
67,1,220,220,220,1,1,4.100283,0.805271,-4.574929,1
68,1,201,201,201,1,1,6.663273,-2.930191,-0.179508,1
69,1,210,210,210,1,1,7.461684,-0.462855,-6.00597,1
70,1,201,201,201,1,1,5.966197,0.49983,1.176713,1
71,2,102-201,102,102-201,2,0.71,1.073044,-5.188394,6.410802,0.71
71,2,102-201,201,102-201,2,0.29,5.119231,-5.188394,0.479267,0.29
72,1,200,200,200,1,1,7.541383,-0.769726,-0.022519,1
73,2,022-220,220,022-220,2,0.57,2.12534,0.908983,-5.107332,0.57
73,2,022-220,022,022-220,2,0.43,-1.464873,7.228838,1.416585,0.43
74,2,201-220,220,201-220,2,0.8,2.086749,-0.065294,-4.576583,0.8
74,2,201-220,201,201-220,2,0.2,7.383015,-6.287579,0.277855,0.2
75,2,002-210,210,002-210,2,0.09,4.078514,1.179266,-2.133212,0.09
75,2,002-210,002,002-210,2,0.91,-1.811032,0.763325,6.234078,0.91
76,1,022,022,022,1,1,-5.737606,5.259698,2.114564,1
77,2,012-102,012,012-102,2,0.76,-5.549686,0.686422,7.304821,0.76
77,2,012-102,102,012-102,2,0.24,0.648729,-3.659349,7.304821,0.24
78,2,022-220,220,022-220,2,0.66,1.183818,3.879294,-1.452428,0.66
78,2,022-220,022,022-220,2,0.34,-4.07095,0.955607,1.925042,0.34
79,2,002-020,020,002-020,2,0.82,-1.508927,5.159649,-1.534281,0.82
79,2,002-020,002,002-020,2,0.18,-0.8947,0.365978,4.991017,0.18
80,2,002-200,002,002-200,2,0.28,-1.746784,-3.415975,5.076131,0.28
80,2,002-200,200,002-200,2,0.72,4.586582,-1.994042,-0.962302,0.72
81,1,021,021,021,1,1,-2.441822,6.994561,-0.821783,1
82,2,120-202,202,120-202,2,0.86,1.898109,-7.609268,1.704704,0.86
82,2,120-202,120,120-202,2,0.14,0.613896,2.923725,-4.780737,0.14
83,2,012-020,012,012-020,2,0.1,-5.50102,1.082853,4.262681,0.1
83,2,012-020,020,012-020,2,0.9,0.634656,7.269994,-2.033271,0.9
84,1,022,022,022,1,1,-5.086949,3.314384,3.352177,1
85,1,220,220,220,1,1,5.89193,3.252334,-7.150675,1
86,2,120-202,120,120-202,2,0.87,1.006322,6.627133,-3.431742,0.87
86,2,120-202,202,120-202,2,0.13,2.280512,-0.683691,3.149714,0.13
87,3,020-102-210,102,020-102-210,3,0.04,1.283251,-3.497751,6.203988,0.04
87,3,020-102-210,020,020-102-210,3,0.66,-0.375489,6.924686,-0.315026,0.66
87,3,020-102-210,210,020-102-210,3,0.3,5.973789,1.163977,-2.847878,0.3
88,2,202-220,220,202-220,2,0.73,6.333816,2.948835,-4.559443,0.73
88,2,202-220,202,202-220,2,0.27,3.370561,-3.684599,1.945359,0.27
89,1,201,201,201,1,1,7.775949,-5.569018,0.89016,1
90,2,022-120,120,022-120,2,0.38,1.222855,6.122041,-5.473598,0.38
90,2,022-120,022,022-120,2,0.62,-4.546838,1.473248,0.977778,0.62
91,2,022-202,022,022,2,0.96,-6.65405,2.5988,2.545515,0.96
91,2,022-202,202,022,2,0.04,4.119748,-1.458289,1.77103,0.04
92,2,022-202,202,022-202,2,0.75,2.309138,-4.130871,2.58687,0.75
92,2,022-202,022,022-202,2,0.25,-2.892044,1.599878,3.078153,0.25
93,2,202-220,220,202-220,2,0.95,3.702876,4.931717,-3.838178,0.95
93,2,202-220,202,202-220,2,0.05,2.321416,-0.091044,2.657827,0.05
94,1,020,020,020,1,1,-0.49942,7.750962,0.498086,1
95,3,022-202-220,202,022-202-220,3,0.45,2.409239,-4.624035,2.508476,0.45
95,3,022-202-220,220,022-202-220,3,0.11,1.664414,1.27025,-2.394511,0.11
95,3,022-202-220,022,022-202-220,3,0.44,-3.941983,1.829114,2.904189,0.44
96,1,020,020,020,1,1,-3.944819,6.161423,-0.827143,1
97,1,220,220,220,1,1,2.420185,1.800096,-5.999891,1
98,1,021,021,021,1,1,-6.476835,8.902938,1.262304,1
99,2,102-201,102,102-201,2,0.4,-1.743,-8.162213,7.170482,0.4
99,2,102-201,201,102-201,2,0.6,4.336327,-8.162213,0.904807,0.6
100,1,200,200,200,1,1,6.904016,-1.151896,-0.263983,1
101,2,022-102,102,022-102,2,0.25,0.496243,-4.270092,8.784233,0.25
101,2,022-102,022,022-102,2,0.75,-3.484101,2.062863,3.139965,0.75
102,3,002-201-220,002,002-201-220,3,0.17,-0.002055,1.06094,5.080934,0.17
102,3,002-201-220,220,002-201-220,3,0.31,2.858264,3.238216,-5.478343,0.31
102,3,002-201-220,201,002-201-220,3,0.52,6.360303,-3.241892,0.039233,0.52
103,1,022,022,022,1,1,-5.455466,3.961641,2.382744,1
104,1,022,022,022,1,1,-1.339967,0.68984,3.100845,1
105,1,102,102,102,1,1,-0.825513,-3.90548,4.398612,1
106,1,202,202,202,1,1,3.286666,-8.660689,5.742775,1
107,1,220,220,012-220,1,1,2.603549,1.29006,-5.481097,1
108,2,102-201,201,102-201,2,0.97,6.524916,-4.647513,-1.442972,0.97
108,2,102-201,102,102-201,2,0.03,0.758113,-4.647524,3.149044,0.03
109,2,020-210,210,020-210,2,0.26,5.396248,1.233482,-4.778885,0.26
109,2,020-210,020,020-210,2,0.74,-0.585558,6.285701,0.544651,0.74
110,1,012,012,012,1,1,-1.524195,-1.194182,2.756325,1
111,1,022,022,022,1,1,-2.184791,2.520667,4.015818,1
112,2,012-210,210,012-210,2,0.89,0.707396,-0.682927,-2.455052,0.89
112,2,012-210,012,012-210,2,0.11,-5.67907,-0.815341,3.535663,0.11
113,2,021-220,220,021-220,2,0.68,0.371532,1.467409,-6.25822,0.68
113,2,021-220,021,021-220,2,0.32,-6.224082,7.09797,0.137998,0.32
114,2,202-220,220,202-220,2,0.46,3.700508,2.547218,-2.502534,0.46
114,2,202-220,202,202-220,2,0.54,6.378713,-3.449517,2.915579,0.54
115,1,020,020,020,1,1,0.511355,8.34718,-3.04576,1
116,2,201-220,220,201-220,2,0.32,0.569582,1.726462,-3.708151,0.32
116,2,201-220,201,201-220,2,0.68,7.171748,-4.672865,0.360443,0.68
117,1,020,020,020,1,1,1.205465,5.895541,0.602144,1
118,2,012-210,210,012-210,2,0.12,4.344016,1.034532,-2.589887,0.12
118,2,012-210,012,012-210,2,0.88,-2.015533,0.866474,2.957057,0.88
119,1,022,022,022,1,1,-8.492805,2.819395,1.877384,1
120,1,022,022,022,1,1,-5.37095,0.749809,2.796924,1
121,2,012-201,012,012-201,2,0.07,-1.920143,0.443916,6.970471,0.07
121,2,012-201,201,012-201,2,0.93,8.484763,-4.477719,1.090936,0.93
122,1,220,220,220,1,1,1.791462,-0.169805,-9.437975,1
123,2,022-220,022,022-220,2,0.19,-1.813991,7.793894,1.332783,0.19
123,2,022-220,220,022-220,2,0.81,3.643402,2.180454,-2.396302,0.81
124,2,020-210,020,020-210,2,0.4,-0.252781,5.874894,-2.492956,0.4
124,2,020-210,210,020-210,2,0.6,5.753011,-0.6597,-4.914295,0.6
125,3,020-022-102,022,-1,3,0.24,-5.346379,1.797667,3.836235,0.24
125,3,020-022-102,102,-1,3,0.51,1.034935,-3.275215,6.438557,0.51
125,3,020-022-102,020,-1,3,0.25,-0.948367,6.495496,0.021338,0.25
126,2,202-220,202,202-220,2,0.56,4.161623,-1.239743,2.117355,0.56
126,2,202-220,220,202-220,2,0.44,5.136124,3.813733,-2.215543,0.44
127,1,012,012,012,1,1,-5.680661,1.356502,8.994647,1
128,3,021-120-200,200,021-120-200,3,0.23,6.162911,0.099178,0.00595,0.23
128,3,021-120-200,120,021-120-200,3,0.49,0.57837,6.166903,-5.129004,0.49
128,3,021-120-200,021,021-120-200,3,0.28,-1.016906,6.166903,0.300272,0.28
129,2,020-210,020,020-210,2,0.9,-1.101315,6.861681,0.781063,0.9
129,2,020-210,210,020-210,2,0.1,4.652229,1.308204,-4.217164,0.1
130,2,022-120,120,022-120,2,0.02,0.785504,8.383081,-1.52971,0.02
130,2,022-120,022,022-120,2,0.98,-1.803247,4.618505,3.700329,0.98
131,1,002,002,-1,1,1,0.916009,-0.578792,6.27762,1
132,2,002-200,002,002-200,2,0.4,-1.737715,0.565421,5.67792,0.4
132,2,002-200,200,002-200,2,0.6,4.113793,-1.048749,-0.001121,0.6
133,2,022-201,201,022-201,2,0.49,7.16496,-3.786783,1.119785,0.49
133,2,022-201,022,022-201,2,0.51,-2.893747,0.851882,6.470968,0.51
134,1,120,120,120,1,1,1.311195,1.88,-1.137569,1
135,3,022-120-202,022,022-120-202,3,0.57,-5.212047,1.9573,2.726581,0.57
135,3,022-120-202,120,022-120-202,3,0.12,0.950742,7.897987,-2.3903470000000002,0.12
135,3,022-120-202,202,022-120-202,3,0.31,1.385164,-3.811076,3.62099,0.31
136,2,022-220,022,022-220,2,0.35,-2.212096,2.234382,5.428961,0.35
136,2,022-220,220,022-220,2,0.65,2.241349,2.756173,-0.491911,0.65
137,2,021-220,021,021-220,2,0.28,-2.639983,7.831545,-0.17203,0.28
137,2,021-220,220,021-220,2,0.72,3.27696,4.580608,-5.744115,0.72
138,2,120-201,201,120-201,2,0.21,6.745255,-2.305688,0.663159,0.21
138,2,120-201,120,120-201,2,0.79,0.50439,6.148702,-5.54608,0.79
139,2,020-201,020,020-201,2,0.18,0.249275,5.540947,-2.349626,0.18
139,2,020-201,201,020-201,2,0.82,6.845079,-5.417514,-0.102928,0.82
140,2,002-201,002,002-201,2,0.57,0.597066,-0.35085,6.041644,0.57
140,2,002-201,201,002-201,2,0.43,6.651887,-6.519033,1.209933,0.43
141,2,202-220,202,220,2,0.06,2.793547,-2.781047,1.489462,0.06
141,2,202-220,220,220,2,0.94,2.761446,1.533158,-4.071462,0.94
142,1,200,200,200,1,1,6.389548,-0.120626,0.489396,1
143,2,022-211,022,022-211,2,0.14,-2.679039,5.082017,4.461879,0.14
143,2,022-211,211,022-211,2,0.86,3.352123,0.865256,1.049884,0.86
144,1,201,201,201,1,1,9.066879,-8.809453,0.276863,1
145,2,002-220,220,002-220,2,0.05,1.62947,2.257664,-0.07529,0.05
145,2,002-220,002,002-220,2,0.95,-0.647644,1.354424,7.854441,0.95
146,1,022,022,022,1,1,-8.70011,2.07242,5.153354,1
147,2,120-200,200,120-200,2,0.75,7.336517,0.204924,-3.399218,0.75
147,2,120-200,120,120-200,2,0.25,0.886913,6.025853,-9.069593,0.25
148,1,202,202,202,1,1,5.165568,-3.138311,4.173917,1
149,2,020-210,020,020-210,2,0.84,-1.531876,6.346475,0.082607,0.84
149,2,020-210,210,020-210,2,0.16,4.215554,1.39731,-5.515429,0.16
150,3,012-112-202,012,012-202,3,0.12,-0.883601,0.074934,6.9625,0.12
150,3,012-112-202,202,012-202,3,0.85,4.101553,-5.643358,1.016377,0.85
150,3,012-112-202,112,012-202,3,0.03,0.409596,0.075075,1.016377,0.03
151,2,021-202,021,021-202,2,0.33,-0.084343,5.638983,1.622726,0.33
151,2,021-202,202,021-202,2,0.67,6.483697,-6.505241,3.974055,0.67
152,1,202,202,202,1,1,4.741267,-4.028565,2.78415,1
153,1,002,002,002,1,1,-2.491589,0.61508,8.537194,1
154,2,022-220,022,022-220,2,0.03,-4.340303,1.828915,1.785671,0.03
154,2,022-220,220,022-220,2,0.97,2.872171,1.729045,-4.173959,0.97
155,2,021-201,201,021-201,2,0.07,4.338374,-3.905612,0.069845,0.07
155,2,021-201,021,021-201,2,0.93,-2.099526,2.664792,0.289275,0.93
156,2,002-200,002,002-200,2,0.24,-0.118105,-1.829654,5.854569,0.24
156,2,002-200,200,002-200,2,0.76,6.363662,-0.114398,0.193046,0.76
157,1,022,022,022,1,1,-7.017804,1.885144,5.760869,1
158,2,112-202,112,112-202,2,0.48,-2.958072,-0.267751,3.393907,0.48
158,2,112-202,202,112-202,2,0.52,1.799264,-5.873832,3.393909,0.52
159,4,202-212-220-221,202,202-220,7,0.64,2.63316,-3.107984,2.084891,0.64
159,4,202-212-220-221,220,202-220,7,0.23,1.291779,2.067371,-2.914663,0.23
159,4,202-212-220-221,221,202-220,7,0.03,1.671666,1.951342,0.453376,0.15
159,4,202-212-220-221,221,202-220,7,0.03,0.24486,2.052859,-0.291543,0.15
159,4,202-212-220-221,221,202-220,7,0.05,2.192815,1.800643,0.751497,0.15
159,4,202-212-220-221,221,202-220,7,0.04,1.121895,2.015266,0.162236,0.15
159,4,202-212-220-221,212,202-220,7,0.02,0.501091,1.267847,1.790308,0.02
160,2,201-210,210,201-210,2,0.89,7.40284,0.662508,-5.484883,0.89
160,2,201-210,201,201-210,2,0.11,7.402849,-4.848631,0.68437,0.11
161,1,220,220,220,1,1,0.891575,2.326222,-5.067923,1
162,2,022-220,022,022-220,2,0.43,-3.178108,0.856674,1.615881,0.43
162,2,022-220,220,022-220,2,0.57,2.555617,2.645243,-1.437763,0.57
163,1,020,020,020,1,1,0.728715,6.202434,-1.62853,1
164,1,220,220,220,1,1,0.85007,2.517071,-8.229215,1
165,3,020-201-202,202,020,6,0.02,2.673452,-2.49976,2.053816,0.07
165,3,020-201-202,202,020,6,0.01,2.122287,-1.335566,5.054333,0.07
165,3,020-201-202,202,020,6,0.02,2.671551,-2.481392,2.462749,0.07
165,3,020-201-202,020,020,6,0.88,0.276379,7.363102,0.599169,0.88
165,3,020-201-202,201,020,6,0.06,2.665313,-0.71389,1.282175,0.06
165,3,020-201-202,202,020,6,0.02,2.6212,-2.225331,3.843424,0.07
166,3,012-201-220,201,012-201-220,3,0.49,8.703343,-4.024828,-0.602843,0.49
166,3,012-201-220,012,012-201-220,3,0.05,-3.479214,1.288994,4.690722,0.05
166,3,012-201-220,220,012-201-220,3,0.46,2.150191,2.454589,-4.551576,0.46
167,4,012-020-102-200,020,012-020-102-200,4,0.16,-2.548578,4.575224,-2.303804,0.16
167,4,012-020-102-200,102,012-020-102-200,4,0.27,0.015632,-5.742022,4.058497,0.27
167,4,012-020-102-200,012,012-020-102-200,4,0.48,-5.532033,0.839743,4.058497,0.48
167,4,012-020-102-200,200,012-020-102-200,4,0.09,2.999192,-2.00654,-1.562823,0.09
168,1,002,002,002,1,1,-0.60677,-3.64506,9.46991,1
169,1,102,102,102,1,1,0.014246,-8.599533,8.27658,1
170,1,002,002,002,1,1,0.190109,0.067157,8.390696,1
171,2,022-202,202,022-202,2,0.11,1.757215,-0.611705,4.918998,0.11
171,2,022-202,022,022-202,2,0.89,-4.126212,3.137199,3.333855,0.89
172,1,220,220,220,1,1,2.79266,3.86839,-4.079858,1
173,2,022-220,220,022-220,2,0.89,3.317517,1.941813,-3.507374,0.89
173,2,022-220,022,022-220,2,0.11,-2.064777,2.806773,2.834735,0.11
174,3,201-210-220,210,201-210,3,0.6,7.407308,0.501391,-4.972087,0.6
174,3,201-210-220,220,201-210,3,0.22,1.228853,3.183265,-4.972094,0.22
174,3,201-210-220,201,201-210,3,0.18,7.407308,-5.649569,0.535568,0.18
175,2,122-212,212,122-202,2,0.58,1.880064,0.283911,3.225696,0.58
175,2,122-212,122,122-202,2,0.42,-1.171069,1.452386,3.225696,0.42
176,1,220,220,220,1,1,3.631656,1.756985,-7.301459,1
177,1,202,202,202,1,1,2.936196,-5.115097,2.241244,1
178,1,002,002,002,1,1,-1.098232,-2.986749,6.993411,1
179,1,201,201,201,1,1,6.670966,-5.534105,0.56389,1
180,1,002,002,002,1,1,-0.771134,-0.459561,7.232147,1
181,1,022,022,022,1,1,-4.797979,2.690777,3.988725,1
182,1,002,002,002,1,1,-3.112132,0.3653,8.092552,1
183,2,002-021,002,002-021,2,0.41,-1.468111,0.023918,5.711494,0.41
183,2,002-021,021,002-021,2,0.59,-7.456529,6.582854,-0.427522,0.59
184,1,121,121,121,1,1,-1.233839,2.723003,1.279978,1
185,1,200,200,200,1,1,4.818487,-1.036022,1.014468,1
186,2,202-220,202,202-220,2,0.3,5.073036,-3.447171,2.362665,0.3
186,2,202-220,220,202-220,2,0.7,3.002438,1.669249,-3.757443,0.7
187,2,022-202,022,022-202,2,0.15,-3.699844,3.870929,1.818701,0.15
187,2,022-202,202,022-202,2,0.85,2.535098,-1.477717,2.969353,0.85
188,3,002-020-200,020,002-020-200,3,0.71,-0.66951,5.914497,-1.985168,0.71
188,3,002-020-200,200,002-020-200,3,0.22,5.01107,-0.189936,-1.784138,0.22
188,3,002-020-200,002,002-020-200,3,0.07,0.687516,-0.597313,3.877313,0.07
189,3,022-202-220,220,022-202-220,3,0.36,5.132259,2.374706,-4.504266,0.36
189,3,022-202-220,022,022-202-220,3,0.14,-0.813379,1.678912,4.013616,0.14
189,3,022-202-220,202,022-202-220,3,0.5,2.5917,-4.208942,1.499067,0.5
190,2,021-201,021,021-201,2,0.16,-0.469797,6.862724,0.650244,0.16
190,2,021-201,201,021-201,2,0.84,1.316249,0.612446,1.178745,0.84
191,2,021-220,220,021-220,2,0.5,2.17134,1.771445,-6.125126,0.5
191,2,021-220,021,021-220,2,0.5,-1.632886,8.247816,0.31679,0.5
192,1,120,120,120,1,1,1.076998,6.613201,-6.664446,1
193,2,102-210,210,102-210,2,0.62,3.9175,1.115399,-4.026824,0.62
193,2,102-210,102,102-210,2,0.38,-1.910017,-5.160352,4.644401,0.38
194,3,021-120-210,120,021-120-210,3,0.1,1.554174,6.494177,-7.408868,0.1
194,3,021-120-210,021,021-120-210,3,0.45,-3.433883,6.494181,-1.36493,0.45
194,3,021-120-210,210,021-120-210,3,0.45,7.244962,0.208976,-5.334249,0.45
195,1,200,200,200,1,1,8.112696,-0.363096,-1.719374,1
196,1,020,020,020,1,1,0.561603,8.240167,-0.327037,1
197,1,021,021,021,1,1,-6.986823,9.122044,-0.005508,1
198,2,002-200,200,002-200,2,0.8,7.393656,-4.214796,-0.823732,0.8
198,2,002-200,002,002-200,2,0.2,0.837721,-4.847093,5.255928,0.2
199,2,012-202,202,012-202,2,0.39,1.967332,-6.136476,4.609115,0.39
199,2,012-202,012,012-202,2,0.61,-4.466032,0.133884,7.865309,0.61
200,1,002,002,002,1,1,-0.144913,-3.639286,8.455372,1
201,1,202,202,202,1,1,2.562984,-4.920491,2.287482,1
202,1,020,020,020,1,1,-0.517937,3.559022,-0.840029,1
203,2,002-200,200,002-200,2,0.21,5.374855,-0.37553,-0.423493,0.21
203,2,002-200,002,002-200,2,0.79,-0.826081,0.015173,5.899847,0.79
204,2,022-120,022,022-120,2,0.19,-3.976831,6.810779,1.952099,0.19
204,2,022-120,120,022-120,2,0.81,0.855627,7.942217,-2.625533,0.81
205,1,022,022,022,1,1,-3.458455,2.055234,2.760358,1
206,1,200,200,200,1,1,5.525812,0.943383,-0.863431,1
207,2,012-210,012,012-210,2,0.96,1.190752,0.378478,3.832923,0.96
207,2,012-210,210,012-210,2,0.04,5.964721,0.70148,-0.367298,0.04
208,2,022-202,022,202,2,0.23,-4.818156,4.597828,1.491581,0.23
208,2,022-202,202,202,2,0.77,1.457294,-4.620071,2.938514,0.77
209,1,202,202,202,1,1,2.245566,-5.456528,1.820737,1
210,1,220,220,220,1,1,3.178516,5.560605,-7.351195,1
211,2,002-120,002,002-120,2,0.81,-0.096509,-0.827799,5.869305,0.81
211,2,002-120,120,002-120,2,0.19,1.549738,5.568415,-4.546307,0.19
