parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,basinDiscret
37,3,022-102-220,102,022-102-220,3,0.43,0.876652,-3.727894,6.588936,0.43
38,2,202-210,202,202-210,2,0.81,0.29923,-3.380741,4.576109,0.81
38,2,202-210,210,202-210,2,0.19,6.284733,1.029392,-0.204714,0.19
39,1,021,021,021,1,1,-2.975461,8.234124,-0.721564,1
40,2,021-201,021,021-201,2,0.97,-0.444523,1.927845,0.039549,0.97
40,2,021-201,201,021-201,2,0.03,5.715932,-2.477044,0.678338,0.03
41,2,022-202,202,202,2,0.9,3.587025,-6.743052,2.375703,0.9
41,2,022-202,022,202,2,0.1,-2.745355,3.340831,1.734854,0.1
42,2,202-210,202,202-210,2,0.61,2.421035,-6.208711,2.780588,0.61
42,2,202-210,210,202-210,2,0.39,7.458877,0.192671,-3.457404,0.39
43,2,022-120,120,022-120,2,0.59,0.266118,8.081434,-3.548774,0.59
43,2,022-120,022,022-120,2,0.41,-3.880519,1.968532,0.829193,0.41
44,1,020,020,020,1,1,1.004108,8.065082,-0.858883,1
45,3,120-201-210,120,120-201-210,3,0.14,0.13352,6.369858,-5.280975,0.14
45,3,120-201-210,210,120-201-210,3,0.41,6.260099,0.70777,-5.28099,0.41
45,3,120-201-210,201,120-201-210,3,0.45,6.258386,-5.906228,1.312241,0.45
46,2,102-201,102,102-201,2,0.59,-0.18946,-8.207009,5.965748,0.59
46,2,102-201,201,102-201,2,0.41,4.7428,-8.206806,0.174819,0.41
47,1,002,002,002,1,1,1.412104,-1.932679,6.009875,1
48,1,201,201,201,1,1,6.896858,-5.972559,0.376941,1
49,3,022-202-220,202,022-202-220,3,0.15,2.640836,0.253051,1.561425,0.15
49,3,022-202-220,022,022-202-220,3,0.34,-3.432129,1.570814,4.115845,0.34
49,3,022-202-220,220,022-202-220,3,0.51,2.128804,5.954863,-2.497217,0.51
50,2,022-202,202,022-202,2,0.94,2.474937,-3.77701,1.886853,0.94
50,2,022-202,022,022-202,2,0.06,-2.323781,1.829685,1.624986,0.06
51,2,102-210,102,102-210,2,0.73,1.69504,-6.448919,6.948551,0.73
51,2,102-210,210,102-210,2,0.27,6.129867,-0.267137,-4.727654,0.27
52,3,012-020-200,012,012-020-200,3,0.24,-2.389857,0.290517,6.649664,0.24
52,3,012-020-200,020,012-020-200,3,0.51,0.966736,6.748292,0.830672,0.51
52,3,012-020-200,200,012-020-200,3,0.25,6.152223,0.10548,0.341977,0.25
53,1,022,022,022,1,1,-7.04291,1.869363,4.964,1
54,1,002,002,002,1,1,-4.189012,-2.268052,6.463433,1
55,1,210,210,012-210,1,1,2.050957,1.244754,0.540881,1
56,2,201-220,201,201-220,2,0.4,6.403056,-3.083447,0.129356,0.4
56,2,201-220,220,201-220,2,0.6,2.891142,2.424331,-6.34953,0.6
57,1,200,200,200,1,1,6.842756,-4.038111,-0.329263,1
58,1,201,201,201,1,1,8.556476,-6.573685,1.323745,1
59,1,210,210,210,1,1,7.171983,1.384311,-1.796068,1
60,4,020-102-202-210,202,020-102-210,4,0.08,1.132412,-4.783821,1.952601,0.08
60,4,020-102-202-210,102,020-102-210,4,0.15,0.377438,-4.24183,6.277505,0.15
60,4,020-102-202-210,210,020-102-210,4,0.13,5.24933,0.295734,-3.989199,0.13
60,4,020-102-202-210,020,020-102-210,4,0.64,-0.636936,6.329717,0.336474,0.64
61,1,021,021,021,1,1,-2.039063,6.574019,0.203246,1
62,1,022,022,022,1,1,-5.60599,4.071866,4.065021,1
63,1,202,202,202,1,1,5.193266,-3.34415,1.074785,1
64,2,202-220,220,202-220,2,0.52,1.36923,2.227242,-5.020311,0.52
64,2,202-220,202,202-220,2,0.48,1.984483,-2.610691,1.508198,0.48
65,2,020-210,020,020-210,2,0.34,-0.369303,6.151626,-2.868182,0.34
65,2,020-210,210,020-210,2,0.66,6.24209,-0.100796,-8.774593,0.66
66,1,210,210,210,1,1,7.633793,-0.200178,-5.90761,1
67,1,022,022,-2,1,1,-1.435432,5.379757,0.808693,1
68,1,002,002,002,1,1,-1.917736,-2.194778,8.733858,1
69,2,201-210,201,201-210,2,0.49,8.73086,-5.969033,-0.640544,0.49
69,2,201-210,210,201-210,2,0.51,8.73086,-0.174187,-6.484015,0.51
70,2,021-220,220,021-220,2,0.74,4.104131,2.248751,-5.197777,0.74
70,2,021-220,021,021-220,2,0.26,-1.835709,7.883642,0.302138,0.26
71,3,022-201-220,201,022-201-220,3,0.03,6.034122,-3.587484,0.744465,0.03
71,3,022-201-220,220,022-201-220,3,0.64,1.820495,6.506689,-2.892583,0.64
71,3,022-201-220,022,022-201-220,3,0.33,-4.390838,2.567224,2.462048,0.33
72,2,022-202,202,022-202,2,0.42,1.606828,-3.574732,4.579867,0.42
72,2,022-202,022,022-202,2,0.58,-4.183371,2.808781,3.569616,0.58
73,2,021-210,210,021-210,2,0.77,7.741039,1.150683,-8.399844,0.77
73,2,021-210,021,021-210,2,0.23,-3.274692,4.734308,-3.051853,0.23
74,2,022-102,102,022-102,2,0.66,0.96011,-2.88403,7.715635,0.66
74,2,022-102,022,022-102,2,0.34,-5.383743,1.846177,1.165828,0.34
75,2,102-220,220,102-220,2,0.3,2.386785,2.113752,-3.52999,0.3
75,2,102-220,102,102-220,2,0.7,-0.871566,-0.177406,2.027574,0.7
76,1,220,220,220,1,1,2.162741,3.020943,-0.578459,1
77,2,012-020,020,012-020,2,0.72,-0.752481,6.229696,-1.30108,0.72
77,2,012-020,012,012-020,2,0.28,-5.482783,-0.379361,3.914351,0.28
78,1,220,220,220,1,1,1.577141,4.648207,-6.640117,1
79,1,012,012,012,1,1,-4.281894,1.337642,6.87126,1
80,1,220,220,220,1,1,5.175244,2.949645,-5.267487,1
81,1,220,220,220,1,1,2.761062,3.142212,-6.051276,1
82,2,020-201,201,020-201,2,0.25,6.126021,-3.589955,1.243058,0.25
82,2,020-201,020,020-201,2,0.75,0.051499,7.719782,-0.288672,0.75
83,2,022-102,102,102,2,0.63,0.762183,-4.350691,6.079221,0.63
83,2,022-102,022,102,2,0.37,-4.867346,2.453057,1.773637,0.37
84,2,021-120,120,021-120,2,0.61,1.745128,6.986394,-3.996563,0.61
84,2,021-120,021,021-120,2,0.39,-3.698373,7.446536,0.927399,0.39
85,1,220,220,220,1,1,0.538126,2.32112,-5.709786,1
86,2,012-210,210,012-210,2,0.01,3.16102,0.076443,-3.898896,0.01
86,2,012-210,012,012-210,2,0.99,-2.649974,1.218517,2.102217,0.99
87,2,102-120,120,102-120,2,0.47,-0.479821,1.856498,-1.765225,0.47
87,2,102-120,102,102-120,2,0.53,0.993669,-3.565315,4.369882,0.53
88,3,012-202-220,202,012-202-220,3,0.16,2.186021,-2.993109,2.13389,0.16
88,3,012-202-220,012,012-202-220,3,0.5,-0.284098,-0.098112,7.206136,0.5
88,3,012-202-220,220,012-202-220,3,0.34,4.026223,3.305865,-1.835117,0.34
89,2,012-200,200,012-200,2,0.75,6.919533,-1.125165,-0.163237,0.75
89,2,012-200,012,012-200,2,0.25,-0.917057,-0.085338,6.298812,0.25
90,2,021-202,021,021-202,2,0.62,-4.442417,6.824819,1.439178,0.62
90,2,021-202,202,021-202,2,0.38,2.175712,-2.617008,7.316705,0.38
91,1,210,210,-2,1,1,2.700246,1.383154,-3.349344,1
92,2,022-102,102,022-102,2,0.28,1.707843,-3.822248,7.215821,0.28
92,2,022-102,022,022-102,2,0.72,-4.608331,2.064266,2.380908,0.72
93,1,200,200,200,1,1,7.62266,-1.18751,-0.846924,1
94,1,022,022,022,1,1,-7.693538,2.019429,2.171653,1
95,3,002-020-200,020,002-020-200,3,0.12,-0.172176,3.556268,0.392203,0.12
95,3,002-020-200,002,002-020-200,3,0.26,0.595627,-2.410401,5.985009,0.26
95,3,002-020-200,200,002-020-200,3,0.62,5.677308,-0.823554,-0.080463,0.62
96,2,012-201,201,012-201,2,0.48,7.658652,-3.944449,1.053197,0.48
96,2,012-201,012,012-201,2,0.52,-3.774047,0.973196,6.590387,0.52
97,1,200,200,200,1,1,7.573366,-0.667235,0.262803,1
98,1,021,021,021,1,1,-2.296093,4.066539,1.404136,1
99,2,022-220,220,022-220,2,0.31,1.622542,3.852593,-3.012243,0.31
99,2,022-220,022,022-220,2,0.69,-4.589667,0.642332,1.150583,0.69
100,2,022-220,022,022-220,2,0.16,-2.503642,3.276972,1.121506,0.16
100,2,022-220,220,022-220,2,0.84,2.481881,1.883048,-5.228942,0.84
101,1,012,012,012,1,1,-5.946197,0.931082,6.947783,1
102,2,201-210,201,201-210,2,0.07,6.587359,-5.442965,1.281819,0.07
102,2,201-210,210,201-210,2,0.93,6.601754,1.177633,-5.34632,0.93
103,2,120-202,120,120-202,2,0.55,1.013557,1.867216,-0.259704,0.55
103,2,120-202,202,120-202,2,0.45,4.071531,-4.692058,2.941517,0.45
104,3,021-201-210,210,201-210,3,0.22,2.722265,0.595698,-4.771471,0.22
104,3,021-201-210,201,201-210,3,0.53,2.714916,-5.49296,1.503915,0.53
104,3,021-201-210,021,201-210,3,0.25,-3.43188,3.482905,1.240868,0.25
105,1,022,022,022,1,1,-8.17721,3.673389,2.543139,1
106,1,002,002,002,1,1,-3.95385,-2.118847,6.411217,1
107,3,002-020-200,200,002-020-200,3,0.58,5.646603,-0.695589,-1.313332,0.58
107,3,002-020-200,020,002-020-200,3,0.33,-0.235056,5.234064,0.827369,0.33
107,3,002-020-200,002,002-020-200,3,0.09,-0.715781,-1.246159,4.900459,0.09
108,3,021-202-210,210,021-202-210,3,0.23,4.425961,-0.793498,-4.744121,0.23
108,3,021-202-210,021,021-202-210,3,0.3,0.822415,2.299522,0.342307,0.3
108,3,021-202-210,202,021-202-210,3,0.47,2.810107,-3.430002,1.418088,0.47
109,3,012-102-201,201,012-102-201,3,0.14,6.338428,-5.423914,0.613419,0.14
109,3,012-102-201,102,012-102-201,3,0.28,1.092565,-5.423917,7.165923,0.28
109,3,012-102-201,012,012-102-201,3,0.58,-5.030668,0.797444,7.165922,0.58
110,1,102,102,102,1,1,1.078958,-6.232334,6.505618,1
111,1,202,202,202,1,1,3.732266,-9.706489,3.39304,1
112,2,012-102,012,012-102,2,0.28,-5.113268,0.581188,7.815425,0.28
112,2,012-102,102,012-102,2,0.72,-0.356105,-5.892585,7.815425,0.72
113,4,022-120-202-220,022,022-120-202,4,0.61,-4.436659,4.820138,3.986843,0.61
113,4,022-120-202-220,202,022-120-202,4,0.22,1.878137,-1.066103,1.430888,0.22
113,4,022-120-202-220,120,022-120-202,4,0.01,1.417932,7.63677,-2.397124,0.01
113,4,022-120-202-220,220,022-120-202,4,0.16,4.204252,1.641734,-2.400805,0.16
114,1,022,022,022,1,1,-4.864558,1.76842,1.22208,1
115,1,200,200,200,1,1,6.442137,-1.787377,-2.710207,1
116,1,210,210,210,1,1,6.430732,1.412838,-5.870576,1
117,1,012,012,012,1,1,-6.899054,0.12206,6.827313,1
118,1,220,220,220,1,1,3.348389,1.631806,-6.048862,1
119,2,021-102,021,021-102,2,0.73,-4.521049,7.246232,1.066577,0.73
119,2,021-102,102,021-102,2,0.27,1.602012,-4.672175,7.511203,0.27
120,2,201-220,201,201-220,2,0.38,7.081059,-1.279876,-0.543074,0.38
120,2,201-220,220,201-220,2,0.62,1.631709,2.570958,-4.934837,0.62
121,2,120-202,120,120-202,2,0.12,1.040731,5.644642,-4.492537,0.12
121,2,120-202,202,120-202,2,0.88,1.872277,-3.743387,1.486156,0.88
122,1,202,202,202,1,1,5.282667,-7.220121,1.949375,1
123,2,102-120,120,102-120,2,0.22,-1.445821,6.381439,-3.245108,0.22
123,2,102-120,102,102-120,2,0.78,0.539224,0.223051,2.384526,0.78
124,1,220,220,-1,1,1,2.368282,1.671541,-5.482345,1
125,1,022,022,022,1,1,-4.085332,2.638434,3.1289,1
126,2,121-220,121,121-220,2,0.39,-1.007418,4.268556,1.371741,0.39
126,2,121-220,220,121-220,2,0.61,3.348064,0.63421400000000006,-3.921271,0.61
127,2,022-102,102,022-102,2,0.43,-0.421015,-3.841913,7.515187,0.43
127,2,022-102,022,022-102,2,0.57,-5.964227,0.383368,0.951541,0.57
128,2,022-202,202,022-202,2,0.9,2.597112,-4.804374,1.137576,0.9
128,2,022-202,022,022-202,2,0.1,-3.258999,1.624828,2.990637,0.1
129,1,020,020,020,1,1,-3.218995,9.195787,-1.579463,1
130,1,210,210,210,1,1,6.518042,0.096175,-6.2512,1
131,3,022-120-202,022,022-120-202,3,0.31,-4.594242,2.675496,1.628286,0.31
131,3,022-120-202,202,022-120-202,3,0.23,1.742455,0.600988,2.788782,0.23
131,3,022-120-202,120,022-120-202,3,0.46,1.472157,8.459431,-3.417212,0.46
132,2,021-220,220,021-220,2,0.01,1.76287,5.690064,-4.487858,0.01
132,2,021-220,021,021-220,2,0.99,-0.975048,8.123328,-0.226938,0.99
133,2,021-120,021,021-120,2,0.58,-5.613927,7.391886,0.573391,0.58
133,2,021-120,120,021-120,2,0.42,0.448758,7.521569,-5.977741,0.42
134,1,120,120,120,1,1,1.585884,8.233636,-5.503699,1
135,1,020,020,020,1,1,-0.073281,6.957614,1.137616,1
136,1,210,210,210,1,1,5.901307,1.278958,-1.871419,1
137,1,002,002,002,1,1,-1.076198,-0.967399,7.421568,1
138,2,021-201,201,021-201,2,0.18,6.571065,-3.817212,0.424759,0.18
138,2,021-201,021,021-201,2,0.82,0.498564,1.687212,0.377024,0.82
139,3,022-202-220,220,022-220,3,0.2,1.129025,2.532212,-3.425142,0.2
139,3,022-202-220,202,022-220,3,0.01,0.914721,-3.416152,1.618119,0.01
139,3,022-202-220,022,022-220,3,0.79,-4.492286,0.993198,1.774558,0.79
140,2,102-120,102,102-120,2,0.05,0.656925,-5.557593,4.604011,0.05
140,2,102-120,120,102-120,2,0.95,0.952072,1.069311,-1.742748,0.95
141,1,202,202,202,1,1,1.923431,-7.836246,4.948615,1
142,1,202,202,202,1,1,2.063202,-4.08019,3.018726,1
143,1,210,210,210,1,1,7.380602,1.494846,-6.228872,1
144,1,120,120,120,1,1,-2.321169,3.015838,-7.810134,1
145,2,201-220,201,201-220,2,0.86,7.56526,-3.713242,0.311657,0.86
145,2,201-220,220,201-220,2,0.14,4.376309,1.822611,-5.06999,0.14
146,2,012-102,012,012-102,2,0.11,-6.240287,0.974396,7.866825,0.11
146,2,012-102,102,012-102,2,0.89,0.312361,-4.513683,7.866825,0.89
147,1,022,022,022,1,1,-3.032027,3.093718,4.383795,1
148,2,021-102,102,021-102,2,0.11,0.870559,-1.890323,5.785567,0.11
148,2,021-102,021,021-102,2,0.89,0.326518,2.333952,-0.797046,0.89
149,1,220,220,220,1,1,5.390126,6.975571,-9.092611,1
150,2,012-200,012,012-200,2,0.05,-1.584497,0.791463,6.579066,0.05
150,2,012-200,200,012-200,2,0.95,8.254366,-1.518677,0.086964,0.95
151,1,201,201,201,1,1,5.098634,-1.580929,1.282984,1
152,1,120,120,120,1,1,0.985272,0.915011,-1.271278,1
153,1,210,210,002-210,1,1,4.204558,-1.655117,-4.028851,1
154,2,022-102,022,102,2,0.34,-5.463509,2.029811,1.146006,0.34
154,2,022-102,102,102,2,0.66,0.27413,0.348911,4.985497,0.66
155,1,022,022,022,1,1,0.098471,8.242096,2.435034,1
156,1,220,220,220,1,1,2.050046,3.011065,-5.707807,1
157,1,120,120,120,1,1,-1.531877,5.53445,1.032834,1
158,1,002,002,002,1,1,-1.349105,-1.61455,7.671938,1
159,1,201,201,201,1,1,7.13677,-6.392552,0.594564,1
160,1,210,210,210,1,1,8.207654,0.176625,-3.716448,1
161,1,201,201,201,1,1,2.912957,-0.133298,0.815523,1
162,1,022,022,022,1,1,-8.955207,5.577596,1.818472,1
163,2,201-220,201,201-220,2,0.49,6.619183,-4.625012,-2.286972,0.49
163,2,201-220,220,201-220,2,0.51,2.811288,0.910105,-7.405445,0.51
164,1,002,002,002,1,1,0.338587,-0.102175,6.517658,1
165,2,021-202,202,021-202,2,0.16,1.53357,-2.912723,0.6247,0.16
165,2,021-202,021,021-202,2,0.84,-5.033766,6.56475,-0.751357,0.84
166,1,102,102,102,1,1,0.584268,-8.579402,9.090467,1
167,2,202-220,220,202-220,2,0.81,1.827472,2.490838,-4.249176,0.81
167,2,202-220,202,202-220,2,0.19,2.187856,-3.141554,1.461254,0.19
168,3,022-202-220,022,022-202-220,3,0.41,-3.311318,2.417333,1.482829,0.41
168,3,022-202-220,220,022-202-220,3,0.24,2.701926,1.677162,-4.41624,0.24
168,3,022-202-220,202,022-202-220,3,0.35,2.216863,-3.931923,2.087799,0.35
169,1,102,102,102,1,1,1.503846,-0.03065,2.594679,1
170,2,102-210,210,102-210,2,0.63,6.149386,0.570087,-3.300809,0.63
170,2,102-210,102,102-210,2,0.37,-0.491584,-5.768842,4.412733,0.37
171,3,021-202-210,202,021-202-210,3,0.21,2.8835,-2.988523,1.506781,0.21
171,3,021-202-210,210,021-202-210,3,0.41,6.639883,1.258193,-4.857562,0.41
171,3,021-202-210,021,021-202-210,3,0.38,-1.021324,6.87937,-0.055842,0.38
172,1,210,210,210,1,1,9.116217,-3.600825,-4.340264,1
173,3,012-202-220,202,012-202-220,3,0.49,3.533695,-4.842768,1.481791,0.49
173,3,012-202-220,220,012-202-220,3,0.46,5.113549,1.779983,-3.209166,0.46
173,3,012-202-220,012,012-202-220,3,0.05,0.311843,0.804045,6.777458,0.05
174,2,012-102,102,012-102,2,0.11,0.487705,-5.577621,6.398204,0.11
174,2,012-102,012,012-102,2,0.89,-3.890123,-1.908609,6.732271,0.89
175,3,022-202-220,220,022-202-220,3,0.43,4.128924,1.883508,-1.666102,0.43
175,3,022-202-220,202,022-202-220,3,0.38,2.290893,-0.646426,1.641415,0.38
175,3,022-202-220,022,022-202-220,3,0.19,-2.42551,1.833021,3.279005,0.19
176,1,220,220,220,1,1,2.678886,0.255899,-6.483701,1
177,2,202-220,220,202-220,2,0.73,2.772987,1.216106,-3.242359,0.73
177,2,202-220,202,202-220,2,0.27,1.813578,-3.446335,2.036636,0.27
178,2,012-202,202,012-202,2,0.55,1.615709,-6.006837,1.612752,0.55
178,2,012-202,012,012-202,2,0.45,-3.997397,0.211491,8.184927,0.45
179,1,210,210,210,1,1,2.684243,1.695492,-1.582795,1
180,1,022,022,022,1,1,-1.26906,2.984229,1.469172,1
181,1,022,022,022,1,1,-7.938927,1.840811,4.102232,1
182,2,102-200,200,102-200,2,0.99,6.20048,0.202634,-4.627837,0.99
182,2,102-200,102,102-200,2,0.01,0.303429,-4.24995,2.011451,0.01
183,2,121-220,121,121-220,2,0.01,-1.379668,2.748271,0.66856,0.01
183,2,121-220,220,121-220,2,0.99,2.429931,2.748271,-5.869496,0.99
184,1,220,220,220,1,1,6.953514,3.894371,-2.473218,1
185,3,012-202-220,012,012-021-202-220,3,0.11,-2.948732,1.133599,6.097628,0.11
185,3,012-202-220,220,012-021-202-220,3,0.49,2.092483,2.450305,-3.723803,0.49
185,3,012-202-220,202,012-021-202-220,3,0.4,3.643774,-3.550912,2.514708,0.4
186,1,202,202,202,1,1,4.989956,-6.346603,1.063719,1
187,1,210,210,201-210,1,1,5.780271,-0.029894,-5.771938,1
188,1,120,120,120,1,1,-0.137761,7.806479,-5.8352,1
189,1,220,220,220,1,1,2.482808,5.225011,-5.588027,1
190,2,002-201,201,002-201,2,0.31,5.435743,-8.27568,0.21045,0.31
190,2,002-201,002,002-201,2,0.69,-0.712303,-3.652043,6.817512,0.69
191,1,120,120,120,1,1,1.692854,9.075468,-3.837944,1
192,2,112-220,112,112-220,2,0.58,-3.990125,-0.380171,6.407482,0.58
192,2,112-220,220,112-220,2,0.42,1.148232,5.219541,-4.386639,0.42
193,2,022-220,220,022-220,2,0.28,1.754709,5.880569,-0.894718,0.28
193,2,022-220,022,022-220,2,0.72,-4.37935,4.676369,3.779607,0.72
194,1,202,202,202,1,1,-0.158519,-7.287097,3.53183,1
195,1,200,200,200,1,1,8.703176,-1.151805,-0.284055,1
196,3,002-020-200,020,002-020-200,3,0.57,0.244087,5.506581,-0.17144,0.57
196,3,002-020-200,002,002-020-200,3,0.13,0.744649,-0.319165,5.01298,0.13
196,3,002-020-200,200,002-020-200,3,0.3,6.036696,-0.335838,-0.874203,0.3
197,2,022-220,022,022-220,2,0.62,-1.965007,2.52357,2.007439,0.62
197,2,022-220,220,022-220,2,0.38,3.710601,1.711776,-3.501496,0.38
198,2,120-202,202,120-202,2,0.83,3.504079,-4.697049,6.056858,0.83
198,2,120-202,120,120-202,2,0.17,1.455581,5.121422,-0.486045,0.17
199,3,002-020-200,002,002-020-200,3,0.25,-0.705281,1.421865,6.058794,0.25
199,3,002-020-200,200,002-020-200,3,0.14,5.499305,0.032392,-0.153967,0.14
199,3,002-020-200,020,002-020-200,3,0.61,-1.090867,6.360655,-0.358784,0.61
200,2,201-220,220,201-220,2,0.32,4.277306,0.930049,-6.050024,0.32
200,2,201-220,201,201-220,2,0.68,6.620181,-2.702976,0.371544,0.68
201,2,022-120,120,022-120,2,0.3,0.549369,6.220489,-4.738678,0.3
201,2,022-120,022,022-120,2,0.7,-6.02064,0.592649,1.777381,0.7
202,2,002-201,201,002-201,2,0.6,5.911857,-6.193728,0.69303,0.6
202,2,002-201,002,002-201,2,0.4,-0.454929,-0.618219,7.021288,0.4
203,1,021,021,021,1,1,-6.242537,6.660035,0.2446,1
204,1,202,202,202,1,1,0.289554,-9.463014,1.501875,1
205,2,022-202,202,022-202,2,0.37,2.283132,-4.203981,2.269472,0.37
205,2,022-202,022,022-202,2,0.63,-3.794767,2.162263,1.94982,0.63
206,2,022-200,200,022-200,2,0.67,7.102647,-0.222592,-0.977018,0.67
206,2,022-200,022,022-200,2,0.33,-5.899895,3.113014,2.058303,0.33
207,3,022-201-220,201,022-201-220,3,0.8,7.351315,-2.453643,1.086065,0.8
207,3,022-201-220,220,022-201-220,3,0.14,1.004321,2.188326,-0.97851,0.14
207,3,022-201-220,022,022-201-220,3,0.06,-2.908854,2.560333,4.545096,0.06
208,3,022-202-220,202,022-202-220,3,0.42,2.503125,-5.530236,1.330704,0.42
208,3,022-202-220,220,022-202-220,3,0.25,2.207029,-1.294562,-4.037096,0.25
208,3,022-202-220,022,022-202-220,3,0.33,-1.950424,0.035631,2.424596,0.33
209,1,201,201,201,1,1,0.849523,-2.943426,0.696472,1
210,2,022-120,022,022-120,2,0.18,-3.283245,2.007089,2.212648,0.18
210,2,022-120,120,022-120,2,0.82,0.72293,7.19524,-3.831781,0.82
211,1,102,102,102-120,1,1,1.555329,-0.353309,4.087285,1
212,2,202-220,202,202-220,2,0.69,3.564952,-3.689761,2.91056,0.69
212,2,202-220,220,202-220,2,0.31,1.984716,2.142046,-2.768984,0.31
213,2,120-202,202,102-120,2,0.86,3.901843,-5.712605,1.410793,0.86
