parIndex,nStates,Phase,DSGRNPhase,nStatesRAC,basin,A,B,State
132,2,01-10,01-10,2,21,0.396383,6.433365,01
133,2,01-10,01-10,2,95,-0.228967,7.305064,01
133,2,01-10,01-10,2,5,4.822071,1.378642,10
134,2,01-10,01-10,2,78,-0.314538,6.847877,01
134,2,01-10,01-10,2,22,5.116227,1.890105,10
135,2,01-10,01-10,2,82,1.529018,7.079781,01
135,2,01-10,01-10,2,18,6.471223,3.119703,10
136,2,01-10,01-10,2,89,-0.753345,6.480272,01
136,2,01-10,01-10,2,11,4.782342,0.095514,10
137,2,01-10,01-10,2,84,-0.276793,6.215498,01
137,2,01-10,01-10,2,16,5.24752,-0.269385,10
138,1,10,10,1,100,6.990204,-2.856804,10
139,2,01-10,01-10,2,74,5.803028,-0.771122,10
139,2,01-10,01-10,2,26,0.828894,5.30751,01
140,1,01,01,1,100,0.479239,6.705633,01
141,1,01,01,1,100,-2.272183,6.083848,01
142,1,01,01,1,100,-2.095287,4.617514,01
143,1,10,10,1,100,6.525555,-0.212192,10
144,1,01,01,1,100,-1.925004,6.43818,01
145,2,01-10,01-10,2,6,0.668566,4.647884,01
145,2,01-10,01-10,2,94,6.675296,-1.521988,10
146,1,01,01,1,100,0.368288,6.680783,01
147,2,01-10,01-10,2,72,0.435988,7.315587,01
147,2,01-10,01-10,2,28,6.179855,0.903043,10
148,1,01,01,1,100,-2.461608,5.781927,01
149,1,01,01,1,100,-2.310013,5.156882,01
150,2,01-10,01-10,2,68,0.557157,6.913395,01
150,2,01-10,01-10,2,32,6.902402,0.319869,10
151,2,01-10,01-10,2,68,6.075635,-0.120962,10
151,2,01-10,01-10,2,32,0.424206,5.711604,01
152,1,10,10,1,100,7.29087,0.722711,10
153,1,10,10,1,100,8.577199,3.434409,10
154,2,01-10,01-10,2,93,0.146087,7.641583,01
154,2,01-10,01-10,2,7,3.608107,1.521882,10
155,2,01-10,01-10,2,90,7.40816,0.177865,10
155,2,01-10,01-10,2,10,1.743539,4.911705,01
156,2,01-10,01-10,2,68,1.049548,6.327992,01
156,2,01-10,01-10,2,32,7.455251,0.666275,10
157,1,10,10,1,100,8.221119,0.71126,10
158,2,01-10,01-10,2,98,7.127663,0.59774,10
158,2,01-10,01-10,2,2,2.822622,6.597816,01
159,2,01-10,01-10,2,18,6.684608,3.062827,10
159,2,01-10,01-10,2,82,0.193899,6.260183,01
160,1,01,01,1,100,2.432514,8.893071,01
161,1,01,01,1,100,0.929535,8.899951,01
162,2,01-10,01-10,2,94,-0.910084,6.308446,01
162,2,01-10,01-10,2,6,5.646757,-0.316176,10
163,2,01-10,01-10,2,92,1.579612,8.208973,01
163,2,01-10,01-10,2,8,6.724818,1.801695,10
164,2,01-10,01-10,2,62,-0.407498,6.367793,01
164,2,01-10,01-10,2,38,6.062501,0.539835,10
165,2,01-10,01-10,2,81,1.371452,7.045921,01
165,2,01-10,01-10,2,19,6.858837,1.667293,10
166,2,01-10,01-10,2,84,0.11076,9.169835,01
166,2,01-10,01-10,2,16,6.482086,2.832112,10
167,1,10,10,1,100,7.929362,1.809234,10
168,1,01,01,1,100,0.37198,8.77562,01
169,2,01-10,01-10,2,98,7.53985,1.149079,10
169,2,01-10,01-10,2,2,0.968083,6.250756,01
170,2,01-10,01-10,2,74,1.245919,8.950541,01
170,2,01-10,01-10,2,26,7.165893,2.473244,10
171,1,10,10,1,100,8.421538,-1.323299,10
172,2,01-10,01-10,2,98,5.606423,-1.932064,10
172,2,01-10,01-10,2,2,-0.070071,4.684385,01
173,1,01,01,1,100,1.769773,7.59856,01
174,1,10,10,1,100,6.741512,-1.826904,10
175,2,01-10,01-10,2,81,1.043493,8.950541,01
175,2,01-10,01-10,2,19,7.165893,3.40609,10
176,2,01-10,01-10,2,99,7.520291,1.636541,10
176,2,01-10,01-10,2,1,1.437014,6.236899,01
177,1,01,01,1,100,1.013813,6.964615,01
178,2,01-10,01-10,2,66,2.069256,7.323207,01
178,2,01-10,01-10,2,34,6.723245,0.851228,10
179,2,01-10,01-10,2,94,-1.554119,7.324149,01
179,2,01-10,01-10,2,6,3.794376,1.574075,10
180,1,01,01,1,100,-2.67448,7.788085,01
181,1,10,10,1,100,6.695629,-2.212753,10
182,2,01-10,01-10,2,65,6.078456,1.326682,10
182,2,01-10,01-10,2,35,0.234808,5.59522,01
183,1,01,01,1,100,0.242259,9.06291,01
184,2,01-10,01-10,2,51,6.197023,0.132884,10
184,2,01-10,01-10,2,49,-0.406728,6.083856,01
185,1,11,11,1,100,3.81368,5.444145,11
186,2,01-10,01-10,2,63,-0.975447,7.247139,01
186,2,01-10,01-10,2,37,4.472907,1.247641,10
187,2,01-10,01-10,2,77,7.319545,3.443168,10
187,2,01-10,01-10,2,23,0.993373,5.708409,01
188,1,10,10,1,100,5.579612,1.567244,10
189,1,01,01,1,100,0.091434,6.132427,01
190,2,01-10,01-10,2,89,1.378531,7.913613,01
190,2,01-10,01-10,2,11,5.11956,2.820502,10
191,1,01,01,1,100,1.374511,7.246392,01
192,2,01-10,01-10,2,78,0.145801,7.405434,01
192,2,01-10,01-10,2,22,6.446761,1.248189,10
193,1,01,01,1,100,-0.538946,6.853848,01
194,2,01-10,01-10,2,73,0.010305,6.858802,01
194,2,01-10,01-10,2,27,6.309477,0.761517,10
195,1,01,01,1,100,2.122095,8.276505,01
196,2,01-10,01-10,2,88,-0.516981,6.658007,01
196,2,01-10,01-10,2,12,5.363074,2.654446,10
197,2,01-10,01-10,2,27,6.631967,2.160748,10
197,2,01-10,01-10,2,73,2.258551,8.283954,01
198,1,10,10,1,100,7.081859,0.31353,10
199,2,01-10,01-10,2,85,-0.833387,6.977071,01
199,2,01-10,01-10,2,15,5.756036,1.694248,10
200,2,01-10,01-10,2,95,0.348925,9.086679,01
200,2,01-10,01-10,2,5,6.28829,3.820158,10
201,1,10,10,1,100,7.371114,-1.381024,10
202,2,01-10,01-10,2,99,-2.768675,6.531622,01
202,2,01-10,01-10,2,1,1.092881,0.143225,10
203,1,10,10,1,100,5.770408,-4.404697,10
204,2,01-10,01-10,2,70,2.800852,7.418974,01
204,2,01-10,01-10,2,30,6.151725,2.026877,10
205,2,01-10,01-10,2,77,6.888169,-2.179629,10
205,2,01-10,01-10,2,23,1.588705,3.628958,01
206,2,01-10,01-10,2,79,-1.353279,8.227312,01
206,2,01-10,01-10,2,21,4.548085,2.033708,10
207,1,01,01,1,100,-4.770121,5.310639,01
208,2,01-10,01-10,2,87,-0.154091,7.597525,01
208,2,01-10,01-10,2,13,6.403963,1.378906,10
209,2,01-10,01-10,2,56,0.501031,7.274257,01
209,2,01-10,01-10,2,44,6.207422,0.870462,10
210,2,01-10,01-10,2,30,7.164665,2.169537,10
210,2,01-10,01-10,2,70,1.391497,7.199505,01
211,1,01,01,1,100,-3.323325,6.322111,01
212,1,01,01,1,100,1.669786,8.45609,01
213,2,01-10,01-10,2,41,6.076392,-0.234505,10
213,2,01-10,01-10,2,59,1.951997,6.18834,01
214,2,01-10,01-10,2,53,1.89566,6.266099,01
214,2,01-10,01-10,2,47,6.69328,3.136618,10
215,2,01-10,01-10,2,75,-0.112462,6.275754,01
215,2,01-10,01-10,2,25,6.029098,0.618577,10
216,2,01-10,01-10,2,83,3.047939,7.497774,01
216,2,01-10,01-10,2,17,6.631105,0.969368,10
217,1,01,01,1,100,-0.759855,8.849678,01
218,2,01-10,01-10,2,16,4.804701,2.141,10
218,2,01-10,01-10,2,84,0.299405,4.287139,01
219,2,01-10,01-10,2,65,0.505644,6.466907,01
219,2,01-10,01-10,2,35,7.084636,-0.098014,10
220,1,01,01,1,100,-0.344342,7.397141,01
221,2,01-10,01-10,2,82,0.291169,8.698747,01
221,2,01-10,01-10,2,18,6.855931,2.133984,10
222,2,01-10,01-10,2,57,0.967711,6.855624,01
222,2,01-10,01-10,2,43,6.672618,0.512624,10
223,2,01-10,01-10,2,85,-1.347015,6.589904,01
223,2,01-10,01-10,2,15,5.215715,0.349672,10
224,1,01,01,1,100,-0.06198,7.210761,01
225,1,01,01-10,1,100,2.091017,7.668891,01
226,1,01,01,1,100,-1.367267,9.33369,01
227,2,01-10,01-10,2,68,0.069604,6.207664,01
227,2,01-10,01-10,2,32,6.089257,1.943745,10
228,2,01-10,01-10,2,77,-0.450202,7.055014,01
228,2,01-10,01-10,2,23,5.943913,0.828247,10
229,1,10,10,1,100,6.843743,1.915328,10
230,1,10,10,1,100,5.851425,-1.612724,10
231,2,01-10,01-10,2,87,7.816409,1.657176,10
231,2,01-10,01-10,2,13,2.845762,5.74926,01
232,2,01-10,01-10,2,68,6.934457,0.761059,10
232,2,01-10,01-10,2,32,1.897017,6.693496,01
233,1,11,11,1,100,4.295996,2.835564,11
234,1,01,01,1,100,1.96598,8.983068,01
235,2,01-10,01-10,2,48,5.335122,-0.233274,10
235,2,01-10,01-10,2,52,0.20939,5.39731,01
236,2,01-10,01-10,2,69,-0.71317,4.841541,01
236,2,01-10,01-10,2,31,5.883548,2.102395,10
237,1,10,10,1,100,5.106354,-3.910592,10
238,2,01-10,01-10,2,60,1.475617,6.692685,01
238,2,01-10,01-10,2,40,7.199224,3.637351,10
239,1,10,10,1,100,9.416066,-1.2043,10
240,2,01-10,01-10,2,85,1.4806839999999999,6.284451,01
240,2,01-10,01-10,2,15,5.003557,0.960674,10
241,2,10-11,10,2,99,8.4881,0.275307,10
241,2,10-11,10,2,1,3.449557,1.975259,11
242,1,01,01,1,100,-5.052738,6.931216,01
243,2,01-10,01-10,2,76,6.653242,1.381172,10
243,2,01-10,01-10,2,24,2.516722,5.630585,01
244,2,01-10,01-10,2,81,6.06169,2.416066,10
244,2,01-10,01-10,2,19,0.302809,6.135324,01
245,2,01-10,01-10,2,71,1.028952,7.747087,01
245,2,01-10,01-10,2,29,7.574678,1.241819,10
246,1,01,01,1,100,-2.719632,7.089135,01
247,1,01,01,1,100,-2.575299,7.711337,01
248,2,01-10,01-10,2,66,6.986562,-0.329682,10
248,2,01-10,01-10,2,34,1.244906,5.361728,01
249,1,01,01,1,100,-4.078073,6.596005,01
250,1,10,10,1,100,7.325793,0.575662,10
251,2,01-10,01-10,2,87,-0.715782,6.728739,01
251,2,01-10,01-10,2,13,5.669069,0.090402,10
252,2,01-10,01-10,2,88,6.49813,0.492521,10
252,2,01-10,01-10,2,12,2.536664,5.038865,01
253,1,01,01,1,100,-1.331592,3.961597,01
254,2,01-10,01-10,2,87,-1.540696,6.022415,01
254,2,01-10,01-10,2,13,4.854613,-0.257649,10
255,1,10,10,1,100,6.278212,-1.86641,10
256,2,01-10,01-10,2,96,-0.306514,8.16641,01
256,2,01-10,01-10,2,4,6.119767,2.431756,10
257,2,01-10,01-10,2,95,-1.419306,7.327624,01
257,2,01-10,01-10,2,5,5.034013,0.991624,10
258,2,01-10,01-10,2,57,2.807619,8.293986,01
258,2,01-10,01-10,2,43,8.828662,1.670924,10
259,1,01,01,1,100,0.55692,8.241096,01
260,2,01-10,01-10,2,8,7.028051,3.194237,10
260,2,01-10,01-10,2,92,0.495716,7.253394,01
261,2,01-10,01-10,2,95,7.838248,2.642041,10
261,2,01-10,01-10,2,5,1.318374,6.267899,01
262,1,11,11,1,100,1.132673,5.575666,11
263,2,01-10,01-10,2,30,0.551573,7.157553,01
263,2,01-10,01-10,2,70,6.946881,0.877484,10
264,2,01-10,01-10,2,93,0.226317,9.202678,01
264,2,01-10,01-10,2,7,5.630406,3.311709,10
265,1,01,01,1,100,-0.659417,9.34011,01
266,2,01-10,01-10,2,50,1.84462,7.545551,01
266,2,01-10,01-10,2,50,7.89398,2.487876,10
267,1,01,01,1,100,1.274924,8.811109,01
268,2,01-10,01-10,2,5,6.388136,2.82624,10
268,2,01-10,01-10,2,95,1.308532,5.933633,01
269,1,01,01,1,100,-2.441135,5.516425,01
270,2,01-10,01-10,2,80,6.36103,-0.853709,10
270,2,01-10,01-10,2,20,2.712985,5.672258,01
271,1,10,10,1,100,4.791173,0.647972,10
272,2,01-10,01-10,2,14,4.336354,1.369562,10
272,2,01-10,01-10,2,86,-1.102444,6.721045,01
273,1,01,01,1,100,-2.508485,4.400134,01
274,1,10,10,1,100,8.313657,0.269466,10
275,2,01-10,01-10,2,47,6.405664,0.028991,10
275,2,01-10,01-10,2,53,1.96968,6.184494,01
276,2,01-10,01-10,2,89,7.192861,0.593262,10
276,2,01-10,01-10,2,11,3.436083,6.574196,01
277,2,01-10,01-10,2,93,8.616078,-0.660139,10
277,2,01-10,01-10,2,7,2.074304,5.199389,01
278,1,01,01,1,100,-0.409875,9.15503,01
279,1,01,01,1,100,1.429424,7.716194,01
280,2,01-10,01-10,2,68,-0.784645,4.117415,01
280,2,01-10,01-10,2,32,5.505335,-0.802973,10
281,1,11,11,1,100,1.305046,4.563362,11
282,2,01-10,01-10,2,81,5.910881,-1.333276,10
282,2,01-10,01-10,2,19,-0.71561,4.966387,01
283,1,10,10,1,100,7.341882,0.476183,10
284,1,01,01,1,100,0.758763,6.985525,01
285,1,01,01,1,100,0.855271,8.203899,01
286,1,11,11,1,100,7.613534,0.61201,11
287,2,01-10,01-10,2,94,0.191571,7.165737,01
287,2,01-10,01-10,2,6,6.228384,1.083802,10
288,1,01,01,1,100,-1.877707,8.128458,01
289,2,01-10,01-10,2,67,8.475939,-0.897884,10
289,2,01-10,01-10,2,33,2.718762,5.471372,01
290,1,11,11,1,100,3.458962,4.124138,11
291,1,01,01,1,100,0.170885,8.823314,01
292,2,01-10,01-10,2,98,-0.134018,9.508685,01
292,2,01-10,01-10,2,2,6.50823,3.475533,10
293,2,01-10,01-10,2,4,1.280582,4.051947,01
293,2,01-10,01-10,2,96,7.0466,-0.577855,10
294,2,01-10,01-10,2,86,7.799319,2.516234,10
294,2,01-10,01-10,2,14,1.86759,6.660427,01
295,2,01-10,01-10,2,64,2.443035,6.629238,01
295,2,01-10,01-10,2,36,6.622429,0.760015,10
296,1,10,10,1,100,9.358538,0.715674,10
297,2,01-10,01-10,2,91,0.21796,7.771505,01
297,2,01-10,01-10,2,9,6.23822,3.228538,10
298,1,01,01-10,1,100,-2.09138,6.841115,01
299,1,10,10,1,100,6.930396,2.512657,10
300,1,10,10,1,100,6.471889,0.779719,10
301,1,10,10,1,100,7.565639,-1.433178,10
302,1,11,11,1,100,2.366042,2.234483,11
303,1,10,01-10,1,100,8.047422,0.120011,10
304,2,01-10,01-10,2,86,7.827768,0.799493,10
304,2,01-10,01-10,2,14,1.485688,7.30275,01
305,1,11,11,1,100,2.239623,5.021608,11
306,2,01-10,01-10,2,82,-0.85243,7.846378,01
306,2,01-10,01-10,2,18,5.584499,1.972246,10
307,1,10,10,1,100,7.688696,0.56806,10
308,1,11,11,1,100,5.090591,0.07918,11
309,1,10,10,1,100,8.357059,3.503625,10
310,2,01-10,01-10,2,52,7.279422,0.035747,10
310,2,01-10,01-10,2,48,1.756669,6.064648,01
311,2,01-10,01-10,2,99,8.081994,-0.075017,10
311,2,01-10,01-10,2,1,2.603018,5.297173,01
312,2,01-10,01-10,2,96,-1.791189,5.013409,01
312,2,01-10,01-10,2,4,4.627547,0.106856,10
313,1,01,01,1,100,-2.052293,6.983385,01
314,2,01-10,01-10,2,56,7.418387,0.138889,10
314,2,01-10,01-10,2,44,0.986835,6.250798,01
315,1,10,10,1,100,8.631974,1.037692,10
316,2,01-10,01-10,2,77,-2.985234,6.395759,01
316,2,01-10,01-10,2,23,3.394166,1.321286,10
317,2,01-10,01-10,2,36,7.062943,0.310698,10
317,2,01-10,01-10,2,64,0.952536,6.404023,01
318,1,10,10,1,100,8.208731,-1.150807,10
319,1,10,10,1,100,5.766801,-1.531633,10
320,2,01-10,01-10,2,98,0.032774,7.06131,01
320,2,01-10,01-10,2,2,5.542494,2.67984,10
321,2,01-10,01-10,2,95,9.407946,-0.268266,10
321,2,01-10,01-10,2,5,4.012311,6.165187,01
322,1,10,10,1,100,7.462264,-0.355704,10
323,2,01-10,01-10,2,94,-1.63971,7.116026,01
323,2,01-10,01-10,2,6,4.845089,1.748651,10
