parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,basinDiscret
79,2,002-021,002,002-021,2,0.35,0.749616,0.430279,6.228486,0.35
80,2,012-120,012,012-120,2,0.07,-1.816994,1.32196,5.885241,0.07
80,2,012-120,120,012-120,2,0.93,0.08947,7.648017,-1.172351,0.93
81,3,002-020-200,002,002-020-200,3,0.79,-0.811146,-2.158811,6.620085,0.79
81,3,002-020-200,020,002-020-200,3,0.04,0.341397,3.835268,1.839279,0.04
81,3,002-020-200,200,002-020-200,3,0.17,5.091455,-1.886241,1.058217,0.17
82,2,020-200,200,020-200,2,0.01,5.739487,0.131386,1.852031,0.01
82,2,020-200,020,020-200,2,0.99,0.253166,6.213382,0.124138,0.99
83,2,002-021,021,002-021-120,2,0.26,-2.36295,6.028709,2.726497,0.26
83,2,002-021,002,002-021-120,2,0.74,0.921203,0.428956,6.654481,0.74
84,2,020-210,020,020-210,2,0.76,2.076741,7.504427,-3.076039,0.76
84,2,020-210,210,020-210,2,0.24,7.36434,2.553749,-5.706353,0.24
85,1,020,020,020,1,1,-0.607481,8.103512,0.013018,1
86,3,002-020-200,020,020-200,3,0.3,0.714839,6.875579,1.154266,0.3
86,3,002-020-200,200,020-200,3,0.55,5.906988,0.979709,-0.205707,0.55
86,3,002-020-200,002,020-200,3,0.15,1.506252,1.526771,5.662759,0.15
87,2,210-220,220,210,2,0.65,3.701986,6.765561,-7.885509,0.65
87,2,210-220,210,210,2,0.35,6.17546,2.669145,-7.859643,0.35
88,2,012-020,020,012-020,2,0.83,0.077026,6.295533,-0.08094,0.83
88,2,012-020,012,012-020,2,0.17,-5.344884,0.832667,6.632178,0.17
89,1,020,020,020,1,1,-0.888377,5.908505,1.599108,1
90,3,002-120-220,002,002-120,3,0.17,2.128958,0.361491,6.430072,0.17
90,3,002-120-220,220,002-120,3,0.6,6.085779,2.78624,-5.748942,0.6
90,3,002-120-220,120,002-120,3,0.23,2.512887,5.947373,0.065433,0.23
91,1,201,201,-2,1,1,4.883743,1.25193,1.113745,1
92,2,022-201,201,022-120-201,2,0.09,8.062521,-2.739142,1.853334,0.09
92,2,022-201,022,022-120-201,2,0.91,-3.861453,2.744093,4.545024,0.91
93,2,002-020,020,012-020-102,2,0.9,2.086112,6.424089,0.869137,0.9
93,2,002-020,002,012-020-102,2,0.1,2.237132,0.036528,5.51313,0.1
94,2,102-210,210,102-210,2,0.76,5.983637,1.664748,-3.814466,0.76
94,2,102-210,102,102-210,2,0.24,0.540848,-2.1553619999999998,6.92361,0.24
95,2,002-020,002,002-020-210,2,0.92,0.062183,-0.457547,8.082936,0.92
95,2,002-020,020,002-020-210,2,0.08,-0.14882,5.489734,1.518013,0.08
96,2,002-021,021,002-021,2,0.06,-3.883684,3.994271,2.322982,0.06
96,2,002-021,002,002-021,2,0.94,0.355121,-2.507755,7.009761,0.94
97,1,220,220,022-220,1,1,3.200094,6.379483,-2.791859,1
98,2,021-200,021,021-200,2,0.29,0.306685,6.632701,1.865255,0.29
98,2,021-200,200,021-200,2,0.71,7.040058,1.04222,-0.31257,0.71
99,3,102-120-201,201,120,3,0.2,5.227236,0.432847,1.308512,0.2
99,3,102-120-201,102,120,3,0.09,0.105382,0.492058,4.468555,0.09
99,3,102-120-201,120,120,3,0.71,-0.128526,4.902634,-0.684131,0.71
100,1,020,020,020,1,1,1.275023,8.051332,-0.482249,1
101,2,002-200,200,002-200,2,0.19,4.560888,-0.438225,-0.435311,0.19
101,2,002-200,002,002-200,2,0.81,-1.202031,-0.778246,6.113916,0.81
102,1,002,002,002,1,1,0.30427,-3.143495,7.666441,1
103,2,120-210,210,120-210,2,0.43,6.409721,1.757323,-0.504632,0.43
103,2,120-210,120,120-210,2,0.57,0.607478,7.405995,-4.0412,0.57
104,1,002,002,002,1,1,-0.607818,0.646248,9.609492,1
105,3,002-020-201,020,002-020-201,3,0.35,0.432235,5.342621,0.450037,0.35
105,3,002-020-201,201,002-020-201,3,0.51,6.07726,-1.855022,1.009098,0.51
105,3,002-020-201,002,002-020-201,3,0.14,0.655276,0.29474,5.256617,0.14
106,1,020,020,012-020,1,1,-0.141397,7.40075,-0.970596,1
107,1,020,020,020,1,1,1.740673,7.568924,0.041008,1
108,1,210,210,201-210,1,1,6.905098,2.089482,-5.089275,1
109,1,200,200,020-200,1,1,7.821463,-1.10987,0.227102,1
110,1,020,020,012-020,1,1,-0.368734,7.002764,-1.566238,1
111,2,200-220,220,200,2,0.38,3.517085,5.727179,-2.913333,0.38
111,2,200-220,200,200,2,0.62,8.543385,1.911928,-0.321316,0.62
112,1,020,020,020,1,1,2.068497,7.22502,-1.998467,1
113,1,220,220,102-201-220,1,1,2.34721,3.677615,-3.409382,1
114,2,022-202,022,022,2,0.79,-5.798185,4.077415,4.318442,0.79
114,2,022-202,202,022,2,0.21,2.201553,1.003191,1.682261,0.21
115,2,002-022,002,002-200,2,0.36,-1.301037,1.121253,8.201525,0.36
115,2,002-022,022,002-200,2,0.64,-4.638153,5.104514,3.311462,0.64
116,3,012-020-102,102,012-102,3,0.25,-0.664582,-2.387583,7.473979,0.25
116,3,012-020-102,012,012-102,3,0.47,-4.962127,1.058187,7.462316,0.47
116,3,012-020-102,020,012-102,3,0.28,-1.777535,6.349237,1.493344,0.28
117,3,002-020-200,200,002-020-200,3,0.62,4.797009,0.438097,-1.172984,0.62
117,3,002-020-200,002,002-020-200,3,0.24,0.213363,-0.472747,5.066947,0.24
117,3,002-020-200,020,002-020-200,3,0.14,-0.733599,4.971289,-0.155909,0.14
118,2,002-020,002,002-020,2,0.75,-5.940452,0.747461,7.862419,0.75
118,2,002-020,020,002-020,2,0.25,-4.381167,6.349376,1.9411,0.25
119,2,002-200,200,002-200,2,0.65,5.351857,1.001136,1.935577,0.65
119,2,002-200,002,002-200,2,0.35,-1.070696,1.886023,7.416585,0.35
120,3,002-020-200,200,002-020-200,3,0.12,4.473513,-0.319665,0.70477,0.12
120,3,002-020-200,020,002-020-200,3,0.28,-0.592277,4.86545,-0.253707,0.28
120,3,002-020-200,002,002-020-200,3,0.6,-0.778987,-0.691235,4.916395,0.6
121,1,020,020,020,1,1,0.497558,8.594006,-0.158056,1
122,2,012-020,012,012-020,2,0.12,-5.955622,2.731062,5.811278,0.12
122,2,012-020,020,012-020,2,0.88,-0.495929,8.895672,1.702188,0.88
123,4,021-022-120-220,021,021-120,4,0.29,-5.747831,6.059565,2.730782,0.29
123,4,021-022-120-220,022,021-120,4,0.39,-4.318759,4.100727,4.975289,0.39
123,4,021-022-120-220,120,021-120,4,0.16,-0.16304,6.51602,-2.319725,0.16
123,4,021-022-120-220,220,021-120,4,0.16,4.759149,3.31048,0.951576,0.16
124,1,120,120,102-120,1,1,1.098101,8.544897,-1.743888,1
125,2,120-210,210,120-210,2,0.81,9.250706,-0.07882,-3.66194,0.81
125,2,120-210,120,120-210,2,0.19,2.778079,5.888173,-1.104673,0.19
126,3,002-021-210,021,021-210,3,0.5,-1.968353,6.887318,1.719889,0.5
126,3,002-021-210,210,021-210,3,0.31,7.509942,1.46638,-1.94121,0.31
126,3,002-021-210,002,021-210,3,0.19,2.947822,0.567709,5.300466,0.19
127,1,022,022,022,1,1,-6.182263,1.858369,5.140382,1
128,2,012-220,012,012-220,2,0.11,0.692747,1.674944,3.433955,0.11
128,2,012-220,220,012-220,2,0.89,5.739092,5.068329,-6.503522,0.89
129,2,002-200,002,002-200,2,0.89,0.799772,2.039669,8.823455,0.89
129,2,002-200,200,002-200,2,0.11,6.542748,2.452543,1.945958,0.11
130,1,020,020,020,1,1,1.002369,7.523506,-0.308626,1
131,1,102,102,102,1,1,2.309005,-0.263242,5.220656,1
132,1,200,200,200,1,1,8.378531,1.891396,-3.932054,1
133,2,002-201,002,002-201,2,0.79,0.390424,-2.612281,7.291553,0.79
133,2,002-201,201,002-201,2,0.21,6.747034,-3.240732,1.252189,0.21
134,1,020,020,020,1,1,0.768347,7.019459,-1.169742,1
135,1,022,022,022,1,1,-2.353624,3.339173,5.862196,1
136,2,201-220,201,201-220,2,0.52,8.515516,-0.253619,2.60491,0.52
136,2,201-220,220,201-220,2,0.48,6.51615,4.577624,-3.117984,0.48
137,2,120-200,200,120-200,2,0.72,7.503503,0.421802,0.075463,0.72
137,2,120-200,120,120-200,2,0.28,1.44148,6.986737,-0.530637,0.28
138,2,020-210,020,020-210,2,0.48,1.419842,6.693278,0.681241,0.48
138,2,020-210,210,020-210,2,0.52,7.355214,1.034272,-5.826041,0.52
139,2,002-020,020,002-020,2,0.84,-0.826342,5.666782,-1.330329,0.84
139,2,002-020,002,002-020,2,0.16,0.030783,-0.823357,4.087288,0.16
140,2,002-200,002,002-200,2,0.08,0.636515,1.059908,5.179561,0.08
140,2,002-200,200,002-200,2,0.92,6.605241,1.620752,-0.772046,0.92
141,2,020-102,020,102-120,2,0.55,-0.930485,7.398199,-0.26892,0.55
141,2,020-102,102,102-120,2,0.45,-0.347826,2.128463,5.747623,0.45
142,1,022,022,022,1,1,-2.750855,3.102548,5.261331,1
143,2,020-200,020,-1,2,0.78,0.024177,4.928222,-3.720801,0.78
143,2,020-200,200,-1,2,0.22,5.217907,-0.202985,-4.602266,0.22
144,2,002-210,210,002-210,2,0.51,6.44043,0.597035,2.125652,0.51
144,2,002-210,002,002-210,2,0.49,2.640898,-1.358229,6.923904,0.49
145,2,002-021,021,002-021,2,0.36,-7.733746,6.90559,1.275649,0.36
145,2,002-021,002,002-021,2,0.64,-1.881587,0.98014,7.010197,0.64
146,1,201,201,201,1,1,6.397946,-3.199351,2.725176,1
147,2,002-201,002,002-200,2,0.93,-1.153358,-0.280604,3.876245,0.93
147,2,002-201,201,002-200,2,0.07,3.771373,0.450999,-0.186601,0.07
148,2,102-201,201,102-201,2,0.33,6.89833,-9.268436,1.190733,0.33
148,2,102-201,102,102-201,2,0.67,2.226491,-9.726719,7.255086,0.67
149,1,202,202,012-202,1,1,3.277892,-3.146904,4.834702,1
150,1,002,002,002,1,1,-1.213129,-1.15561,9.174291,1
151,2,020-200,020,020-200,2,0.18,0.501734,5.380016,-1.71789,0.18
151,2,020-200,200,020-200,2,0.82,6.144466,-0.890444,-2.720057,0.82
152,2,002-021,021,002-021,2,0.72,-0.813204,6.591068,-1.204193,0.72
152,2,002-021,002,002-021,2,0.28,1.064307,0.034765,5.398256,0.28
153,1,120,120,012-120,1,1,2.151286,6.089407,-3.974612,1
154,2,012-020,012,012-020,2,0.27,-0.278961,2.285198,6.493252,0.27
154,2,012-020,020,012-020,2,0.73,1.612605,8.2998169999999991,1.073384,0.73
155,2,002-020,002,002-020,2,0.29,-4.381233,2.511448,6.980196,0.29
155,2,002-020,020,002-020,2,0.71,-3.527116,8.731759,0.685263,0.71
156,3,002-020-200,002,002-020-200,3,0.19,0.67977,0.393564,6.108921,0.19
156,3,002-020-200,020,002-020-200,3,0.07,1.225078,5.250398,1.004241,0.07
156,3,002-020-200,200,002-020-200,3,0.74,6.67985,-1.067003,-0.207267,0.74
157,1,202,202,021-202,1,1,2.519004,-2.980704,3.160857,1
158,2,120-200,120,120-200,2,0.63,3.083032,6.14274,-11.404507,0.63
158,2,120-200,200,120-200,2,0.37,8.023315,1.804606,-5.953809,0.37
159,2,021-210,021,021-210,2,0.66,-0.064816,5.993712,0.116018,0.66
159,2,021-210,210,021-210,2,0.34,6.947308,-0.001615,-5.493595,0.34
160,1,002,002,002-200,1,1,1.571289,-1.692301,6.82702,1
161,2,120-200,120,120-200,2,0.2,2.33427,5.134802,-7.726355,0.2
161,2,120-200,200,120-200,2,0.8,7.990746,1.335259,-1.452759,0.8
162,2,120-200,200,120-200,2,0.95,6.970264,0.652537,0.646942,0.95
162,2,120-200,120,120-200,2,0.05,0.942735,5.476946,-3.927276,0.05
163,3,002-020-200,200,002-020-200,3,0.69,7.039254,-0.813398,-0.234085,0.69
163,3,002-020-200,002,002-020-200,3,0.14,0.933798,-0.082647,5.619203,0.14
163,3,002-020-200,020,002-020-200,3,0.17,0.612436,5.334652,0.730412,0.17
164,3,002-021-220,002,002-021,3,0.07,0.789291,2.425997,5.613729,0.07
164,3,002-021-220,220,002-021,3,0.21,5.277279,3.279304,-2.926741,0.21
164,3,002-021-220,021,002-021,3,0.72,-1.060042,7.328203,1.353811,0.72
165,2,012-020,012,012-020,2,0.74,-1.277344,1.094092,6.994669,0.74
165,2,012-020,020,012-020,2,0.26,0.462396,6.399067,0.875408,0.26
166,1,210,210,210,1,1,6.521536,2.672671,-5.602344,1
167,2,002-200,002,002-200,2,0.83,-0.677281,-1.08339,7.178126,0.83
167,2,002-200,200,002-200,2,0.17,4.602645,0.429099,0.829844,0.17
168,1,102,102,020-102,1,1,0.801892,-6.001532,5.909148,1
169,1,120,120,120,1,1,1.439034,5.530346,-3.994437,1
170,2,002-200,200,002-200,2,0.62,7.690334,-0.357821,1.920362,0.62
170,2,002-200,002,002-200,2,0.38,1.638304,1.731069,6.445963,0.38
171,1,021,021,002-021-200,1,1,-6.481002,6.104723,2.0366,1
172,1,120,120,120,1,1,1.12744,7.279773,-4.185028,1
173,2,002-201,002,002-201,2,0.46,0.593897,-0.582942,6.594032,0.46
173,2,002-201,201,002-201,2,0.54,5.793916,-6.17272,1.697719,0.54
174,2,002-020,020,002-020,2,0.79,-3.223143,5.98799,0.527853,0.79
174,2,002-020,002,002-020,2,0.21,-5.380199,0.03445,5.718093,0.21
175,1,022,022,022,1,1,-5.779166,1.528007,7.680396,1
176,3,002-020-200,200,002-020-200,3,0.24,5.739526,0.385224,1.569042,0.24
176,3,002-020-200,020,002-020-200,3,0.46,-0.144862,5.997635,0.72502200000000006,0.46
176,3,002-020-200,002,002-020-200,3,0.3,2.043542,-0.275143,6.981953,0.3
177,2,020-210,020,020-210,2,0.71,0.222794,7.4425230000000004,0.072046,0.71
177,2,020-210,210,020-210,2,0.29,6.489022,2.556297,-4.718167,0.29
178,1,220,220,220,1,1,5.34109,4.022579,-1.321946,1
179,1,200,200,021-200,1,1,8.243507,-0.139053,-0.730127,1
180,3,002-020-220,002,002-020,3,0.21,-0.549709,1.061655,6.572245,0.21
180,3,002-020-220,020,002-020,3,0.52,-0.310175,6.338333,1.032233,0.52
180,3,002-020-220,220,002-020,3,0.27,4.199172,2.291211,-1.707941,0.27
181,1,002,002,002-021,1,1,-1.455731,-1.102885,6.341063,1
182,2,021-220,220,021-220,2,0.81,2.324054,6.714438,-0.488615,0.81
182,2,021-220,021,021-220,2,0.19,0.062404,9.087309,2.17341,0.19
183,1,002,002,002-021,1,1,-0.050037,0.396563,6.809347,1
184,2,002-200,002,002-201-210,2,0.6,0.329539,0.449467,5.6922,0.6
184,2,002-200,200,002-201-210,2,0.4,6.941125,1.158667,-0.982388,0.4
185,1,020,020,020,1,1,-4.464817,8.921271,0.266984,1
186,1,022,022,-1,1,1,-5.255163,3.567018,5.706628,1
187,1,020,020,020,1,1,0.191179,7.621325,1.204251,1
188,2,102-200,200,102-200,2,0.2,6.588989,-1.545113,1.221195,0.2
188,2,102-200,102,102-200,2,0.8,0.828049,-1.158213,7.188944,0.8
189,2,002-020,002,002-020-200,2,0.72,-1.929188,1.498599,7.030082,0.72
189,2,002-020,020,002-020-200,2,0.28,-1.756046,8.110864,0.635882,0.28
190,2,120-200,200,120-200,2,0.2,5.973953,0.218983,-1.136941,0.2
190,2,120-200,120,120-200,2,0.8,0.161796,5.527855,-7.450265,0.8
191,2,021-022,021,021,2,0.63,-1.165263,7.858072,-0.030615,0.63
191,2,021-022,022,021,2,0.37,-1.468838,2.277886,3.789618,0.37
192,3,002-021-200,200,002-200,3,0.13,4.675153,-1.239215,2.350122,0.13
192,3,002-021-200,021,002-200,3,0.09,0.988984,3.120669,2.832969,0.09
192,3,002-021-200,002,002-200,3,0.78,-0.869943,-1.506197,8.581295,0.78
193,2,120-200,200,120-200,2,0.88,6.53461,-1.718222,1.226624,0.88
193,2,120-200,120,120-200,2,0.12,0.202237,4.5915,-4.917901,0.12
194,2,021-201,021,021-201,2,0.86,-1.295742,3.009492,0.703958,0.86
194,2,021-201,201,021-201,2,0.14,4.726268,-3.319596,0.807216,0.14
195,3,022-102-210,210,102-210,3,0.8,5.797586,1.996201,-0.22364,0.8
195,3,022-102-210,022,102-210,3,0.1,-1.067188,3.341326,4.62543,0.1
