parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,basinDiscret
37,2,020-200,200,020-200,2,0.21,3.956918,-0.381914,-3.270128,0.21
38,1,020,020,020,1,1,-2.228446,8.056885,-1.259688,1
39,2,002-020,002,002-020,2,0.48,-2.578589,0.812939,4.249005,0.48
39,2,002-020,020,002-020,2,0.52,-3.08043,5.665572,-2.074795,0.52
40,2,012-020,012,012-020,2,0.73,-2.511089,3.153222,4.007283,0.73
40,2,012-020,020,012-020,2,0.27,-0.185054,8.75836,0.340266,0.27
41,2,002-200,002,002-200,2,0.25,0.947159,-3.102201,5.677868,0.25
41,2,002-200,200,002-200,2,0.75,7.280142,-1.206901,0.351264,0.75
42,1,002,002,002,1,1,0.712496,-2.56735,6.34928,1
43,2,120-200,120,120-200,2,0.17,0.431115,6.337016,-3.053133,0.17
43,2,120-200,200,120-200,2,0.83,6.790608,-0.232177,-0.447758,0.83
44,1,020,020,020-210,1,1,1.765216,6.594643,1.891018,1
45,1,002,002,002,1,1,0.552285,-0.952724,7.328104,1
46,1,002,002,002,1,1,0.184452,-0.120011,5.860235,1
47,2,102-200,102,102-200,2,0.42,1.809827,-4.303093,6.162532,0.42
47,2,102-200,200,102-200,2,0.58,6.782673,2.138742,-1.052559,0.58
48,1,022,022,022,1,1,-3.301919,3.125953,5.815842,1
49,2,002-020,020,002-020-200,2,0.62,-1.442778,7.406081,0.626827,0.62
49,2,002-020,002,002-020-200,2,0.38,-1.467316,1.028264,6.465236,0.38
50,3,012-021-220,220,012-021,3,0.07,3.511587,3.850794,-2.475458,0.07
50,3,012-021-220,012,012-021,3,0.43,-2.100312,0.803402,7.415888,0.43
50,3,012-021-220,021,012-021,3,0.5,-2.252031,6.742166,1.219161,0.5
51,1,020,020,020-201,1,1,0.413852,4.960736,1.275557,1
52,2,002-021,021,002-021,2,0.74,-4.707643,5.294215,1.805089,0.74
52,2,002-021,002,002-021,2,0.26,1.222184,-1.281974,6.306492,0.26
53,2,002-020,002,002-020,2,0.11,0.042628,1.064728,5.721794,0.11
53,2,002-020,020,002-020,2,0.89,0.919992,7.66965,-0.809997,0.89
54,1,002,002,002,1,1,-1.28309,-2.096319,9.119479,1
55,2,020-200,200,020-200,2,0.1,5.168418,-0.074352,-4.191006,0.1
55,2,020-200,020,020-200,2,0.9,-0.392416,6.534349,-2.960702,0.9
56,2,002-200,002,002-200,2,0.17,2.402528,0.584764,6.339006,0.17
56,2,002-200,200,002-200,2,0.83,7.111694,0.143314,0.279644,0.83
57,2,022-201,022,022-201,2,0.59,-4.568717,4.698916,3.719732,0.59
57,2,022-201,201,022-201,2,0.41,1.95491,0.02186,1.632791,0.41
58,2,021-202,021,021,2,0.91,-0.969784,7.420839,2.611994,0.91
58,2,021-202,202,021,2,0.09,3.557009,-1.217276,6.179913,0.09
59,2,002-021,021,002,2,0.24,1.24812,3.208653,0.940892,0.24
59,2,002-021,002,002,2,0.76,1.378515,-0.872915,6.684003,0.76
60,1,002,002,202,1,1,0.343192,-0.021423,7.322057,1
61,2,012-201,012,012-201,2,0.56,-0.730359,0.873848,6.353076,0.56
61,2,012-201,201,012-201,2,0.44,5.122602,-5.131789,1.144073,0.44
62,2,020-210,020,020-210,2,0.85,-0.561363,7.52759,1.393606,0.85
62,2,020-210,210,020-210,2,0.15,5.501037,2.197236,-1.322615,0.15
63,2,022-102,022,022-102,2,0.69,1.332283,2.637894,5.576767,0.69
63,2,022-102,102,022-102,2,0.31,3.164133,-1.097823,6.993283,0.31
64,1,020,020,020-201-210,1,1,-2.586643,5.786162,0.493688,1
65,1,200,200,102-200,1,1,7.530909,-1.05639,-0.3081,1
66,1,002,002,002-201,1,1,-3.07562,-0.625978,7.018817,1
67,2,020-200,020,002-020-200,2,0.15,0.76804,4.631844,-0.630062,0.15
67,2,020-200,200,002-020-200,2,0.85,6.60125,-1.595664,-3.128172,0.85
68,2,120-200,120,002-120-200,2,0.83,0.034086,7.009453,-3.185076,0.83
68,2,120-200,200,002-120-200,2,0.17,5.680814,0.581281,-1.42114,0.17
69,1,201,201,201-210,1,1,7.441196,-4.761506,1.137341,1
70,2,102-220,220,102-210,2,0.85,2.764397,4.794395,-2.345301,0.85
70,2,102-220,102,102-210,2,0.15,1.861181,-1.139718,7.171191,0.15
71,2,021-220,220,021-202,2,0.29,5.832421,2.792951,-1.675116,0.29
71,2,021-220,021,021-202,2,0.71,-2.845254,7.227317,1.881953,0.71
72,2,020-200,020,002-020-200,2,0.09,0.661509,5.316159,1.841581,0.09
72,2,020-200,200,002-020-200,2,0.91,4.407223,-0.421628,2.72012,0.91
73,2,021-120,021,021-120,2,0.3,-1.851283,5.690664,1.143947,0.3
73,2,021-120,120,021-120,2,0.7,1.021226,6.066665,-2.572814,0.7
74,1,002,002,002,1,1,-0.172618,-2.186191,7.763887,1
75,2,020-022,022,020,2,0.39,-3.157377,2.659236,4.803641,0.39
75,2,020-022,020,020,2,0.61,-2.996412,6.937415,-0.168639,0.61
76,1,200,200,200,1,1,8.113362,0.293457,1.411701,1
77,1,002,002,002,1,1,-1.778621,0.476015,5.573,1
78,2,002-021,002,002-021,2,0.72,0.60898,0.02267,7.452863,0.72
78,2,002-021,021,002-021,2,0.28,-4.125631,5.674211,1.634863,0.28
79,2,012-202,012,012-202,2,0.43,-1.254479,-0.006479,8.134312,0.43
79,2,012-202,202,012-202,2,0.57,4.093625,-6.2551,5.539637,0.57
80,1,020,020,020,1,1,0.844659,9.362119,0.933182,1
81,3,022-112-210,112,022-210,3,0.07,0.091375,-0.088889,3.082043,0.07
81,3,022-112-210,022,022-210,3,0.9,-6.379349,4.402816,3.083259,0.9
81,3,022-112-210,210,022-210,3,0.03,3.478342,1.564022,-1.714319,0.03
82,3,102-200-220,220,200,3,0.22,3.792976,4.180272,-3.274598,0.22
82,3,102-200-220,200,200,3,0.47,7.530974,1.417535,0.813291,0.47
82,3,102-200-220,102,200,3,0.31,1.903378,-1.547581,4.192383,0.31
83,1,120,120,020,1,1,2.592416,5.332197,-1.081342,1
84,1,120,120,120-200,1,1,-0.122857,5.36726,0.187875,1
85,1,201,201,201,1,1,6.948356,-5.213339,1.715977,1
86,1,002,002,002,1,1,1.828945,0.49403,8.491492,1
87,1,020,020,020,1,1,-1.553191,6.688614,1.172008,1
88,1,020,020,002-020,1,1,-0.664123,7.101145,-1.611555,1
89,1,200,200,102-200,1,1,8.116522,-1.639188,-2.632401,1
90,1,220,220,220,1,1,5.988503,3.044075,-3.826529,1
91,2,120-201,120,201-210,2,0.53,-0.368294,6.968638,-3.948791,0.53
91,2,120-201,201,201-210,2,0.47,3.950983,-3.729836,-1.167507,0.47
92,1,002,002,002,1,1,-2.055147,-0.413531,8.767088,1
93,3,020-102-200,020,102-200,3,0.11,2.056289,3.348957,0.280155,0.11
93,3,020-102-200,200,102-200,3,0.45,7.149096,-0.989922,0.207248,0.45
93,3,020-102-200,102,102-200,3,0.44,2.463564,-3.060142,6.3824,0.44
94,1,021,021,021,1,1,-2.622585,7.948457,-0.3635,1
95,2,102-210,102,102,2,0.54,2.918093,-4.162905,7.525163,0.54
95,2,102-210,210,102,2,0.46,4.384565,0.841663,1.90962,0.46
96,2,002-021,021,002-021-210,2,0.86,-1.834527,5.631156,-0.380517,0.86
96,2,002-021,002,002-021-210,2,0.14,0.528041,-1.172885,6.155705,0.14
97,2,200-220,220,012-200,2,0.62,3.940602,3.434822,-6.473908,0.62
97,2,200-220,200,012-200,2,0.38,8.317792,0.209233,-0.79022,0.38
98,2,120-200,120,101-200,2,0.54,1.211147,3.306209,0.07447,0.54
98,2,120-200,200,101-200,2,0.46,7.033366,0.399436,-3.275423,0.46
99,2,200-220,200,200,2,0.55,7.09685,2.311964,-0.779466,0.55
99,2,200-220,220,200,2,0.45,2.8023,6.701406,-5.019131,0.45
100,2,012-020,012,012-020,2,0.39,1.404613,1.545353,4.945904,0.39
100,2,012-020,020,012-020,2,0.61,0.998863,7.240935,-0.559832,0.61
101,1,002,002,002,1,1,-0.433287,0.161459,7.624347,1
102,1,002,002,002-200,1,1,-0.07217,1.943288,5.689423,1
103,1,202,202,202,1,1,7.994235,-1.051925,0.54188,1
104,2,200-202,202,200,2,0.24,2.74989,-4.052278,4.683604,0.24
104,2,200-202,200,200,2,0.76,9.386083,-0.290202,0.983484,0.76
105,3,002-120-201,201,002-120-201,3,0.37,6.6787280000000004,-0.575907,1.715982,0.37
105,3,002-120-201,120,002-120-201,3,0.41,1.319023,7.704716,-3.567319,0.41
105,3,002-120-201,002,002-120-201,3,0.22,0.141695,2.036813,6.505292,0.22
106,1,020,020,-1,1,1,-2.700438,7.707595,0.909415,1
107,1,220,220,220,1,1,6.803351,0.459353,-1.766843,1
108,3,002-021-200,002,002-200,3,0.11,-0.599849,1.77551,4.017328,0.11
108,3,002-021-200,021,002-200,3,0.36,2.314191,6.327744,-0.583181,0.36
108,3,002-021-200,200,002-200,3,0.53,5.644714,1.495774,-2.257132,0.53
109,1,002,002,002,1,1,0.879612,0.908679,7.221482,1
110,2,012-202,012,012,2,0.93,1.820703,2.508534,7.617057,0.93
110,2,012-202,202,012,2,0.07,4.292214,0.041458,2.889371,0.07
111,2,022-210,210,020-201-210,2,0.24,6.4644,2.385291,0.137398,0.24
111,2,022-210,022,020-201-210,2,0.76,-1.908701,4.894217,3.355888,0.76
112,2,002-200,200,002-021-200,2,0.13,5.902995,1.381987,0.898474,0.13
112,2,002-200,002,002-021-200,2,0.87,-0.539804,0.009743,7.835272,0.87
113,2,002-020,020,002-020-200,2,0.88,0.26464,5.813443,0.62649,0.88
113,2,002-020,002,002-020-200,2,0.12,0.248525,-0.314201,4.830857,0.12
114,2,210-220,210,201-210,2,0.62,7.196253,2.831595,-6.2905,0.62
114,2,210-220,220,201-210,2,0.38,2.286459,6.183427,-6.275963,0.38
115,1,201,201,120-201,1,1,7.588709,-4.60345,1.452941,1
116,2,002-020,020,002-020,2,0.24,-0.669533,6.73932,0.432511,0.24
116,2,002-020,002,002-020,2,0.76,-4.07009,0.122263,5.753686,0.76
117,1,020,020,002-020,1,1,-2.131688,6.821765,-0.386839,1
118,1,220,220,-1,1,1,2.782153,6.118746,-2.640824,1
119,2,022-220,220,202,2,0.25,2.715741,4.440177,-0.758988,0.25
119,2,022-220,022,202,2,0.75,1.373544,0.279417,3.942486,0.75
120,1,002,002,002-201,1,1,-2.007751,0.068313,6.642213,1
121,2,020-220,220,020,2,0.42,6.290819,1.349936,-1.455475,0.42
121,2,020-220,020,020,2,0.58,1.053252,5.874014,0.13722,0.58
122,3,120-200-202,200,120-201,3,0.47,8.359153,1.319768,1.354142,0.47
122,3,120-200-202,120,120-201,3,0.08,3.347231,4.81275,0.277078,0.08
122,3,120-200-202,202,120-201,3,0.45,3.675903,-1.79149,3.579667,0.45
123,1,002,002,002,1,1,-0.369104,0.123123,6.611486,1
124,1,202,202,202,2,0.71,3.903271,-1.588066,3.254137,1
124,1,202,202,202,2,0.29,2.01031,-4.335308,6.435499,1
125,3,002-020-210,210,002-020,3,0.15,5.230805,2.922211,-1.058406,0.15
125,3,002-020-210,002,002-020,3,0.09,0.268194,2.18846,5.915343,0.09
125,3,002-020-210,020,002-020,3,0.76,0.905474,8.811088,-0.491333,0.76
126,1,220,220,020,1,1,6.536582,2.52386,-4.852941,1
127,1,002,002,002,1,1,1.828235,-1.340633,6.22169,1
128,1,002,002,002,1,1,-0.156986,-1.388001,8.607062,1
129,1,020,020,012-020,1,1,0.827319,6.753453,-2.790723,1
130,2,002-020,002,002-020,2,0.11,-0.757682,-2.169672,5.027645,0.11
130,2,002-020,020,002-020,2,0.89,-0.617489,4.455156,-0.228532,0.89
131,1,002,002,002,1,1,-2.601563,0.867197,9.509675,1
132,3,020-102-200,102,002-020-200,3,0.01,2.124043,-0.98553,3.557525,0.01
132,3,020-102-200,020,002-020-200,3,0.79,-0.318206,3.878572,-1.718421,0.79
132,3,020-102-200,200,002-020-200,3,0.2,4.752069,-2.078386,0.207326,0.2
133,2,020-200,200,002-020-200,2,0.48,6.694664,1.080249,-1.714183,0.48
133,2,020-200,020,002-020-200,2,0.52,0.948183,5.975306,-0.377905,0.52
134,1,020,020,020,1,1,-0.194718,7.85432,0.975339,1
135,2,002-220,002,002-020,2,0.11,-0.26013,2.018579,5.564999,0.11
135,2,002-220,220,002-020,2,0.89,4.351397,4.054881,-5.03137,0.89
136,1,201,201,012-201,1,1,7.779314,-1.683075,-0.838428,1
137,2,120-200,120,120-200,2,0.1,1.427528,4.447753,-5.076476,0.1
137,2,120-200,200,120-200,2,0.9,7.595511,0.597522,-1.922082,0.9
138,2,020-102,020,102,2,0.13,1.059589,6.260171,2.848738,0.13
138,2,020-102,102,102,2,0.87,2.753085,-5.695189,8.773919,0.87
139,2,120-220,120,120,2,0.45,3.142355,6.786481,-3.9065,0.45
139,2,120-220,220,120,2,0.55,8.111197,0.934617,-0.634508,0.55
140,1,022,022,022,1,1,-4.357677,3.706854,1.874428,1
141,1,012,012,012-021,1,1,-2.16567,-0.737274,6.226496,1
142,2,120-210,210,120,2,0.16,5.730999,2.613323,-2.844798,0.16
142,2,120-210,120,120,2,0.84,1.092024,7.136006,-1.867196,0.84
143,1,020,020,002-020,1,1,1.247222,9.038434,-3.319765,1
144,1,120,120,120,1,1,0.766265,7.61808,-3.57326,1
145,1,200,200,200,1,1,7.281076,1.993852,-0.19264,1
146,1,202,202,120-202,1,1,3.749274,-2.071379,3.409575,1
147,2,020-210,210,020-210,2,0.38,6.834372,0.470678,-5.655445,0.38
147,2,020-210,020,020-210,2,0.62,1.351546,7.033232,-0.939882,0.62
148,1,012,012,012-120,1,1,-3.364944,0.405478,8.998674,1
149,1,020,020,020,1,1,0.664717,7.723491,-1.29735,1
150,1,020,020,020-210,1,1,0.680829,8.699927,0.28439,1
151,2,002-020,020,002-020,2,0.09,-3.735516,4.481683,-0.644381,0.09
151,2,002-020,002,002-020,2,0.91,-3.278096,-2.027938,5.504937,0.91
152,2,021-201,021,021-201,2,0.86,-1.142523,6.384547,0.190779,0.86
152,2,021-201,201,021-201,2,0.14,5.390413,1.027589,2.332068,0.14
153,2,102-201,201,102-201,2,0.28,6.167593,-5.436092,1.769589,0.28
153,2,102-201,102,102-201,2,0.72,0.903694,-5.233676,6.512123,0.72
154,2,122-202,202,120-201,2,0.54,4.604175,0.020593,3.80784,0.54
154,2,122-202,122,120-201,2,0.46,2.218667,5.607449,3.225724,0.46
155,1,022,022,002,1,1,-7.779787,4.985132,5.442856,1
156,2,002-201,201,002-201,2,0.43,7.454369,-4.495005,-0.733806,0.43
156,2,002-201,002,002-201,2,0.57,0.92293,-1.490293,5.499174,0.57
157,2,012-020,012,012-020,2,0.04,0.575166,-0.068858,4.09243,0.04
157,2,012-020,020,012-020,2,0.96,0.984111,6.417108,-1.288452,0.96
158,2,202-220,220,021-202,2,0.26,5.71934,3.055501,0.34175,0.26
158,2,202-220,202,021-202,2,0.74,3.57311,-0.36005,3.633749,0.74
159,1,210,210,210,1,1,7.252003,0.364708,-7.978162,1
160,1,002,002,002,1,1,-2.026044,-5.533215,9.42098,1
161,1,200,200,200,1,1,9.27281,-1.359271,0.280105,1
162,1,012,012,012,1,1,-3.506238,1.150161,7.975193,1
163,1,020,020,020,1,1,-0.836481,8.501199,2.521268,1
164,2,002-120,120,002-120,2,0.45,0.458611,4.338513,-3.27429,0.45
164,2,002-120,002,002-120,2,0.55,-1.593741,1.257657,5.442836,0.55
165,1,020,020,002,1,1,0.063802,7.437437,0.482693,1
166,2,012-220,220,012-102-201-220,2,0.8,4.408645,4.549429,-4.54206,0.8
166,2,012-220,012,012-102-201-220,2,0.2,-1.348149,2.743211,6.036048,0.2
167,2,022-201,022,002,2,0.63,-1.787305,4.241478,3.160134,0.63
167,2,022-201,201,002,2,0.37,5.883454,-1.650699,1.437175,0.37
168,1,020,020,120-200,1,1,0.100256,4.593036,1.803269,1
169,2,020-200,020,002-020-200,2,0.84,-0.139291,6.808091,-0.066769,0.84
169,2,020-200,200,002-020-200,2,0.16,6.218636,0.833671,-0.936907,0.16
170,3,002-020-200,020,002-020-200,3,0.07,0.122061,4.445468,-1.34576,0.07
170,3,002-020-200,200,002-020-200,3,0.58,5.280341,-1.277557,-1.429137,0.58
170,3,002-020-200,002,002-020-200,3,0.35,0.787835,-0.681081,4.814393,0.35
171,1,210,210,210,1,1,8.337083,-1.461283,-4.57302,1
172,1,202,202,021-202,1,1,5.234008,-5.578035,3.891755,1
173,2,002-021,021,002-021,2,0.34,-3.42847,5.501215,0.133627,0.34
173,2,002-021,002,002-021,2,0.66,-0.569052,-0.364346,6.301641,0.66
174,2,012-200,012,002-120-200,2,0.58,-3.340394,2.57657,7.065249,0.58
174,2,012-200,200,002-120-200,2,0.42,9.311969,0.436109,1.219147,0.42
175,1,120,120,120,1,1,1.174652,8.283756,-2.857829,1
176,2,002-200,002,002-020-200,2,0.28,1.466651,-2.887354,6.341255,0.28
176,2,002-200,200,002-020-200,2,0.72,6.705595,-0.373025,0.800534,0.72
177,1,201,201,201,1,1,7.241641,1.827892,0.726435,1
178,1,120,120,021-120,1,1,0.506421,7.241213,-1.05567,1
179,1,020,020,020,1,1,1.410072,8.429682,-0.151374,1
180,3,002-120-200,200,-1,3,0.66,5.269126,-1.416479,0.797039,0.66
180,3,002-120-200,120,-1,3,0.1,2.115934,4.664123,-1.762321,0.1
180,3,002-120-200,002,-1,3,0.24,-1.109177,-1.449035,6.046165,0.24
181,3,012-021-200,200,021-200,3,0.25,6.600901,0.599162,0.897724,0.25
181,3,012-021-200,021,021-200,3,0.57,-2.685915,6.840931,1.696285,0.57
181,3,012-021-200,012,021-200,3,0.18,0.673593,2.585363,5.489555,0.18
182,2,002-200,002,002-020-200,2,0.16,1.207576,-0.11221,6.703739,0.16
182,2,002-200,200,002-020-200,2,0.84,6.280439,-0.654217,1.074182,0.84
183,2,002-021,002,002-021,2,0.89,0.495945,-0.434953,5.79154,0.89
183,2,002-021,021,002-021,2,0.11,-3.214443,6.129594,0.188017,0.11
184,2,020-210,210,020-210,2,0.05,6.53462,1.553997,-5.803641,0.05
184,2,020-210,020,020-210,2,0.95,0.048348,7.270469,-0.097419,0.95
185,1,200,200,200,1,1,4.955202,0.390579,-0.774062,1
186,3,002-020-200,020,002-020-200,3,0.07,0.164648,4.237193,0.920753,0.07
186,3,002-020-200,200,002-020-200,3,0.28,5.741935,-0.403927,-0.449622,0.28
186,3,002-020-200,002,002-020-200,3,0.65,-0.571659,-1.96815,5.519952,0.65
187,1,022,022,022,1,1,-3.193363,3.431683,4.973431,1
188,1,200,200,002-200,1,1,7.74252,1.053948,-2.446917,1
189,1,200,200,200,1,1,7.633068,-3.479386,0.432151,1
190,2,020-202,202,020-102,2,0.62,4.575499,-2.16007,2.511893,0.62
190,2,020-202,020,020-102,2,0.38,0.634662,7.30133,0.312558,0.38
191,2,020-200,020,020-200,2,0.41,-0.141537,6.393684,-0.605852,0.41
191,2,020-200,200,020-200,2,0.59,6.347688,1.425843,-0.013964,0.59
192,1,202,202,102-120,1,1,6.012635,-1.9311720000000001,2.395808,1
193,3,012-102-201,201,012-102-201,3,0.48,8.620391,-6.005275,0.564885,0.48
193,3,012-102-201,102,012-102-201,3,0.24,2.763309,-6.003696,5.366918,0.24
193,3,012-102-201,012,012-102-201,3,0.28,-1.554376,0.034868,5.287299,0.28
194,1,002,002,002,1,1,1.716281,1.556314,7.555387,1
195,2,022-102,022,102,2,0.11,-5.467915,5.196545,3.898253,0.11
195,2,022-102,102,102,2,0.89,0.619925,-3.385775,9.384572,0.89
196,3,002-201-220,220,012-201,3,0.12,5.978248,3.060717,-2.674497,0.12
196,3,002-201-220,002,012-201,3,0.59,1.69909,1.463435,6.0281,0.59
196,3,002-201-220,201,012-201,3,0.29,7.027801,0.268393,-0.205535,0.29
197,1,002,002,002-210,1,1,0.994225,-0.816431,9.345574,1
198,2,002-200,002,002-200,2,0.35,1.860688,-4.958368,6.790141,0.35
198,2,002-200,200,002-200,2,0.65,7.852921,-5.479945,1.057953,0.65
199,2,202-220,220,202-220,2,0.6,5.097432,4.921788,-2.130688,0.6
199,2,202-220,202,202-220,2,0.4,5.030267,-0.485312,3.565048,0.4
200,2,120-201,201,002-120-201,2,0.97,5.945314,-2.247998,0.301717,0.97
200,2,120-201,120,002-120-201,2,0.03,1.843742,5.832414,-0.876851,0.03
201,3,012-120-210,210,012-120,3,0.32,3.892246,1.422396,-1.066949,0.32
201,3,012-120-210,120,012-120,3,0.66,1.570324,7.61866,-4.918704,0.66
201,3,012-120-210,012,012-120,3,0.02,0.156212,2.645433,4.645923,0.02
202,2,020-202,202,020-202,2,0.91,4.406364,0.117067,2.252908,0.91
202,2,020-202,020,020-202,2,0.09,0.439059,5.573466,0.361133,0.09
203,2,202-220,202,012-202-220,2,0.68,2.994218,0.85723,5.740839,0.68
203,2,202-220,220,012-202-220,2,0.32,3.723026,6.723231,-0.770476,0.32
204,3,021-120-220,021,021-120,3,0.51,-3.879102,8.541965,0.756872,0.51
204,3,021-120-220,220,021-120,3,0.18,2.545957,4.607539,-5.620318,0.18
204,3,021-120-220,120,021-120,3,0.31,-0.141683,9.25623,-4.565294,0.31
205,1,201,201,201,1,1,5.593797,-3.883557,-0.555247,1
206,2,021-102,021,021-102,2,0.38,-6.757617,6.9535,1.141902,0.38
206,2,021-102,102,021-102,2,0.62,-2.316796,0.607052,6.958283,0.62
207,2,012-202,202,012-202-220,2,0.44,4.563895,-1.344916,3.706879,0.44
207,2,012-202,012,012-202-220,2,0.56,-0.350597,2.143231,8.409537,0.56
208,2,002-020,002,002-020,2,0.22,2.805403,0.428763,6.640866,0.22
208,2,002-020,020,002-020,2,0.78,1.437334,6.832879,2.118136,0.78
209,1,020,020,020,1,1,0.497728,7.407895,-1.176562,1
210,1,020,020,002-020-210,1,1,0.289853,6.739192,-0.519296,1
211,1,202,202,002,1,1,5.843928,0.20287,3.302771,1
212,1,202,202,021-202,1,1,2.942111,-3.453989,4.396032,1
213,3,102-120-201,120,120-201,3,0.04,1.546619,5.59582,-1.053626,0.04
213,3,102-120-201,102,120-201,3,0.82,0.799881,-0.450803,4.758758,0.82
213,3,102-120-201,201,120-201,3,0.14,6.615944,-5.362447,0.847799,0.14
214,2,020-200,200,002-020-200,2,0.5,6.302957,-0.041624,-0.005387,0.5
214,2,020-200,020,002-020-200,2,0.5,0.386553,6.38562,0.471871,0.5
215,3,012-022-220,220,002-020,3,0.22,4.503903,4.466916,-1.496679,0.22
215,3,012-022-220,012,002-020,3,0.64,0.399715,1.363447,5.680533,0.64
215,3,012-022-220,022,002-020,3,0.14,-1.850692,5.244984,2.918487,0.14
216,1,020,020,020-200,1,1,-0.253424,5.478134,-1.259983,1
217,2,020-220,020,020,2,0.9,-0.139893,8.702337,0.350722,0.9
217,2,020-220,220,020,2,0.1,4.9936,2.316811,-2.258439,0.1
218,1,202,202,021-202,1,1,5.033774,0.029104,2.203048,1
219,2,021-200,021,002-021-200,2,0.73,-1.971544,7.288813,2.131133,0.73
