parIndex,nStates,Phase,DSGRNPhase,nStatesRAC,basin,A,B,State
50,2,01-10,01-10,2,1,5.645866,0.59468,10
51,1,01,01,1,100,1.995403,6.927556,01
52,1,10,10,1,100,6.237878,-3.008919,10
53,2,01-10,01-10,2,39,7.561657,1.317631,10
53,2,01-10,01-10,2,61,1.41383,6.035336,01
54,1,01,01-10,1,100,-0.309906,7.37277,01
55,2,01-10,01-10,2,27,2.586596,4.804147,01
55,2,01-10,01-10,2,73,5.921953,0.044248,10
56,1,10,01-10,1,100,8.844129,2.19192,10
57,1,10,01-10,1,100,6.734444,1.335768,10
58,2,01-10,01-10,2,80,-0.369998,6.534742,01
58,2,01-10,01-10,2,20,6.044659,0.712722,10
59,1,01,01,1,100,0.995122,6.933607,01
60,2,01-10,01-10,2,96,-0.468329,7.023221,01
60,2,01-10,01-10,2,4,5.488372,2.890282,10
61,2,01-10,01-10,2,37,7.679803,3.914901,10
61,2,01-10,01-10,2,63,2.239263,8.930807,01
62,1,01,01-10,1,100,-0.827897,6.982198,01
63,2,01-10,01-10,2,98,6.028028,2.635687,10
63,2,01-10,01-10,2,2,1.990951,6.030728,01
64,1,01,01,1,100,1.384705,8.218065,01
65,1,10,01-10,1,100,7.92081,0.520865,10
66,2,01-10,01-10,2,84,2.150286,7.218233,01
66,2,01-10,01-10,2,16,6.943301,3.133634,10
67,1,01,01,1,100,0.839327,3.647871,01
68,2,01-10,01-10,2,75,6.942367,2.106135,10
68,2,01-10,01-10,2,25,0.623443,6.87292,01
69,1,10,10,1,100,9.052994,0.798577,10
70,2,01-10,01-10,2,68,8.405966,1.2852,10
70,2,01-10,01-10,2,32,3.728542,6.759751,01
71,1,10,01-10,1,100,6.263331,1.800567,10
72,2,01-10,01-10,2,84,7.135659,1.2694,10
72,2,01-10,01-10,2,16,2.45974,6.404697,01
73,1,10,10,1,100,5.97592,-1.356637,10
74,1,10,10,1,100,5.983936,4.082336,10
75,2,01-10,01-10,2,75,7.300933,2.384901,10
75,2,01-10,01-10,2,25,1.540689,6.011293,01
76,2,01-10,01-10,2,65,1.313746,5.067035,01
76,2,01-10,01-10,2,35,6.977659,0.573728,10
77,2,01-10,01-10,2,55,0.906442,6.613588,01
77,2,01-10,01-10,2,45,5.90284,0.385457,10
78,2,01-10,01-10,2,91,1.22989,6.344915,01
78,2,01-10,01-10,2,9,5.831794,4.224942,10
79,1,10,01-10,1,100,7.429093,0.775115,10
80,2,01-10,01-10,2,52,0.889772,6.948502,01
80,2,01-10,01-10,2,48,7.240341,4.199863,10
81,2,01-10,01-10,2,7,7.182493,2.3540740000000002,10
81,2,01-10,01-10,2,93,0.684325,8.566258,01
82,1,10,10,1,100,6.101053,-2.905037,10
83,1,01,01,1,100,-2.689383,6.871709,01
84,2,01-10,01-10,2,58,7.643436,-0.169921,10
84,2,01-10,01-10,2,42,1.66313,5.230553,01
85,1,01,01,1,100,-0.716417,6.869342,01
86,1,01,01,1,100,0.778874,5.019115,01
87,2,01-10,01-10,2,88,-3.44e-4,7.733432,01
87,2,01-10,01-10,2,12,5.745972,1.624489,10
88,1,01,01,1,100,2.073523,4.358062,01
89,1,10,01-10,1,100,7.217987,0.897799,10
90,2,01-10,01-10,2,26,-0.222539,5.986952,01
90,2,01-10,01-10,2,74,4.900344,0.462671,10
91,2,01-10,01-10,2,22,5.310931,3.667287,10
91,2,01-10,01-10,2,78,3.990513,5.581175,01
92,1,10,10,1,100,5.370843,-0.754093,10
93,2,01-10,01-10,2,62,-0.995428,5.33928,01
93,2,01-10,01-10,2,38,4.263018,-0.788764,10
94,1,01,01,1,100,1.38874,8.474829,01
95,1,10,10,1,100,4.905318,3.298175,10
96,1,00,00,1,100,2.864953,4.716778,00
97,1,00,00,1,100,3.577266,4.442973,00
98,1,01,01-10,1,100,2.07218,7.743415,01
99,1,01,01,1,100,0.533819,7.171114,01
100,1,01,01-10,1,100,-0.301347,7.430399,01
101,1,01,01,1,100,-0.302522,6.19708,01
102,2,01-10,01-10,2,92,7.564822,0.79872,10
102,2,01-10,01-10,2,8,4.746767,6.736687,01
103,1,10,10,1,100,7.420469,0.801058,10
104,1,10,01-10,1,100,6.989774,2.006943,10
105,1,11,11,1,100,6.690451,5.067882,11
106,2,01-10,01-10,2,90,6.017721,-0.474247,10
106,2,01-10,01-10,2,10,2.121807,4.841108,01
107,1,01,01,1,100,-4.653854,7.272524,01
108,1,01,01-10,1,100,0.062683,7.890001,01
109,1,00,00,1,100,3.431613,3.694981,00
110,2,01-10,01-10,2,72,7.910458,1.509783,10
110,2,01-10,01-10,2,28,3.230375,7.338689,01
111,2,01-10,01-10,2,18,6.579381,-0.074626,10
111,2,01-10,01-10,2,82,0.562659,5.241861,01
112,2,01-10,01-10,2,82,7.578884,-0.484828,10
112,2,01-10,01-10,2,18,1.91822,6.025879,01
113,2,01-10,01-10,2,36,-1.443217,7.20234,01
113,2,01-10,01-10,2,64,4.306145,2.488579,10
114,2,01-10,01-10,2,45,-0.062926,6.7325,01
114,2,01-10,01-10,2,55,6.013701,0.583218,10
115,2,01-10,01-10,2,92,4.112576,7.351865,01
115,2,01-10,01-10,2,8,7.431607,1.680243,10
116,2,01-10,01-10,2,12,6.711493,3.012813,10
116,2,01-10,01-10,2,88,2.045673,8.225556,01
117,1,01,01-10,1,100,2.987952,8.291446,01
118,2,01-10,01-10,2,9,2.620631,6.443481,01
118,2,01-10,01-10,2,91,8.528649,-0.096112,10
119,1,10,10,1,100,6.319642,-4.676929,10
120,1,01,01,1,100,-3.596578,5.844027,01
121,2,01-10,01-10,2,71,4.383423,0.574806,10
121,2,01-10,01-10,2,29,0.650212,5.566549,01
122,2,01-10,01-10,2,38,5.657646,-0.46547,10
122,2,01-10,01-10,2,62,1.789793,4.717614,01
123,2,01-10,01-10,2,67,7.182274,-0.195405,10
123,2,01-10,01-10,2,33,2.006809,5.963216,01
124,1,10,01-10,1,100,7.231941,-0.945414,10
125,1,01,01,1,100,0.22191,4.651406,01
126,1,10,10,1,100,6.757575,1.135801,10
127,1,01,01-10,1,100,4.009507,5.195554,01
128,1,01,01,1,100,1.415599,6.972428,01
129,1,01,01,1,100,-0.642433,7.268009,01
130,2,01-10,01-10,2,55,0.695247,7.715449,01
130,2,01-10,01-10,2,45,4.238404,3.562397,10
131,1,01,01,1,100,-1.821531,7.815646,01
132,2,01-10,01-10,2,19,0.151986,5.930568,01
132,2,01-10,01-10,2,81,5.25945,-0.610102,10
133,1,10,10,1,100,7.591285,2.918177,10
134,1,10,01-10,1,100,7.893188,-0.201263,10
135,1,01,01-10,1,100,-1.702422,6.907833,01
136,1,01,01-10,1,100,-0.131741,6.303261,01
137,2,01-10,01-10,2,17,1.9441329999999999,6.574974,01
137,2,01-10,01-10,2,83,6.116688,0.602174,10
138,1,10,10,1,100,8.053999,0.683896,10
139,2,01-10,01-10,2,79,-0.259018,7.201132,01
139,2,01-10,01-10,2,21,6.252973,0.580022,10
140,2,01-10,01-10,2,37,-0.370583,6.66489,01
140,2,01-10,01-10,2,63,6.02296,1.171248,10
141,2,01-10,01-10,2,31,7.674066,1.906372,10
141,2,01-10,01-10,2,69,4.688171,6.737827,01
142,1,01,01-10,1,100,-0.558766,6.556484,01
143,1,10,10,1,100,6.711927,1.53805,10
144,1,10,10,1,100,7.550985,-1.844447,10
145,2,01-10,01-10,2,11,4.566657,7.48391,01
145,2,01-10,01-10,2,89,8.379866,1.114438,10
146,2,01-10,01-10,2,95,5.35589,0.40291,10
146,2,01-10,01-10,2,5,-1.13903,6.987228,01
147,2,01-10,01-10,2,29,-0.115355,5.822707,01
147,2,01-10,01-10,2,71,4.700034,-0.204133,10
148,1,10,10,1,100,7.93467,0.026527,10
149,2,01-10,01-10,2,78,7.199067,0.953691,10
149,2,01-10,01-10,2,22,4.013606,7.303138,01
150,1,01,01,1,100,1.517123,5.761002,01
151,2,01-10,01-10,2,63,3.172204,6.228042,01
151,2,01-10,01-10,2,37,7.016502,1.230248,10
152,1,01,01,1,100,2.232703,5.090299,01
153,2,01-10,01-10,2,62,1.140267,9.134396,01
153,2,01-10,01-10,2,38,6.863796,3.186181,10
154,2,01-10,01-10,2,87,0.68847,7.221673,01
154,2,01-10,01-10,2,13,6.384725,1.854985,10
155,1,00,00,1,100,3.41519,3.756155,00
156,1,01,01,1,100,-0.294641,7.025,01
157,2,01-10,01-10,2,91,7.665792,1.353947,10
157,2,01-10,01-10,2,9,3.742911,6.471079,01
158,1,10,10,1,100,7.075713,2.225053,10
159,2,01-10,01-10,2,80,7.692541,1.585017,10
159,2,01-10,01-10,2,20,3.911534,6.673642,01
160,1,01,01,1,100,1.686618,5.740403,01
161,2,01-10,01-10,2,86,0.929475,8.215572,01
161,2,01-10,01-10,2,14,6.825116,2.176861,10
162,1,10,10,1,100,7.485016,-0.377141,10
163,1,10,01-10,1,100,6.446598,0.330671,10
164,2,01-10,01-10,2,95,5.903013,0.154683,10
164,2,01-10,01-10,2,5,2.828659,5.433116,01
165,1,01,01-10,1,100,1.50801,8.0674,01
166,2,01-10,01-10,2,36,2.790757,6.74437,01
166,2,01-10,01-10,2,64,8.053346,0.915093,10
167,1,01,01-10,1,100,-0.266951,7.06846,01
168,1,01,01-10,1,100,1.354949,6.542781,01
169,2,01-10,01-10,2,88,2.25824,7.176414,01
169,2,01-10,01-10,2,12,6.103504,1.304606,10
170,1,10,10,1,100,7.861553,1.194647,10
171,2,01-10,01-10,2,82,7.66749,2.827751,10
171,2,01-10,01-10,2,18,3.110903,6.599776,01
172,1,10,10,1,100,6.45868,-3.753818,10
173,2,01-10,01-10,2,89,7.428484,-0.098438,10
173,2,01-10,01-10,2,11,1.238455,5.779525,01
174,1,01,01,1,100,-1.234989,5.898818,01
175,2,01-10,01-10,2,55,2.117835,7.793918,01
175,2,01-10,01-10,2,45,7.955892,1.908808,10
176,1,10,01-10,1,100,7.51884,0.532142,10
177,2,01-10,01-10,2,89,6.746694,1.051442,10
177,2,01-10,01-10,2,11,4.24933,5.739012,01
178,2,01-10,01-10,2,40,6.338144,0.406024,10
178,2,01-10,01-10,2,60,2.644827,6.259808,01
179,1,01,01,1,100,-2.804571,4.824145,01
180,2,01-10,01-10,2,53,7.241469,0.431824,10
180,2,01-10,01-10,2,47,1.743585,6.460637,01
181,1,10,01-10,1,100,6.419512,0.238095,10
182,1,01,01,1,100,-2.352262,7.08724,01
183,1,01,01-10,1,100,1.178783,7.827085,01
184,1,10,01-10,1,100,6.663462,0.647315,10
185,2,01-10,01-10,2,22,7.133631,1.092815,10
185,2,01-10,01-10,2,78,1.447674,4.181087,01
186,2,01-10,01-10,2,75,1.924991,8.41119,01
186,2,01-10,01-10,2,25,6.020236,2.034989,10
187,1,01,01,1,100,-4.066748,8.336084,01
188,1,01,01,1,100,0.954058,6.844848,01
189,1,10,10,1,100,6.490413,2.329322,10
190,1,01,01,1,100,-1.655985,6.859171,01
191,2,01-10,01-10,2,83,6.315206,-0.939413,10
191,2,01-10,01-10,2,17,3.226525,4.241968,01
192,2,01-10,01-10,2,63,-0.531581,5.579488,01
192,2,01-10,01-10,2,37,4.668939,2.108564,10
193,2,01-10,01-10,2,38,7.786372,1.467332,10
193,2,01-10,01-10,2,62,1.763771,6.600126,01
194,1,10,01-10,1,100,7.459283,-0.602393,10
195,2,01-10,01-10,2,71,2.495706,5.558548,01
195,2,01-10,01-10,2,29,7.241225,-0.827768,10
196,1,10,01-10,1,100,6.063955,1.739622,10
197,1,01,01,1,100,-1.529936,7.342826,01
198,1,01,01-10,1,100,0.032588,6.894879,01
199,2,01-10,01-10,2,87,6.958321,0.303286,10
199,2,01-10,01-10,2,13,0.528874,6.311783,01
200,2,01-10,01-10,2,89,8.964072,2.761291,10
200,2,01-10,01-10,2,11,3.77474,6.509917,01
201,2,01-10,01-10,2,84,1.408723,7.670078,01
201,2,01-10,01-10,2,16,7.888289,3.240145,10
202,1,10,01-10,1,100,7.688585,-2.950628,10
203,2,01-10,01-10,2,48,2.44837,5.537812,01
203,2,01-10,01-10,2,52,5.955194,0.930009,10
204,1,11,01,1,100,5.172949,5.075892,11
205,1,01,01-10,1,100,1.236238,6.658202,01
206,2,01-10,01-10,2,73,7.086849,2.323376,10
206,2,01-10,01-10,2,27,4.612623,7.537293,01
207,2,01-10,01-10,2,73,2.597294,6.238534,01
207,2,01-10,01-10,2,27,7.598998,-0.174971,10
208,1,01,01,1,100,-0.263781,4.691842,01
209,1,10,01-10,1,100,7.114357,-1.447186,10
210,1,10,10,1,100,6.491348,-3.148108,10
211,2,01-11,01,2,43,1.903945,8.137966,01
211,2,01-11,01,2,57,5.981724,4.854468,11
212,2,01-10,01-10,2,93,0.889038,7.128872,01
212,2,01-10,01-10,2,7,6.626325,3.327465,10
213,2,01-10,01-10,2,60,7.318751,3.023912,10
213,2,01-10,01-10,2,40,3.826029,7.596885,01
214,2,01-10,01-10,2,92,7.445577,2.618091,10
214,2,01-10,01-10,2,8,1.853441,6.883443,01
215,1,10,01-10,1,100,7.700996,-0.709763,10
216,1,10,10,1,100,7.539487,-4.524761,10
217,2,01-10,01-10,2,86,6.762243,0.580278,10
217,2,01-10,01-10,2,14,2.668325,6.667057,01
218,1,10,10,1,100,7.021152,-4.924922,10
219,1,10,10,1,100,7.195951,-3.760281,10
220,1,10,01-10,1,100,7.084539,1.48672,10
221,1,01,01,1,100,0.65978,6.612359,01
222,1,10,10,1,100,5.421918,2.585905,10
223,2,01-10,01-10,2,84,7.688957,1.532464,10
223,2,01-10,01-10,2,16,2.026453,7.162439,01
224,1,01,01,1,100,-0.555584,7.235154,01
225,1,10,10,1,100,6.434034,-1.087868,10
226,1,10,10,1,100,9.312516,1.037778,10
227,1,01,01,1,100,2.461435,7.795657,01
228,1,01,01,1,100,2.265623,8.614893,01
229,1,11,11,1,100,7.01316,1.988173,11
230,1,10,10,1,100,5.627142,-1.732269,10
231,2,01-10,01-10,2,89,7.706252,0.791837,10
231,2,01-10,01-10,2,11,1.443018,6.678452,01
232,2,01-10,01-10,2,74,1.113796,8.528645,01
232,2,01-10,01-10,2,26,7.160822,2.302958,10
233,2,01-10,01-10,2,83,-0.054201,6.227958,01
233,2,01-10,01-10,2,17,5.453961,3.075837,10
234,1,01,01,1,100,-0.15236,5.543904,01
235,2,01-10,01-10,2,90,5.758149,0.279114,10
235,2,01-10,01-10,2,10,1.559864,6.368931,01
236,1,10,01-10,1,100,8.495865,0.121708,10
237,2,01-10,01-10,2,98,1.004133,6.866548,01
237,2,01-10,01-10,2,2,5.992409,4.966921,10
238,1,01,01-10,1,100,-3.27206,6.205866,01
239,1,10,10,1,100,6.38356,0.946244,10
240,2,01-10,01-10,2,92,6.667819,0.274077,10
240,2,01-10,01-10,2,8,2.576829,4.725103,01
241,2,01-10,01-10,2,78,1.233123,6.926444,01
241,2,01-10,01-10,2,22,6.342632,1.618839,10
242,1,01,01,1,100,-3.378072,6.027061,01
243,1,01,01-10,1,100,-0.171958,6.696336,01
244,1,01,01,1,100,-1.006271,5.811724,01
245,2,01-10,01-10,2,31,3.197535,7.312182,01
245,2,01-10,01-10,2,69,7.170793,1.392486,10
246,2,01-10,01-10,2,68,1.236171,6.122095,01
246,2,01-10,01-10,2,32,5.042527,4.557598,10
247,1,01,01,1,100,1.206922,6.524979,01
248,2,01-10,01-10,2,77,3.693042,5.79763,01
248,2,01-10,01-10,2,23,6.141152,2.746631,10
249,2,01-10,01-10,2,64,6.969681,1.750503,10
249,2,01-10,01-10,2,36,1.675406,6.769992,01
250,2,01-10,01-10,2,57,6.843429,1.092244,10
250,2,01-10,01-10,2,43,1.639323,6.939862,01
251,2,01-10,01-10,2,96,-0.80835,6.185149,01
251,2,01-10,01-10,2,4,5.178202,4.216701,10
252,2,01-10,01-10,2,98,6.769992,0.398907,10
252,2,01-10,01-10,2,2,2.988908,5.791755,01
253,2,01-10,01-10,2,77,6.192035,1.594503,10
253,2,01-10,01-10,2,23,-0.089725,7.117694,01
254,2,01-10,01-10,2,77,6.928305,0.825704,10
254,2,01-10,01-10,2,23,1.871681,6.501673,01
255,2,01-10,01-10,2,63,0.384396,6.056218,01
255,2,01-10,01-10,2,37,4.260646,5.428488,10
256,2,01-10,01-10,2,91,8.984416,1.961276,10
256,2,01-10,01-10,2,9,3.978713,7.874361,01
257,1,01,01-10,1,100,0.78052,7.54506,01
258,1,01,01,1,100,2.04341,7.82576,01
259,1,01,01-10,1,100,1.920701,6.717223,01
260,1,01,01,1,100,0.19966,6.948321,01
261,1,10,10,1,100,6.27775,-3.638894,10
262,2,01-10,01-10,2,48,2.872937,6.693637,01
262,2,01-10,01-10,2,52,8.88917,1.29084,10
263,1,10,10,1,100,6.79534,3.246596,10
264,1,10,10,1,100,4.994031,0.445636,10
265,1,11,11,1,100,6.502619,3.429466,11
266,1,01,01,1,100,3.564375,5.78512,01
267,1,10,10,1,100,5.510848,2.944669,10
268,2,01-10,01-10,2,52,7.670596,-1.158729,10
268,2,01-10,01-10,2,48,2.993078,4.812164,01
269,2,01-10,01-10,2,76,-0.578159,8.191455,01
269,2,01-10,01-10,2,24,5.821989,1.982043,10
270,1,10,10,1,100,9.079235,1.235978,10
271,2,01-10,01-10,2,73,7.893996,-0.06149,10
271,2,01-10,01-10,2,27,2.157245,6.553165,01
272,1,10,01-10,1,100,4.560987,-0.073589,10
273,2,01-10,01-10,2,97,7.614198,-0.403366,10
273,2,01-10,01-10,2,3,3.036702,5.497947,01
274,1,01,01-10,1,100,-1.337747,5.885308,01
275,2,01-10,01-10,2,99,6.761803,-1.063078,10
275,2,01-10,01-10,2,1,3.181403,5.418834,01
276,2,01-10,01-10,2,85,4.060287,6.453234,01
276,2,01-10,01-10,2,15,6.620546,2.413603,10
277,2,01-10,01-10,2,41,0.802892,7.001969,01
277,2,01-10,01-10,2,59,7.156988,0.480941,10
278,1,10,01-10,1,100,6.761109,1.345514,10
279,2,01-10,01-10,2,38,2.52169,6.038841,01
279,2,01-10,01-10,2,62,7.58535,0.096273,10
280,1,01,01,1,100,-0.616623,6.905953,01
281,2,01-11,01,2,95,2.339179,8.695769,01
281,2,01-11,01,2,5,6.720538,2.354975,11
282,2,01-10,01-10,2,44,6.532823,4.10486,10
282,2,01-10,01-10,2,56,2.355802,5.918759,01
283,1,01,01,1,100,3.285703,8.282171,01
284,2,01-10,01-10,2,89,-1.185075,7.325297,01
284,2,01-10,01-10,2,11,5.427576,1.817629,10
285,1,10,01-10,1,100,8.411717,-0.128283,10
286,2,01-10,01-10,2,92,2.829681,3.635625,01
286,2,01-10,01-10,2,8,5.719563,0.586752,10
287,1,01,01-10,1,100,1.471948,8.435785,01
288,2,01-10,01-10,2,19,6.242436,-0.494836,10
288,2,01-10,01-10,2,81,-0.376456,4.327423,01
289,1,10,10,1,100,4.177328,4.070503,10
290,1,10,01-10,1,100,7.921332,3.077042,10
291,1,01,01,1,100,0.619538,5.751036,01
292,2,01-10,01-10,2,89,6.672603,0.101784,10
292,2,01-10,01-10,2,11,1.915845,5.200247,01
293,1,01,01,1,100,-3.486772,6.24708,01
294,1,11,10,1,100,5.568331,4.421557,11
295,2,01-10,01-10,2,45,5.137245,1.540234,10
295,2,01-10,01-10,2,55,0.942668,6.92247,01
296,2,01-10,01-10,2,19,1.768562,5.197607,01
296,2,01-10,01-10,2,81,6.488562,1.998375,10
297,1,01,01-10,1,100,0.826066,6.04969,01
298,1,00,00,1,100,4.006493,4.139079,00
299,1,01,01-10,1,100,0.707908,6.842422,01
300,2,01-10,01-10,2,39,1.327365,5.313082,01
300,2,01-10,01-10,2,61,5.759562,0.658038,10
301,2,01-10,01-10,2,66,1.903583,8.170128,01
301,2,01-10,01-10,2,34,6.916398,2.387099,10
302,1,01,01,1,100,-0.867071,6.560138,01
303,1,01,01,1,100,-0.36352,7.882574,01
304,2,01-10,01-10,2,47,2.217513,7.192829,01
304,2,01-10,01-10,2,53,6.876934,2.200812,10
305,1,10,10,1,100,7.329716,-3.682585,10
306,2,01-10,01-10,2,92,0.765306,5.97465,01
306,2,01-10,01-10,2,8,5.545786,2.456148,10
307,1,10,10,1,100,8.401064,2.875185,10
308,1,10,10,1,100,7.668777,-0.245261,10
309,2,01-10,01-10,2,70,6.480478,1.191794,10
309,2,01-10,01-10,2,30,0.578893,6.705389,01
310,2,01-10,01-10,2,32,6.696057,1.701697,10
310,2,01-10,01-10,2,68,3.005688,7.324675,01
311,2,01-10,01-10,2,91,1.561412,6.001259,01
311,2,01-10,01-10,2,9,5.524355,0.619784,10
312,1,01,01,1,100,-1.418258,5.438456,01
313,1,10,10,1,100,6.850343,-1.687324,10
314,1,01,01,1,100,-0.588889,6.59232,01
315,1,01,01,1,100,-0.522279,6.928682,01
316,1,01,01,1,100,-1.440423,9.467466,01
317,2,01-10,01-10,2,76,1.78844,4.587264,01
317,2,01-10,01-10,2,24,6.020828,0.65585,10
318,1,10,01-10,1,100,6.42226,2.652188,10
319,1,10,10,1,100,6.389209,2.030432,10
320,1,01,01,1,100,0.943493,7.383957,01
321,1,10,10,1,100,6.490476,5.26641,10
322,2,01-10,01-10,2,74,6.873817,0.142171,10
322,2,01-10,01-10,2,26,2.386933,6.659731,01
323,2,01-10,01-10,2,76,5.95333,0.212575,10
323,2,01-10,01-10,2,24,0.366592,6.657463,01
324,1,01,01,1,100,2.585746,7.966069,01
325,1,01,01-10,1,100,0.047841,6.839746,01
326,1,01,01,1,100,4.733317,6.396103,01
327,2,01-10,01-10,2,87,2.496754,5.089008,01
327,2,01-10,01-10,2,13,6.338311,0.790258,10
328,1,10,10,1,100,6.798456,0.667933,10
329,2,01-10,01-10,2,55,1.988644,7.481404,01
329,2,01-10,01-10,2,45,6.239673,1.167993,10
330,2,01-10,01-10,2,98,2.362607,7.127855,01
330,2,01-10,01-10,2,2,7.108138,0.64435,10
331,1,10,10,1,100,6.270527,-0.685994,10
332,2,01-10,01-10,2,15,2.4824,7.449959,01
332,2,01-10,01-10,2,85,8.759822,0.829462,10
333,1,01,01-10,1,100,1.6465,6.966197,01
334,1,01,01-10,1,100,0.451474,6.327251,01
335,1,01,01-10,1,100,-1.008713,7.757966,01
336,1,10,01-10,1,100,7.842426,-0.982345,10
337,2,01-10,01-10,2,81,7.47644,0.408188,10
337,2,01-10,01-10,2,19,3.659047,6.488376,01
338,1,10,10,1,100,5.944816,0.409324,10
339,1,10,10,1,100,7.357079,0.168363,10
340,2,01-10,01-10,2,96,8.661115,2.949794,10
340,2,01-10,01-10,2,4,2.529077,8.014403,01
341,1,01,01-10,1,100,0.896418,9.261805,01
342,1,10,01-10,1,100,6.572691,1.501699,10
343,2,01-10,01-10,2,66,2.240671,4.52384,01
343,2,01-10,01-10,2,34,7.811655,-1.078276,10
344,1,00,00,1,100,3.149942,2.768982,00
345,2,01-10,01-10,2,85,-0.382739,5.321651,01
345,2,01-10,01-10,2,15,5.624478,0.035934,10
346,2,01-10,01-10,2,80,2.138255,6.390438,01
346,2,01-10,01-10,2,20,6.986641,0.248759,10
347,1,01,01-10,1,100,0.385623,9.5308,01
348,2,01-10,01-10,2,61,7.059282,1.444107,10
348,2,01-10,01-10,2,39,0.546311,7.61192,01
349,1,10,10,1,100,6.499056,0.416852,10
350,2,01-10,01-10,2,85,8.199747,3.591638,10
350,2,01-10,01-10,2,15,1.837642,7.117855,01
351,2,01-10,01-10,2,83,0.936977,6.060172,01
351,2,01-10,01-10,2,17,6.294652,1.645094,10
352,1,10,01-10,1,100,7.001546,0.789444,10
353,2,01-10,01-10,2,91,2.84086,6.168629,01
353,2,01-10,01-10,2,9,6.710735,1.349952,10
354,2,01-10,01-10,2,79,6.781645,2.293654,10
354,2,01-10,01-10,2,21,0.637403,6.411363,01
355,2,01-10,01-10,2,98,8.207176,2.086958,10
355,2,01-10,01-10,2,2,3.051378,6.915826,01
356,1,01,01,1,100,0.768546,5.269091,01
357,1,00,00,1,100,5.027718,2.016682,00
358,2,01-10,01-10,2,23,1.837642,7.117855,01
358,2,01-10,01-10,2,77,8.199747,3.591638,10
359,1,01,01,1,100,3.216057,6.738151,01
