parIndex,Phase,DSGRNPhase,nStateRac,nStateDSGRN,Compare
76,1001-1303,1001-1103-1303,2,3,1
77,0303-1010,0303-1010-1013-1113,2,4,1
78,0010,0010,1,1,1
79,0303-1010-1013,0303-1010-1013,3,3,1
80,0303,0300-0303-1010,1,3,1
81,0303-1010,0303-1003-1010,2,3,1
82,0310-1010,0310-1010,2,2,1
83,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
84,0303-0310-1010,0303-1010-1013,3,3,0.6666666666666666
85,0010-0300,0010-0300,2,2,1
86,1003-1010-1303,1003-1010-1303,3,3,1
87,0303,0300-0303,1,2,1
88,0310-0311-1010-1011,1010-1011,4,2,0.5
89,0300-0303-1010,0300-0303-1010,3,3,1
90,1010,1010,1,1,1
91,0303-1003-1010,0303-1003-1010,3,3,1
92,0303-1010,0303-1010-1013,2,3,1
93,0303-1003-1010,0303-1003-1010,3,3,1
94,0303-0310-1010,0303-1010-1103,3,3,0.6666666666666666
95,0303-1010-1013,0303-1010-1013,3,3,1
96,0300-0301,0010-0011-0300-0301,2,4,1
97,1010,0312-1010-1012,1,3,1
98,0303-1003,0303-1003,2,2,1
99,0300-0303-1010,0300-0303-1010-1103,3,4,1
100,0300-0303-1010-1013,0213-0300-0303-1010-1013,4,5,1
101,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
102,0303-1010-1013,0303-1010-1013,3,3,1
103,0303-1010-1013,0303-1010-1013,3,3,1
104,0311-1011,0303-0311-1011-1013,2,4,1
105,0303-1013,0303-1013,2,2,1
106,0300-0303-1010,0300-0303-1010-1013,3,4,1
107,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
108,0303-1003,0301-0303-1001-1003,2,4,1
109,0301-0310-1010-1011,1010-1011,4,2,0.5
110,0010,0010,1,1,1
111,0300-1010,0300-0303-1003-1010,2,4,1
112,0010-0300-0303,0010-0100-0300-0303,3,4,1
113,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
114,0303-1010-1013,0303-0310-1010-1013,3,4,1
115,0010,0010,1,1,1
116,0303-1013,0303-1013,2,2,1
117,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
118,1010-1011,1010-1011,2,2,1
119,0300-1010,0300-0302-1010-1012,2,4,1
120,0113-0303-1010-1013,0113-0213-0303-1010-1013,4,5,1
121,1010,0303-1010-1013,1,3,1
122,0301-1011,0101-0301-1001,2,3,0.5
123,0300-0303-1010,0300-0303-1010-1103,3,4,1
124,1010,0303-1003-1010-1203,1,4,1
125,0301-0303-1003-1011,0301-0303-1003-1011,4,4,1
126,0303-1013,0300-0303-1010-1013,2,4,1
127,1010-1012-1302,1010-1012-1302,3,3,1
128,0210-0300-0303-1010-1013,0300-0303-1010-1013,5,4,0.8
129,0300-0303-1010-1303,0300-0303-1010,4,3,0.75
130,0300-1010,0300-0302-1010-1012-1102,2,5,1
131,0303-1010-1013,0303-1010-1013,3,3,1
132,0303-1013,0303-1013,2,2,1
133,0303-1013,0301-0303-1011-1013,2,4,1
134,0303-1003-1010,0300-0303-1003-1010-1103,3,5,1
135,1010-1011,1010-1011,2,2,1
136,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
137,0300-1010,0300-1010,2,2,1
138,0300-0303-1010,0210-0300-0303-1010,3,4,1
139,0010-0302,0002-0010-0102,2,3,0.5
140,0300-0303,0300-0303-1000-1003,2,4,1
141,0303,0303,1,1,1
142,0300-0303-1010,0200-0300-0303-1010,3,4,1
143,0303-1010,0303-1010,2,2,1
144,0300-1010,0300-1010,2,2,1
145,1010-1300-1303,1010-1300-1303,3,3,1
146,1010-1012-1112-1302,1010-1012-1112-1300-1302,4,5,1
147,0300-0302-1002-1010-1200-1302,0300-0302-1002-1010-1200-1202,6,6,0.8333333333333334
148,0313-1010-1013,0310-0313-1010-1013,3,4,1
149,0300-0302-1010,0300-0302-1010,3,3,1
150,0300-1010,0300-0303-1010-1013,2,4,1
151,0303-1010,0300-0303-1003-1010,2,4,1
152,0300-0302-1010-1012,0300-0302-1010-1012,4,4,1
153,0300-1010,0300-1010,2,2,1
154,0300-0303-1000-1003,0300-0303-1000-1003,4,4,1
155,1003-1010-1303,-1,3,2,0
156,0303-1010-1013,0303-1010-1013,3,3,1
157,1010-1011,1010-1011,2,2,1
158,1010-1012-1302,1010-1012-1302,3,3,1
159,0010-0013-0303,0010-0013-0303,3,3,1
160,0311-1010-1011,1010-1011,3,2,0.6666666666666666
161,0010-0013-0303,0010-0013-0203-0303,3,4,1
162,0303-1013,0303-1013,2,2,1
163,0303,0013-0303,1,2,1
164,1010,0113-0303-1010-1013,1,4,1
165,0210-1010,0210-1010,2,2,1
166,1010,1010,1,1,1
167,0303,0010-0300-0303,1,3,1
168,1013-1303,1010-1013-1113-1303,2,4,1
169,0301-0303-1011,0101-0301-0303-1001,3,4,0.6666666666666666
170,0300-1010,0300-1010,2,2,1
171,0300-1010,0300-0303-1010,2,3,1
172,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
173,0300-0303-1010-1013,0300-0303-1003-1010,4,4,0.75
174,0303-1010-1013,0303-0310-1010-1013,3,4,1
175,0303-1010-1013,0303-1010-1013,3,3,1
176,0300-0301-1010-1011,0300-0301-1010-1011,4,4,1
177,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
178,0300-1010,0300-1010,2,2,1
179,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
180,1010,1010,1,1,1
181,1010,1010,1,1,1
182,0310-1010,0310-0313-1010-1013,2,4,1
183,0300-0303-1010,0300-0303-1010,3,3,1
184,0300-1010,0300-1010,2,2,1
185,0300-0303-1010,0300-0303-1010,3,3,1
186,0300-0303-1010,0300-0303-1003-1010,3,4,1
187,0303-1010-1013,0303-1010-1013,3,3,1
188,0303,0300-0303-1010-1013-1100,1,5,1
189,0313-1010-1013,0303-1003-1010,3,3,0.3333333333333333
190,0300-0303-1010,0300-0303-1003-1010-1203,3,5,1
191,0303-0310-1110,0303-0310-1010-1110,3,4,1
192,0303,0303,1,1,1
193,0303-1010-1013,0303-1010-1013,3,3,1
194,0303-1003,0303-1003-1010,2,3,1
195,1010,1010,1,1,1
196,0010,0010,1,1,1
197,0010-0013-0303,0010-0013-0303,3,3,1
198,0300-0303-1010,0300-0303-1010,3,3,1
199,0300-1010,0300-1010,2,2,1
200,0310-1010,0110-0310-1010,2,3,1
201,0303-1010-1013,0300-0303-1010-1013,3,4,1
202,0010-0013-0303,0010-0013-0303,3,3,1
203,1003-1011-1301-1303,1003-1011-1301-1303,4,4,1
204,0303-1010-1013,0303-1010-1013,3,3,1
205,0300-0303-1010,0300-0303-1010-1200,3,4,1
206,0303,0302-0303-1002-1003,1,4,1
207,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
208,0300-1010,0300-0303-1010,2,3,1
209,1010-1300-1303,1010-1103-1303,3,3,0.6666666666666666
210,0303-1010-1013,0303-1010-1013,3,3,1
211,0210-0300-0303-1010,0210-0300-0303-1010-1013-1113,4,6,1
212,0302-1002-1010,0300-0302-1002-1010,3,4,1
213,0300-0303-1010-1013,0300-0303-1003-1010,4,4,0.75
214,0300-0303-1010,0300-0303-1003-1010,3,4,1
215,0303-0311,0111-0303-0311-1011,2,4,1
216,0300-1010,0300-1010,2,2,1
217,1010,0310-1010,1,2,1
218,0303,0303,1,1,1
219,0300-1010,0300-1010,2,2,1
220,0010-0300,0010-0300,2,2,1
221,0303-0310-1010-1013,0210-0303-0310-1010-1013,4,5,1
222,0010-0300,0010-0300-0303,2,3,1
223,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
224,1010-1013-1303,1010-1013,3,2,0.6666666666666666
225,0303-1010-1013,0303-1010-1013,3,3,1
226,0300-0303-1010,-1,3,2,0
227,0303,0303,1,1,1
228,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
229,0301-0303-1003-1011,-1,4,2,0
230,0303-1010-1013,0303-1010-1013,3,3,1
231,1011-1013,1011-1013,2,2,1
232,1010,0303-1010-1013,1,3,1
233,0312-1010,0312-1010-1012-1112,2,4,1
234,0303-1013,0303-1010-1013,2,3,1
235,0303-1003,0303-1003,2,2,1
236,0303,0303-1003,1,2,1
237,1010-1013-1303,1010-1013-1303,3,3,1
238,0303-1003,0303-1003,2,2,1
239,0300-0303-1010,0300-0303-1010-1103,3,4,1
240,1010-1303-1310,1010-1303,3,2,0.6666666666666666
241,0300-1010,0300-1010,2,2,1
242,0303-1010-1013,0303-1010-1013,3,3,1
243,0312-1010-1012,0312-1010-1012,3,3,1
244,0300-0303-1010,0300-0303-1010,3,3,1
245,0010-0013-0303,0010-0013-0303,3,3,1
246,0300-1010,0300-1010,2,2,1
247,0300-0303-1010-1200,0300-0303-1010-1200,4,4,1
248,0303-1010,0303-1003-1010,2,3,1
249,0010-0013-0300-0303,0010-0013-0113-0300-0303,4,5,1
250,0301-0303-1011,0201-0301-0303-1001,3,4,0.6666666666666666
251,0303-1010-1013,0303-1010-1013,3,3,1
252,0300-1010,0300-0303-1010-1013,2,4,1
253,1010,0313-1010-1013,1,3,1
254,0303-1003,0300-0303-1003-1010,2,4,1
255,1010-1013-1303,1010-1013-1303,3,3,1
256,0300-0303-1010,0300-0303-1003-1010,3,4,1
257,1013-1303,1010-1013-1303,2,3,1
258,0010-0303-0310,0010-0303,3,2,0.6666666666666666
259,0303-1010-1013,0303-1010-1013-1113,3,4,1
260,0303,0303,1,1,1
261,1013-1303,1010-1013-1303,2,3,1
262,0303-1010-1013,0300-0303-1010-1013,3,4,1
263,1010-1011,0300-0301-1010-1011,2,4,1
264,1003-1303,1003-1303,2,2,1
265,0303-1010-1013,0303-1010-1013,3,3,1
266,0303-1013,0301-0303-1011-1013,2,4,1
267,0303-1003,0303-1003,2,2,1
268,0302-1002-1010,0302-1002-1010,3,3,1
269,0300-0303-1010,0210-0300-0303-1003-1010,3,5,1
270,0301-0303-1011-1013,0301-0303-1011-1013,4,4,1
271,0300-0303-1010,0300-0303-1010-1013-1113,3,5,1
272,1010,1010,1,1,1
273,0300-0303-1010,0210-0300-0303-1003-1010,3,5,1
274,0303-1010-1013,0303-1010-1013,3,3,1
275,0313-1010-1013,0313-1010-1013,3,3,1
276,0303-1010-1013,0303-1010-1013,3,3,1
277,0303-1003-1010,0203-0303-1003-1010,3,4,1
278,0303-0310-1010-1013,0113-0303-0310-1010-1013,4,5,1
279,0312,0012-0312,1,2,1
280,0300-1010,0300-1010,2,2,1
281,1010,0300-0301-1010-1011,1,4,1
282,0010-0011-0300-0301,0010-0011-0300-0301,4,4,1
283,0303-1003-1010,0103-0303-1003-1010,3,4,1
284,0303,0113-0303-1013,1,3,1
285,1010,1010,1,1,1
286,0301-0303-1011,0301-0303-1011,3,3,1
287,0300-0303-1010,0300-0303-1010-1013,3,4,1
288,1010-1013,1003-1010,2,2,0.5
289,0300-1000,0300-0302-1002-1010,2,4,0.5
290,1303,1010-1303,1,2,1
291,0300-0303-1010,0300-0303-1010,3,3,1
292,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
293,0303-1013-1113,0303-1013-1113,3,3,1
294,0300-0303-1010,0300-0303-1010,3,3,1
295,0303-1010,0303-1010,2,2,1
296,0300-1010,0300-1010,2,2,1
297,0303,0303,1,1,1
298,0310-1010,0110-0310-1010,2,3,1
299,0303-1010-1013,0303-1010-1013,3,3,1
300,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
301,0303-1010,0300-0303-1003-1010,2,4,1
302,0310-1010,1010,2,1,0.5
303,0303-1013,0303-1010-1013,2,3,1
304,0303-1010-1013,0303-1010-1013,3,3,1
305,0303-1013,0303-1010-1013,2,3,1
306,0310-0313-1010-1013,0303-0310-1010-1013,4,4,0.75
307,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
308,0300-0302-1010-1012,0300-0302-1010-1012,4,4,1
309,0010-0013-0303,0010-0013-0303,3,3,1
310,0302-0303,0302-0303,2,2,1
311,1010-1012,0302-1010-1012,2,3,1
312,0303-1003,0303-1003,2,2,1
313,1010,1010,1,1,1
314,0303-1013,0303-1013,2,2,1
315,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
316,0300-1010,0300-0302-1002-1010,2,4,1
317,0300-0303-1010,0300-0303-1003-1010,3,4,1
318,0310-1010,0303-0310-1003-1010,2,4,1
319,1010,0300-0301-1010-1011,1,4,1
320,0010,0010,1,1,1
321,0303-1013,0300-0303-1010-1013,2,4,1
322,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
323,0303,0303-0311-1011-1103,1,4,1
324,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
325,0303-1010,0300-0303-1010-1013,2,4,1
326,1010-1013-1303-1310,1010-1013-1210-1303,4,4,0.75
327,0303-1003,0303-1003,2,2,1
328,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
329,0300-0303-1010,0300-0303-1003-1010,3,4,1
330,0300-0302-1010,0300-0302-1010-1012-1110-1112,3,6,1
331,0300-0303-1010,0300-0303-1003-1010,3,4,1
332,0303-0310-1010-1013,0303-1010-1013,4,3,0.75
333,0303-1010,0303-1010,2,2,1
334,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
335,1010,1010,1,1,1
336,0010,0010-0012-0312,1,3,1
337,0313-1010-1013,0313-1010-1013,3,3,1
338,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
339,1003-1303,1003-1303,2,2,1
340,0300-0310-1010,0300-1010,3,2,0.6666666666666666
341,0303-1010,0303-1010-1013,2,3,1
342,0303,0110-0300-0303-1010,1,4,1
343,0303-1010-1013,0303-1010-1013,3,3,1
344,1010,1010,1,1,1
345,0303,0303,1,1,1
346,0303-1010-1013,0303-1003-1010,3,3,0.6666666666666666
347,0303-1010,0303-1010-1103,2,3,1
348,0300-0303-1010,0300-0303-1010,3,3,1
349,0300-1010,0300-1010,2,2,1
350,1010,1010,1,1,1
351,1011-1103-1303,1011-1103-1303,3,3,1
352,1010-1011,0300-0301-1010-1011,2,4,1
353,0300-0302-1010-1012,0300-0302-1010-1012,4,4,1
354,0303-1010-1013,0303-1010-1013,3,3,1
355,0302-0303-1012-1013,0302-0303-1012-1013,4,4,1
356,0301-0303-1011,0301-0303-1003-1011,3,4,1
357,1010-1303,1010-1013-1303,2,3,1
358,0303-1010-1013,0303-1010-1013,3,3,1
359,0303-1010-1013,0303-1010-1013,3,3,1
360,1010,1010,1,1,1
361,0303-1010-1013,0303-1010-1013,3,3,1
362,0303-1000-1003,0303-1000-1003,3,3,1
363,0303-1010-1013,0303-1010-1013,3,3,1
364,1010-1100-1300,1010-1100-1300-1303,3,4,1
365,1010,1010,1,1,1
366,0303,0300-0303-1010,1,3,1
367,0300-1010,0300-0303-1010-1200,2,4,1
368,0303-1003,0300-0303-1003-1010,2,4,1
369,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
370,0303-1010-1013-1113,0303-0310-1010-1013-1113,4,5,1
371,0010-0013-0313,0010-0013-0313,3,3,1
372,0303-1013,0301-0303-1011-1013,2,4,1
373,0310-1010,1010,2,1,0.5
374,1010-1013-1303,1010-1013-1103-1303,3,4,1
375,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
376,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
377,0303-1103,0303-1103,2,2,1
378,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
379,0303,0011-0301-0303,1,3,1
380,1010,1010,1,1,1
381,0310-1010,1010,2,1,0.5
382,0300-1010,0300-1010,2,2,1
383,0300-1010,0300-1010,2,2,1
384,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
385,0300-1010,0300-1010,2,2,1
386,1010-1300-1303,1010-1300-1303,3,3,1
387,0010-0300,0010-0300,2,2,1
388,0010-0300,0010-0300-0303,2,3,1
389,0200-0300-1010,0200-0202-0300-0302-1002-1010,3,6,1
390,0303-1003-1010,0103-0303-1003-1010,3,4,1
391,0310-1010,0302-1002-1010,2,3,0.5
392,0303-1003-1010,0300-0303-1003-1010,3,4,1
393,0303-1010-1113,0303-1010-1013-1113,3,4,1
394,0303-1013,0303-1003,2,2,0.5
395,1010,1010,1,1,1
396,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
397,1010,1010,1,1,1
398,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
399,0303,0301-0303-1011-1013,1,4,1
400,0300-0303-1010,0300-0303-1010,3,3,1
401,0010-0303,0003-0010-0303,2,3,1
402,0310-1010,0310-1010,2,2,1
403,0303-1013,0303-1010-1013,2,3,1
404,0300-1010,0300-1010,2,2,1
405,1010,1010,1,1,1
406,0303-1010-1013,0303-1010-1013,3,3,1
407,1011-1013-1303-1311,1011-1013-1303,4,3,0.75
408,0300-0303-1010,0300-0303-1010,3,3,1
409,0303-1011-1013,0301-0303-1011-1013,3,4,1
410,1010,1010,1,1,1
411,0310-1010,1010,2,1,0.5
412,0010-0303-0310,0010-0303-0310,3,3,1
413,0300-1010,0300-0303-1003-1010,2,4,1
414,0300-1010,0300-0303-1010-1013,2,4,1
415,1003-1010-1303,1003-1010-1303,3,3,1
416,0310-0313-1010-1110,0310-0313-1010-1013-1110,4,5,1
417,0303-1010-1013,0303-1010-1013,3,3,1
418,0300-1010,0300-1010,2,2,1
419,0303-1010-1013,0303-1003-1010,3,3,0.6666666666666666
420,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
421,0310-1010,1010,2,1,0.5
422,0303-1003,0301-0303-1003-1011,2,4,1
423,0300-1010,0300-1010,2,2,1
424,0301-0303-1001,0301-0303-1001-1201,3,4,1
425,0300-0303-1010,0300-0303-1010,3,3,1
426,0303-0310-1110,0303-0310-1010-1013-1103,3,5,0.6666666666666666
427,0300-1010,0300-0301-1010-1011,2,4,1
428,0300-0303-1010,0300-0303-1003-1010,3,4,1
429,0300-0303-1010,0300-0303-1010,3,3,1
430,0010-0300,0010-0300-0303,2,3,1
431,0303-1010-1013,0303-1010-1013,3,3,1
432,0303-1003,0303-1003,2,2,1
433,0303-1003,0203-0300-0303-1003-1010,2,5,1
434,1010,1010,1,1,1
435,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
436,1010,0303-1010,1,2,1
437,0300-0303-0310-1010,0300-0303-1010,4,3,0.75
438,0301-0303,0301-0303-1101-1103,2,4,1
439,0303-1010-1013,0303-1003-1010,3,3,0.6666666666666666
440,0300-1010,0300-0303-1010-1013,2,4,1
441,0303-1010-1013,0303-1010-1013,3,3,1
442,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
443,0010-0113-0303,0010-0013-0303,3,3,0.6666666666666666
444,0303-1003-1010,0303-1003-1010,3,3,1
445,0303-1003-1010,0303-1003-1010,3,3,1
446,0300-0303-1010,0300-0303-1010,3,3,1
447,1010,1010,1,1,1
448,0210-0300-0303-1010,-1,4,2,0
449,0210-0300-0303-1010,0210-0300-0303-1003-1010,4,5,1
450,0010-0300-0303,0010-0300-0303,3,3,1
451,0010-0300-0303,0010-0300-0303,3,3,1
452,0303-1010-1013,0303-1010-1013,3,3,1
453,0303-1010-1013,0303-1010-1013,3,3,1
454,0301-1011,0301-0302-1001-1002,2,4,0.5
455,1010,1010,1,1,1
456,0010-0300-0303,0010-0300-0303,3,3,1
457,0010-0300-0303,0010-0300-0303,3,3,1
458,1010-1303,1010-1303,2,2,1
459,1010-1013-1303,1010-1013,3,2,0.6666666666666666
460,1003-1010,1003-1010,2,2,1
461,1010-1013,1003-1010-1303,2,3,0.5
462,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
463,1010-1013,1010-1013-1303,2,3,1
464,1010,1010,1,1,1
465,0010-0012-0302-0310,0010-0012-0302-0310,4,4,1
466,0010-0300,0010-0300,2,2,1
467,0303-1013,0303-1010-1013,2,3,1
468,0303-1003-1010,0203-0303-1003-1010,3,4,1
469,0303-1010-1013,0303-1010-1013,3,3,1
470,0300-0303-1010,0300-0303-1010,3,3,1
471,0300-0303-1010,0300-0303-1010,3,3,1
472,0300-1010,0300-1010,2,2,1
473,0303-1010-1013,0303-1010-1013-1103,3,4,1
474,0303,0303,1,1,1
475,0303-1010-1013-1213,0210-0303-1010-1013,4,4,0.75
476,1010,1010-1011,1,2,1
477,0300-0303-1010,0300-0303-1003-1010,3,4,1
478,1010-1013-1303,1010-1013-1113-1303,3,4,1
479,0303-1003,0301-0303-1003-1011,2,4,1
480,0303-1013,0303-1013,2,2,1
481,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
482,0301-0303-1003-1011,0301-0303-1003-1011,4,4,1
483,0301-0303,0301-0303,2,2,1
484,0010-0313,0010-0113-0210-0313,2,4,1
485,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
486,0010-0310,0010,2,1,0.5
487,1010,1010,1,1,1
488,0300-1010,0300-0303-1010-1103,2,4,1
489,0313-1010-1013,0303-1010-1013,3,3,0.6666666666666666
490,0300-0303-1010,0300-0303-1010-1103,3,4,1
491,0300-0302-1010,0300-0302-1010-1012-1112,3,5,1
492,0303-1010-1013,0210-0303-1010-1013,3,4,1
493,0010-0300-0303,0010-0013-0300-0303,3,4,1
494,0300-0303-1000-1003,0300-0303-1000-1003-1100,4,5,1
495,0300-0303-1010,0300-0303-1010,3,3,1
496,0303-1003,0300-0303-1003-1010,2,4,1
497,1003-1010-1303,1003-1010-1303,3,3,1
498,0303-1003-1010,0203-0303-1003-1010,3,4,1
499,0303,0300-0303-1003-1010,1,4,1
500,1010,1010,1,1,1
501,0310-1010,0310-1010,2,2,1
502,0303-1010-1013,0303-1010-1013,3,3,1
503,0303-1010,0303-1010-1013,2,3,1
504,0303-1003-1010,0300-0303-1003-1010,3,4,1
505,0300-1010,0300-0303-1010,2,3,1
506,1010,0303-1010,1,2,1
507,1010-1013-1303,1010-1013-1303,3,3,1
508,0303-1010,0300-0303-1003-1010,2,4,1
509,0303-1003-1011,0303-1003-1011,3,3,1
510,0303-0310-1010,0303-0310-1010,3,3,1
511,0303-1010-1013,0303-1010-1013,3,3,1
512,0300-1010,0300-1010,2,2,1
513,0303-1003,0301-0303-1003-1011,2,4,1
514,0300-1010,0300-1010,2,2,1
515,0301-0303-1001,0301-0303-1001,3,3,1
516,1010,0303-1010,1,2,1
517,0303-1003,0303-1003-1010,2,3,1
518,1013-1113-1303,1013-1113-1303,3,3,1
519,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
520,0010-0300-0303,0010-0100-0300-0303,3,4,1
521,0300-1010,0300-0301-1010-1011,2,4,1
522,0303-1010,0303-1003-1010,2,3,1
523,0303-1010-1013,0303-1010-1013,3,3,1
524,0303-1010,0303-1010-1013,2,3,1
525,0303-1010-1013,0303-1010-1013,3,3,1
526,0300-1010,0300-1010,2,2,1
527,0301-0303-1011,0301-0303-1011-1013-1113,3,5,1
528,1010,1010,1,1,1
529,1010-1013-1300-1303,1010-1300-1303,4,3,0.75
530,1010-1013-1303,1003-1010-1303,3,3,0.6666666666666666
531,0303-1010-1013,0303-1010-1013,3,3,1
532,1003-1303,1003-1010-1303,2,3,1
533,0300-0303-1010,0300-0303-1010-1103,3,4,1
534,1010,0312-1010-1012,1,3,1
535,0303-1013,0303-1013-1113,2,3,1
536,1010,0303-1010,1,2,1
537,0300-0301-1010-1011,0300-0301-1010-1011,4,4,1
538,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
539,0303-1010-1013,0303-0310-1010-1013,3,4,1
540,0300-0303-1010,0300-0303-1010,3,3,1
541,0303-1010-1013,0300-0303-1010-1013,3,4,1
542,0300-0303-1010-1103,0300-0303-1010-1103,4,4,1
543,0303-1010,0303-1010,2,2,1
544,0010-0300,0010-0011-0300-0301,2,4,1
545,0010-0300,0010-0300-0303,2,3,1
546,0303,0303,1,1,1
547,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
548,1303,1010-1103-1303,1,3,1
