parIndex,Phase,DSGRNPhase,nStateRac,nStateDSGRN,Compare
91,1010-1303,1010-1103-1200-1303,2,4,1
92,1010,1010,1,1,1
93,1010,0303-1010-1013,1,3,1
94,0303-1003-1010,0303-1003-1010,3,3,1
95,0300-0303-1010-1013,0300-0303-1003-1010,4,4,0.75
96,0303-1010-1013,0303-1010-1013,3,3,1
97,0303-0310-1010,0303-0310-1010-1013-1103,3,5,1
98,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
99,0300-1010,0300-0303-1010-1013,2,4,1
100,0313-1010-1013,0313-1010-1013,3,3,1
101,0300-0303-1010,0300-0303-1003-1010,3,4,1
102,0303-1010,0303-1003-1010,2,3,1
103,0310-1010,0303-1010,2,2,0.5
104,0303-0310-1010-1013-1113,-1,5,2,0
105,1010-1303,1010-1103-1200-1303,2,4,1
106,0303-1013,0303-0311-1011-1013,2,4,1
107,0301-0303-1011-1013,0301-0303-1011-1013,4,4,1
108,0303-1003-1010,0300-0303-1003-1010,3,4,1
109,0303-1010-1013,0303-1010-1013,3,3,1
110,1010-1303,1010-1200-1303,2,3,1
111,0010-0300-0303,0010-0300-0303,3,3,1
112,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
113,0300-0301-1010-1011,0300-0301-1010-1011,4,4,1
114,0303-1003,0300-0303-1000-1003,2,4,1
115,0300-0303-1010,0300-0303-1010,3,3,1
116,0303-1003,0300-0303-1003-1010,2,4,1
117,0010-0011-0300-0301,0010-0011-0300-0301,4,4,1
118,0310-1010,0310-1010,2,2,1
119,0300-1010,0300-1010,2,2,1
120,0303-1013,0303-1010-1013,2,3,1
121,0300-0303-1010,0300-0303-1010-1013-1100-1103,3,6,1
122,0300-0303-1010-1013,0113-0200-0300-0303-1010-1013,4,6,1
123,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
124,1010,0303-1010-1013,1,3,1
125,0303,0303,1,1,1
126,0300-0303-1010-1013,0300-0303-1003-1010,4,4,0.75
127,0010-0300-0303,0010-0300-0303,3,3,1
128,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
129,1010-1013-1313,1010-1013,3,2,0.6666666666666666
130,1010,1010,1,1,1
131,0302-1010-1012,0212-0302-1010-1012,3,4,1
132,0303-1003-1010,0203-0303-1003-1010,3,4,1
133,1010,1010,1,1,1
134,0303,0303-0310-1010,1,3,1
135,0303-1010-1013,0303-1010-1013,3,3,1
136,0303-1003-1010,0303-1003-1010,3,3,1
137,0300-1010,0300-0303-1010,2,3,1
138,0213-0303-1013,0212-0213-0302-0303-1012-1013,3,6,1
139,0303-1010,0303-1010-1103,2,3,1
140,1010,0300-1010,1,2,1
141,0303-1010,0303-1010,2,2,1
142,0303-1013,0303-1013,2,2,1
143,0303-1010-1013,0303-1010-1013,3,3,1
144,0300-1000,0200-0300-0303-1000-1003,2,5,1
145,0301-0303,0301-0303,2,2,1
146,0300-0301-1010-1011,0300-0301-1010-1011,4,4,1
147,1010,1010,1,1,1
148,0300,0010-0300-0303,1,3,1
149,0303-1010-1013,0303-0310-1010-1013,3,4,1
150,0303,0303,1,1,1
151,0300-1010,0300-0303-1003-1010,2,4,1
152,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
153,0010-0300-0303,0010-0100-0300-0303,3,4,1
154,0303-1013,0302-0303-1012-1013,2,4,1
155,0011-0303,0001-0301-0303,2,3,0.5
156,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
157,0011-0111-0303,0011-0111-0303,3,3,1
158,0300-1010,0300-1010,2,2,1
159,1010,0303-1003-1010,1,3,1
160,0303-1110,0210-0303-1010-1110,2,4,1
161,0302,0302,1,1,1
162,1013-1303,1003-1011-1301-1303,2,4,0.5
163,0303,0303-1103,1,2,1
164,0300-0301-1010-1011,0300-0301-1010-1011,4,4,1
165,0303-1003-1010,0300-0303-1003-1010,3,4,1
166,0301-0303-1011,0301-0303-1011,3,3,1
167,0303-1010-1013,0303-1010-1013,3,3,1
168,0010,0010,1,1,1
169,1010,1010,1,1,1
170,0300-0303-1010,0300-0303-1003-1010,3,4,1
171,0300-0303-1010-1013,0300-0303-1010,4,3,0.75
172,0303-1003,0303-1003,2,2,1
173,0303-1013,0303-1010-1013-1113,2,4,1
174,0300-1010,0300-0303-1003-1010,2,4,1
175,0301-1011,0301-0303-1011-1013,2,4,1
176,0300-0303-1010,0300-0303-1003-1010,3,4,1
177,1010,0303-1010-1013-1103,1,4,1
178,0303-1003-1010,0303-1003-1010,3,3,1
179,0303,0303-1013-1113,1,3,1
180,0303-1003-1010,0300-0303-1003-1010,3,4,1
181,0313-1010-1013,0313-1010-1013,3,3,1
182,0300-0303-1010,0300-0303-1010,3,3,1
183,0300-0303-1010,0300-0303-1003-1010,3,4,1
184,0300-0303-1010,0300-0303-1003-1010,3,4,1
185,0303-1010-1013,0303-1010-1013,3,3,1
186,0301-0303-1003-1011,0301-0303-1003-1011,4,4,1
187,0312-1010-1012,0312-1010-1012,3,3,1
188,1010,1010,1,1,1
189,0303-1010-1013,0213-0303-1010-1013,3,4,1
190,0303-1010-1013,0303-1010-1013,3,3,1
191,0303-1003-1010,0203-0303-1003-1010,3,4,1
192,0300-0303-1010,0300-0303-1003-1010,3,4,1
193,0303-1010-1013,0303-1010-1013,3,3,1
194,1010,1010,1,1,1
195,1010-1011,1010-1011,2,2,1
196,0303,0010-0300-0303,1,3,1
197,0303-1003,0303-1003,2,2,1
198,0300-0303-1010,0300-0303-1010,3,3,1
199,0303-1010,0303-1010-1013,2,3,1
200,1010,0300-1010,1,2,1
201,0303-1010-1013,0303-1010-1013,3,3,1
202,0310-1010,0310-1010,2,2,1
203,1010-1013-1303,1010-1013-1103-1303,3,4,1
204,0301-0303-1011,0301-0303-1001-1101,3,4,0.6666666666666666
205,0303-1010-1013,0303-1010-1013,3,3,1
206,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
207,1003-1303,1003-1010-1303,2,3,1
208,0300-0303-1010,0300-0303-1010,3,3,1
209,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
210,0310-1010,0303-0310-1010-1013,2,4,1
211,0301-0303-1001-1003,0301-0303-1001-1003,4,4,1
212,0303-1003,0303-1003,2,2,1
213,1010,1002-1010,1,2,1
214,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
215,1013,1010-1013,1,2,1
216,0300-1000,0300-1000,2,2,1
217,0303-1010-1013,0300-0303-1010-1013,3,4,1
218,0300-1000,0300-0301-1000-1001,2,4,1
219,0303-1003,0303-1003-1010,2,3,1
220,0303-1010,0303-1010,2,2,1
221,1011-1013-1301-1303,1011-1013-1301-1303,4,4,1
222,0303-1003-1010,0300-0303-1003-1010,3,4,1
223,0300-0303-1010,0300-0303-1010,3,3,1
224,0013-0303,0013-0303,2,2,1
225,1010-1013-1303-1313,1010-1013,4,2,0.5
226,0303-1003-1010,0303-1003-1010,3,3,1
227,0300-0303-1003-1010,0303-1003-1010-1103,4,4,0.75
228,0301-0303-1003-1011,0301-0303-1003-1011,4,4,1
229,0303-1010-1013,0303-1003-1010,3,3,0.6666666666666666
230,0303,0301-0303-1001-1201,1,4,1
231,0310-1010,0303-0310-1003-1010,2,4,1
232,0303,0303,1,1,1
233,0303-1010,0303-1010,2,2,1
234,0303-1003,0300-0303-1003-1010,2,4,1
235,0310-1010,1010,2,1,0.5
236,1010-1011,1010-1011,2,2,1
237,1010-1013-1303,1010-1013-1303,3,3,1
238,0301-0303,0011-0013-0301-0303,2,4,1
239,0303,0303,1,1,1
240,0300-0303-1010,0300-0303-1010,3,3,1
241,0303,0303,1,1,1
242,0300-1010,0300-0301-1010-1011,2,4,1
243,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
244,1303,1010-1103-1303,1,3,1
245,0010-0303,0010-0013-0303,2,3,1
246,1013-1303,1010-1013-1303,2,3,1
247,0301-0303-1001-1103,0201-0301-0303-1001-1103,4,5,1
248,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
249,0303-1010-1013,0303-1010-1013,3,3,1
250,1010,0303-1010-1103,1,3,1
251,0010-0100-0300,0010-0100-0300,3,3,1
252,0300-0301-1010-1011,0300-0301-1010-1011,4,4,1
253,0010-0300,0010-0300,2,2,1
254,0301-0302-1011-1012,0301-0302-1011-1012,4,4,1
255,0303,0303,1,1,1
256,0010-0013-0313,0010-0013-0313,3,3,1
257,0303-1003,0303-1003,2,2,1
258,0303-1003-1010-1203,0303-1003-1010-1203,4,4,1
259,1010,1010,1,1,1
260,0303-1010-1013,0303-1010-1013,3,3,1
261,0313-1013,0313-1013,2,2,1
262,0303-1013-1113,0303-1013-1113,3,3,1
263,0010-0300,0010-0100-0300-0303,2,4,1
264,0010-0300,0002-0010-0300-0302,2,4,1
265,0300-1010,0210-0300-1010,2,3,1
266,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
267,0303,0300-0303-1003-1010,1,4,1
268,0110-0313,0010-0110-0313,2,3,1
269,0300,0010-0100-0300-0302,1,4,1
270,0303-1010-1013,0113-0303-1010-1013,3,4,1
271,1010-1013,0303-1010-1013,2,3,1
272,0303-1003-1010,0303-1003-1010-1103,3,4,1
273,0303-1013-1113,0300-0303-1010-1013-1113,3,5,1
274,0303-1010-1013,0303-1010-1013-1113,3,4,1
275,0300-1010,0300-0303-1010,2,3,1
276,1303,1010-1303,1,2,1
277,0300-0310-1010,0300-0303-1003-1010,3,4,0.6666666666666666
278,0303-1010-1013,0303-1010-1013,3,3,1
279,0303-1010-1013-1113,0303-1010,4,2,0.5
280,0303-1003,0303-1003,2,2,1
281,1010-1013-1303,1010-1013-1303,3,3,1
282,0300-0303-1010,0300-0303-1003-1010,3,4,1
283,1013-1303,1013-1303,2,2,1
284,0302-0310-1010-1012,0312-1010-1012,4,3,0.5
285,0300-1010,0300-0303-1010,2,3,1
286,0300-1010-1100,0300-1010-1100,3,3,1
287,0303,0303,1,1,1
288,0300-0303,0300-0303,2,2,1
289,0300-1010,0300-1010,2,2,1
290,0303,0302-0303-1012-1013,1,4,1
291,0001-0301-0303,0001-0301-0303,3,3,1
292,0303-1013,0303-1003,2,2,0.5
293,0210-0300-0302-1010-1012,0210-0212-0300-0302-1010-1012,5,6,1
294,0303-1010-1013,0303-1010-1013,3,3,1
295,0301-0303-1001,0301-0303-1001-1101,3,4,1
296,1010-1303,1010-1303,2,2,1
297,1003,1003-1010-1203,1,3,1
298,0312-1012,0312-1012,2,2,1
299,0300-1010,0300-1010,2,2,1
300,0301-0303-1011,0301-0303-1003-1011,3,4,1
301,0303-1010-1013,-1,3,2,0
302,0301-0303-1011-1013,0113-0301-0303-1011-1013,4,5,1
303,0303-0310-1010,0303-0310-1010-1013,3,4,1
304,0303-1010-1013,0303-1010-1013,3,3,1
305,0300-0303-1010-1013-1103,0300-0303-1010-1013-1103,5,5,1
306,0303-1013,0303-1013,2,2,1
307,1003-1303,1003-1010-1303,2,3,1
308,0303-1013,0303-1010-1013,2,3,1
309,0313-1010-1013,0313-1010-1013,3,3,1
310,0303-1011-1013,0213-0303-1011-1013,3,4,1
311,0300-0303-1010,0300-0303-1010,3,3,1
312,1010,0310-1010,1,2,1
313,0300-0303-1010,0300-0303-1010,3,3,1
314,0300-1010,0300-1010,2,2,1
315,0300-1010,0300-0303-1010-1013-1200,2,5,1
316,0310-1010,0310-0312-1010-1012,2,4,1
317,0303-1013,0300-0303-1010-1013,2,4,1
318,0303-1013,0303-1010-1013-1113,2,4,1
319,1010,1010,1,1,1
320,1010,1010,1,1,1
321,1010,1010-1303,1,2,1
322,0303-1010-1103,0303-1010-1013-1103,3,4,1
323,1003-1010-1303,1003-1010-1303,3,3,1
324,0300-0303-1010,0300-0303-1010,3,3,1
325,0303,0303-1003,1,2,1
326,0300-1010,0300-0303-1010,2,3,1
327,0310-1010,0310-0311-1010-1011,2,4,1
328,0300-1010,0300-1010,2,2,1
329,1010,0303-1010-1013,1,3,1
330,0013-0103-0303,0010-0013-0103-0300-0303,3,5,1
331,1010,1010,1,1,1
332,0313-1013,0303-1003,2,2,0
333,0300-1010,0300-1010,2,2,1
334,1010,0302-1010-1012,1,3,1
335,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
336,0303-1010-1013-1103,0303-1010-1013-1103,4,4,1
337,0300-0302-1010-1012,0300-0302-1010-1012,4,4,1
338,0303-1003-1010,0103-0300-0303-1003-1010,3,5,1
339,0300-0303-1010,0300-0303-1010-1100,3,4,1
340,0300-0301-1010-1011,0300-0301-1010-1011,4,4,1
341,0300-0303-1010,0300-0303-1010-1100,3,4,1
342,1010,1010,1,1,1
343,1003-1010-1303,1003-1010-1303,3,3,1
344,1010-1303,1010-1303,2,2,1
345,1013-1303,1010-1013-1303,2,3,1
346,1003-1010-1303,1003-1010-1303,3,3,1
347,0303-1003-1010,0303-1003-1010,3,3,1
348,0300-0303-1010,0300-0303-1010,3,3,1
349,0303-1003,0303-1003,2,2,1
350,0300-0303-1010,0300-0303-1010-1103,3,4,1
351,1010,1010,1,1,1
352,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
353,0303-0311-1011-1013,0211-0303-0311-1011-1013,4,5,1
354,1013-1303,1010-1013-1303,2,3,1
355,1013-1303,1013-1303,2,2,1
356,0303,0101-0301-0303,1,3,1
357,0303-1010-1013,0113-0303-1010-1013,3,4,1
358,0300-0301-1010-1011,0300-0302-1010-1012,4,4,0.5
359,0010-0310,0010-0310,2,2,1
360,0303,0303,1,1,1
361,0303-1010-1013,0303-1010-1013,3,3,1
362,0010-0300-0303,0010-0100-0300-0303,3,4,1
363,0303-1013,0303-1010-1013,2,3,1
364,0010-0013-0303,0010-0013-0303,3,3,1
365,0303-0310-1010-1013,0303-1010-1013,4,3,0.75
366,0300-0303-1010-1013-1103,0200-0300-0303-1010-1013-1103,5,6,1
367,1010,1010-1013-1303,1,3,1
368,0303,0303,1,1,1
369,0303-0310,0010-0303-0310,2,3,1
370,0303-0310-1010-1013,0303-1010-1013-1103,4,4,0.75
371,1010,0300-0301-1010-1011,1,4,1
372,0300-1010,0200-0300-1010,2,3,1
373,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
374,0300-1010,0300-1010,2,2,1
375,0303-1003,0303-1003-1010,2,3,1
376,1210-1303,1210-1303,2,2,1
377,1010,1010,1,1,1
378,0303-1010-1013,0303-1010-1013,3,3,1
379,0300-0303-1010,0300-0303-1003-1010,3,4,1
380,0300-1010,0300-0303-1010,2,3,1
381,0303-0310-1010,0303-0310-1010,3,3,1
382,0303-1003-1010,0303-1003-1010,3,3,1
383,0300-0303-1010,0300-0303-1010,3,3,1
384,0010-0300-0303,0010-0300-0303,3,3,1
385,1010,1010,1,1,1
386,0303-1010-1013,0303-1010-1013,3,3,1
387,0300-0303-1010,0300-0303-1003-1010,3,4,1
388,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
389,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
390,0303-1013,0303-1010-1013,2,3,1
391,1010,1010,1,1,1
392,0010-0013-0303,0010-0013-0303,3,3,1
393,0310-0313-1010-1013,0303-0310-1010-1013,4,4,0.75
394,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
395,1010,1010,1,1,1
396,0300-1010,0300-1010,2,2,1
397,0303-1010,0303-1003-1010,2,3,1
398,0303-1010-1013,0203-0303-1010-1013,3,4,1
399,0303-1003-1010,0103-0303-1003-1010,3,4,1
400,1010,1010,1,1,1
401,0300-0303-1010,0300-0303-1010,3,3,1
402,0300-0303-1010-1013,0200-0300-0303-1010-1013,4,5,1
403,0303-1013-1103,0303-1010-1103,3,3,0.6666666666666666
404,1010,0113-0303-1010-1013,1,4,1
405,1013-1303,1010-1013-1303,2,3,1
406,1010,1010,1,1,1
407,0300-0303-1010,0300-0303-1010,3,3,1
408,0113-0303-1010-1013,0113-0303-1010-1013,4,4,1
409,0303,0300-0303-1010,1,3,1
410,0303,0010-0303-0310,1,3,1
411,0300-0303-1010,0300-0303-1003-1010,3,4,1
412,1010-1013-1303,1010-1013-1303,3,3,1
413,0303-1010,0303-1003-1010-1203,2,4,1
414,0303-1010-1013,0303-1010-1013,3,3,1
415,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
416,0300-1010,0300-0303-1010,2,3,1
417,0303,0303-1003,1,2,1
418,0210-0300-1010,0210-0300-1010,3,3,1
419,0303-1003,0302-0303-1002-1003,2,4,1
420,0300-1010,0300-0303-1003-1010,2,4,1
421,0300-1010,0300-1010,2,2,1
422,0303,0303,1,1,1
423,0310-1010,1010,2,1,0.5
424,0303-1010-1013,0303-1010-1013,3,3,1
425,1010-1113-1303,1010-1113-1303,3,3,1
426,0302-1010-1012,0302-0310-1010-1012,3,4,1
427,0303-0310-1010,0303-0310-1010,3,3,1
428,0010-0303-0310-1003-1010,0303-0310-1003-1010,5,4,0.8
429,0302-1010-1012,0302-1010-1012,3,3,1
430,0110-0300-1010,0110-0300-1010,3,3,1
431,0303-1010-1013,0210-0303-1010-1013,3,4,1
432,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
433,0303-1003-1010,0303-1003-1010,3,3,1
434,0300-0303-1010,0300-0303-1003-1010,3,4,1
435,0303-1003-1011,0301-0303-1001-1003,3,4,0.6666666666666666
436,0303,0303-1010-1013,1,3,1
437,0300-1010,0300-1010,2,2,1
438,0303-1013,0303-1010-1013,2,3,1
439,0300-1010,0300-1010,2,2,1
440,0300-0302-1010-1012,0300-0302-1002-1010,4,4,0.75
441,0010-0310,0010,2,1,0.5
442,0300-1010,0300-1010,2,2,1
443,0300-1010,0300-1010,2,2,1
444,0303-1010-1103,0303-1010-1103,3,3,1
445,0303-1010-1013,0303-1010-1013,3,3,1
446,0210-0300-0303-1010,0210-0300-0303-1010-1013-1113,4,6,1
447,0303-1010-1013,0303-1010-1013-1113,3,4,1
448,0303-1013,0302-0303-1012-1013,2,4,1
449,0303-1010-1013,0113-0303-0310-1010-1013,3,5,1
450,0113-0301-0303-1011-1013,0301-0303-1011-1013,5,4,0.8
451,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
452,0303-0310-1010,0303-0310-1010,3,3,1
453,1010,1010,1,1,1
454,0310-1010,0310-1010,2,2,1
455,0303-1010-1013,0303-1010-1013,3,3,1
456,0300-1010,0300-0303-1003-1010,2,4,1
457,0303,0303,1,1,1
458,1010,1010,1,1,1
459,0300-0301-1010-1011,0300-0301-1010-1011,4,4,1
460,0303-1013,0303-1010-1013,2,3,1
461,0010-0300-0303,0010-0300-0303,3,3,1
462,0300-0303-1010,0300-0303-1010,3,3,1
463,0303-1010-1013,0303-1010-1013-1103,3,4,1
464,0010,0010,1,1,1
465,0303,0010-0303,1,2,1
466,0303-1003,0303-1003,2,2,1
467,0303-1013,0303-1010-1013,2,3,1
468,0300-0303-1010,0300-0303-1003-1010,3,4,1
469,0303-1010,0303-1010-1103,2,3,1
470,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
471,0310-1010,1010,2,1,0.5
472,0300-1010,0300-0303-1010,2,3,1
473,0301-0303,0301-0303,2,2,1
474,0110-0300-0303,0110-0300-0303,3,3,1
475,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
476,0301-1011,0301-0303-1011-1013,2,4,1
477,1010,1010,1,1,1
478,0303-1010-1013,0303-1010-1013,3,3,1
479,0303-1003-1010,0300-0303-1003-1010,3,4,1
480,1003-1010-1303,1003-1010-1303,3,3,1
481,1000,1000,1,1,1
482,0303-1003,0303-1003,2,2,1
483,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
484,1010,0303-1010-1013,1,3,1
485,0010-0300,0010-0300,2,2,1
486,0313-1010-1013,0313-1010-1013,3,3,1
487,0300-0303-1010-1103,0300-0303-1010-1103,4,4,1
488,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
489,0010-0013-0303,0010-0013-0303,3,3,1
490,0300-0303-1010-1103,0300-0303-1010-1103,4,4,1
491,0303-1013,0303-1013,2,2,1
492,0300-1010,0300-1010-1110-1200,2,4,1
493,0300-0303-1010-1013,0300-0303-1003-1010,4,4,0.75
494,0303-1003,0303-1003,2,2,1
495,0303-1010-1013,0303-1010-1013,3,3,1
496,0310-1010,0310-1010,2,2,1
497,0300-0303-1010-1013,0300-0303-1003-1010,4,4,0.75
498,0303-1010,0303-1010,2,2,1
499,0303-1010-1013,0300-0303-1010-1013,3,4,1
500,0303-0310-1010,0303-0310-1003-1010,3,4,1
501,0303-1010-1013-1113,0303-1010-1013-1113,4,4,1
502,0301-1001,0301-1001,2,2,1
503,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
504,0303,0010-0303,1,2,1
505,1010-1013-1303,1010-1013-1303,3,3,1
506,0300-1010,0300-0303-1003-1010,2,4,1
507,0300-0303-1010-1013,0200-0300-0303-1010-1013,4,5,1
508,0303,0300-0303-1003-1010,1,4,1
509,0010-0303,0010-0103-0303,2,3,1
510,0300-0303,0010-0300-0303,2,3,1
511,0303-1003-1010,0303-1003-1010,3,3,1
512,0303-1003-1010,0303-1003-1010,3,3,1
513,1010,1010,1,1,1
514,0303-0311-1003-1011,0303-0311-1003-1011,4,4,1
515,1010,1010,1,1,1
516,0302-0303-1012-1013,0302-0303-1012-1013,4,4,1
517,0310-0313-1010,0310-0313-1010-1013-1110,3,5,1
518,0010-0300-0303,0010-0100-0300-0303,3,4,1
519,0303-1013,0300-0303-1010-1013,2,4,1
520,0303,0301-0303-1001-1003-1101,1,5,1
521,1010,0303-1010-1013,1,3,1
522,1010,1010,1,1,1
523,0300-1010,0300-1010,2,2,1
524,0300-1010,0300-1010,2,2,1
525,0303-1003,0203-0303-1003-1011,2,4,1
526,0303,0300-0303-1010-1200,1,4,1
527,0313-1010-1013,0303-1010,3,2,0.3333333333333333
528,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
529,0303-1013,0303-1013,2,2,1
530,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
531,1010,0300-1010,1,2,1
532,0300-1010,0300-1010,2,2,1
533,1010-1011,1010-1011,2,2,1
534,1010,1010,1,1,1
535,0300-0301-1010,0300-0301-1010-1011-1110-1111,3,6,1
536,0300-0303,0300-0303,2,2,1
537,0301-0303-1003-1011,0301-0303-1003-1011,4,4,1
538,0110-0303-1010,0110-0303-1010,3,3,1
539,1010,1010,1,1,1
540,0303-1003,0300-0303-1003-1010,2,4,1
541,0300-1010,0300-1010,2,2,1
542,0300-1010,0300-1010,2,2,1
543,0303-1013,0300-0303-1003-1010,2,4,0.5
544,0210-0300-0303-1010,0210-0300-0303-1010-1013,4,5,1
545,0303-1013,0300-0303-1010,2,3,0.5
546,0301,0301-0302-1001-1002,1,4,1
547,0313-1013,0313-1013,2,2,1
548,0303-1010-1013,0303-1010-1013,3,3,1
549,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
550,0300-1010,0300-1010,2,2,1
551,0303-1003-1010,0303-1003-1010,3,3,1
552,0303-1010-1013,0303-1010-1013-1113,3,4,1
553,0300-0303-1010,0300-0303-1010,3,3,1
554,0010-0300,0010-0012-0300-0302,2,4,1
555,1010-1013,1010-1013,2,2,1
556,0303,0010-0300-0303,1,3,1
557,0303,0303-1103,1,2,1
558,1010,1010,1,1,1
