parIndex,nStates,Phase,DSGRNPhase,nStatesRAC,basin,A,B,State
28,1,01,01,1,100,1.443444,5.768026,01
29,2,01-10,01-10,2,99,7.12101,-3.84123,10
29,2,01-10,01-10,2,1,2.507447,2.791287,01
30,2,01-10,01-10,2,74,7.148861,0.413303,10
30,2,01-10,01-10,2,26,3.356649,5.0727969999999996,01
31,1,01,01,1,100,1.627312,7.264611,01
32,2,01-10,01-10,2,6,4.900588,1.912744,10
32,2,01-10,01-10,2,94,-0.598724,5.672042,01
33,1,10,10,1,100,6.514333,-1.751242,10
34,2,01-10,01-10,2,39,7.178205,0.654477,10
34,2,01-10,01-10,2,61,2.978111,6.603561,01
35,2,01-10,01-10,2,94,-2.560153,7.219707,01
35,2,01-10,01-10,2,6,3.738555,2.916441,10
36,1,01,01-10,1,100,-0.288188,5.965268,01
37,2,01-10,01-10,2,69,1.631593,6.394597,01
37,2,01-10,01-10,2,31,5.739621,0.410407,10
38,1,10,10,1,100,7.456606,0.770554,10
39,1,10,10,1,100,7.925289,1.14991,10
40,1,01,01,1,100,-0.006495,6.472845,01
41,1,01,01,1,100,2.262819,8.238728,01
42,2,01-10,01-10,2,33,6.221291,1.45074,10
42,2,01-10,01-10,2,67,1.122423,6.210826,01
43,2,01-10,01-10,2,46,8.013378,-0.517154,10
43,2,01-10,01-10,2,54,1.980967,6.044172,01
44,1,10,10,1,100,7.160647,0.497664,10
45,1,10,10,1,100,6.777325,0.308908,10
46,2,01-10,01-10,2,94,2.700226,9.706363,01
46,2,01-10,01-10,2,6,5.929617,3.388211,10
47,1,10,10,1,100,7.084003,-1.055062,10
48,2,01-10,01-10,2,79,1.283741,7.030247,01
48,2,01-10,01-10,2,21,6.460668,1.34691,10
49,2,01-10,01-10,2,62,7.545285,1.612611,10
49,2,01-10,01-10,2,38,2.180281,6.717417,01
50,2,01-10,01-10,2,97,7.977361,-1.312739,10
50,2,01-10,01-10,2,3,3.376559,4.354331,01
51,1,01,01,1,100,-2.73414,3.7967,01
52,1,10,10,1,100,6.965572,-0.050173,10
53,2,01-10,01-10,2,88,0.357837,6.675898,01
53,2,01-10,01-10,2,12,6.764612,0.745122,10
54,1,01,01,1,100,-1.358366,5.936614,01
55,2,01-10,01-10,2,97,1.287151,4.877802,01
55,2,01-10,01-10,2,3,5.372834,2.354772,10
56,2,01-10,01-10,2,92,5.082648,-1.630367,10
56,2,01-10,01-10,2,8,0.279919,4.866056,01
57,2,01-10,01-10,2,64,6.576749,1.446379,10
57,2,01-10,01-10,2,36,0.584052,6.978437,01
58,2,01-10,01-10,2,25,6.467294,-0.520783,10
58,2,01-10,01-10,2,75,-0.114674,5.561995,01
59,2,01-10,01-10,2,33,6.792448,1.091614,10
59,2,01-10,01-10,2,67,0.189084,6.633128,01
60,2,01-10,01-10,2,83,8.094832,0.64119,10
60,2,01-10,01-10,2,17,2.208083,6.405148,01
61,2,01-10,01-10,2,54,5.97603,0.97515,10
61,2,01-10,01-10,2,46,2.189812,5.941304,01
62,2,01-10,01-10,2,74,-0.326238,6.645216,01
62,2,01-10,01-10,2,26,6.2234680000000004,0.983696,10
63,2,01-10,01-10,2,38,2.642173,8.108843,01
63,2,01-10,01-10,2,62,8.883681,2.961258,10
64,1,10,10,1,100,4.507631,0.598874,10
65,1,10,10,1,100,5.996237,-2.335795,10
66,1,10,10,1,100,6.714505,-1.737819,10
67,2,01-10,01-10,2,67,7.074009,0.520502,10
67,2,01-10,01-10,2,33,0.835033,6.238151,01
68,2,01-10,01-10,2,91,6.827211,3.323054,10
68,2,01-10,01-10,2,9,2.937076,5.088065,01
69,1,10,10,1,100,8.510237,0.268488,10
70,2,01-10,01-10,2,49,7.077466,2.076608,10
70,2,01-10,01-10,2,51,2.780959,8.02708,01
71,2,01-10,01-10,2,81,7.058074,0.426538,10
71,2,01-10,01-10,2,19,2.363553,6.26587,01
72,1,01,01,1,100,-2.538453,5.701792,01
73,2,01-10,01-10,2,83,7.253346,-0.208134,10
73,2,01-10,01-10,2,17,0.99344,6.398624,01
74,1,10,10,1,100,6.426662,-1.851101,10
75,1,10,01-10,1,100,7.765481,-1.210233,10
76,2,01-10,01-10,2,98,6.499098,0.505057,10
76,2,01-10,01-10,2,2,2.81001,6.307448,01
77,1,10,01-10,1,100,5.62099,-0.914042,10
78,1,10,10,1,100,8.494414,0.024205,10
79,2,01-10,01-10,2,89,0.746442,5.061859,01
79,2,01-10,01-10,2,11,6.147093,-1.303938,10
80,1,01,01-10,1,100,-0.411646,5.083633,01
81,1,01,01,1,100,-2.202563,6.964828,01
82,2,01-10,01-10,2,88,7.992011,2.335307,10
82,2,01-10,01-10,2,12,3.827532,6.952078,01
83,2,01-10,01-10,2,91,6.904379,0.338273,10
83,2,01-10,01-10,2,9,1.136902,4.905546,01
84,1,01,01,1,100,-3.605119,6.225008,01
85,2,01-10,01-10,2,89,7.048156,-0.363266,10
85,2,01-10,01-10,2,11,1.543236,5.387312,01
86,2,01-10,01-10,2,49,6.432085,0.514483,10
86,2,01-10,01-10,2,51,1.637884,6.737975,01
87,2,01-10,01-10,2,96,1.050705,7.074238,01
87,2,01-10,01-10,2,4,4.143373,3.88149,10
88,2,01-10,01-10,2,87,-0.818753,6.839351,01
88,2,01-10,01-10,2,13,5.359742,2.248128,10
89,1,01,01,1,100,-1.332638,7.793893,01
90,1,01,01,1,100,-0.052033,9.004353,01
91,1,10,10,1,100,6.696545,-1.72495,10
92,2,01-10,01-10,2,89,7.722432,-0.385367,10
92,2,01-10,01-10,2,11,2.745459,6.12606,01
93,2,01-10,01-10,2,5,3.969384,2.413793,10
93,2,01-10,01-10,2,95,-2.104524,7.369489,01
94,2,01-10,01-10,2,43,6.729233,1.301675,10
94,2,01-10,01-10,2,57,1.476451,6.957229,01
95,1,10,10,1,100,6.512276,-2.007095,10
96,2,01-10,01-10,2,82,6.600199,0.065194,10
96,2,01-10,01-10,2,18,0.74165,6.565302,01
97,1,10,10,1,100,8.218191,-0.584147,10
98,2,01-10,01-10,2,44,2.307216,7.317469,01
98,2,01-10,01-10,2,56,7.533406,0.942723,10
99,2,01-10,01-10,2,99,0.053335,9.146648,01
99,2,01-10,01-10,2,1,6.213784,3.136181,10
100,2,01-10,01-10,2,94,6.104971,-0.371964,10
100,2,01-10,01-10,2,6,-0.194569,6.04906,01
101,1,01,01,1,100,1.144913,8.219363,01
102,1,10,10,1,100,8.260709,-0.665152,10
103,2,01-10,01-10,2,66,7.053922,1.009287,10
103,2,01-10,01-10,2,34,1.123648,6.011308,01
104,2,01-10,01-10,2,95,-0.116809,4.797887,01
104,2,01-10,01-10,2,5,6.130342,-1.312977,10
105,1,01,01,1,100,-1.464853,7.313863,01
106,2,01-10,01-10,2,98,7.784222,-0.955878,10
106,2,01-10,01-10,2,2,1.651718,5.088917,01
107,2,01-10,01-10,2,42,1.129464,7.508184,01
107,2,01-10,01-10,2,58,7.460965,1.069286,10
108,2,01-10,01-10,2,97,-0.726675,6.638588,01
108,2,01-10,01-10,2,3,5.428234,0.55952,10
109,1,01,01,1,100,0.70142,7.605731,01
110,2,01-10,01-10,2,99,1.612501,7.442305,01
110,2,01-10,01-10,2,1,6.796296,4.116848,10
111,2,01-10,01-10,2,59,8.734728,3.519276,10
111,2,01-10,01-10,2,41,3.128184,7.982531,01
112,2,01-10,01-10,2,95,6.516722,-0.454564,10
112,2,01-10,01-10,2,5,1.326064,4.395767,01
113,2,01-10,01-10,2,77,0.584178,6.746307,01
113,2,01-10,01-10,2,23,6.735108,0.900899,10
114,2,01-10,01-10,2,94,-0.645605,4.385273,01
114,2,01-10,01-10,2,6,5.279495,1.077939,10
115,1,10,10,1,100,7.885855,-4.684183,10
116,2,01-10,01-10,2,94,8.57809,0.279665,10
116,2,01-10,01-10,2,6,2.904396,6.397194,01
117,1,01,01-10,1,100,-0.897309,6.756258,01
118,2,01-10,01-10,2,49,0.572414,7.233986,01
118,2,01-10,01-10,2,51,6.896838,2.876441,10
119,1,10,10,1,100,5.886433,1.123182,10
120,1,01,01-10,1,100,0.082983,8.29382,01
121,1,01,01,1,100,-0.3096,8.140271,01
122,2,01-10,01-10,2,80,4.154788,7.05415,01
122,2,01-10,01-10,2,20,5.439226,3.934921,10
123,1,01,01,1,100,-0.998446,7.207684,01
124,1,10,10,1,100,5.430527,-0.410227,10
125,2,01-10,01-10,2,64,1.230532,7.301511,01
125,2,01-10,01-10,2,36,5.443229,0.951486,10
126,1,01,01-10,1,100,-4.376487,7.608854,01
127,1,10,10,1,100,9.112618,0.400439,10
128,2,01-10,01-10,2,96,7.676085,2.872731,10
128,2,01-10,01-10,2,4,2.060959,6.523352,01
129,1,01,01,1,100,1.275073,7.955119,01
130,1,10,10,1,100,5.630625,-0.916708,10
131,2,01-10,01-10,2,45,5.720142,-0.776499,10
131,2,01-10,01-10,2,55,1.421696,5.217387,01
132,1,01,01,1,100,-1.78574,6.723964,01
133,2,01-10,01-10,2,42,7.823269,1.01257,10
133,2,01-10,01-10,2,58,1.442101,7.207945,01
134,2,01-10,01-10,2,51,1.040319,5.15854,01
134,2,01-10,01-10,2,49,6.056439,-1.319149,10
135,1,01,01,1,100,0.070507,9.083798,01
136,1,01,01,1,100,2.070564,8.012738,01
137,2,01-10,01-10,2,97,1.57936,7.299654,01
137,2,01-10,01-10,2,3,6.638848,2.052306,10
138,2,01-10,01-10,2,56,2.490488,7.720903,01
138,2,01-10,01-10,2,44,7.165683,3.347275,10
139,2,01-10,01-10,2,90,-1.168601,5.389368,01
139,2,01-10,01-10,2,10,4.838381,-0.334203,10
140,1,00,00,1,100,3.816509,4.507829,00
141,1,10,10,1,100,5.136645,0.743032,10
142,1,01,01,1,100,0.982382,7.120421,01
143,1,10,10,1,100,6.695572,-0.154381,10
144,2,01-10,01-10,2,36,8.314278,2.769789,10
144,2,01-10,01-10,2,64,3.046848,8.727627,01
145,2,01-10,01-10,2,72,6.699721,-1.368305,10
145,2,01-10,01-10,2,28,0.682467,3.941288,01
146,2,01-10,01-10,2,97,-0.652634,7.267321,01
146,2,01-10,01-10,2,3,5.187653,1.758459,10
147,1,01,01-10,1,100,-0.165518,6.799478,01
148,2,01-10,01-10,2,89,1.940965,6.965486,01
148,2,01-10,01-10,2,11,6.354887,1.48151,10
149,2,01-10,01-10,2,63,1.191379,6.931561,01
149,2,01-10,01-10,2,37,6.285947,1.556241,10
150,2,01-10,01-10,2,99,-1.154373,7.328254,01
150,2,01-10,01-10,2,1,5.235144,3.412832,10
151,1,10,10,1,100,8.124683,-1.960341,10
152,2,01-10,01-10,2,14,6.390543,1.63203,10
152,2,01-10,01-10,2,86,-0.13457,6.156888,01
153,1,10,10,1,100,6.687414,-3.916176,10
154,2,01-10,01-10,2,45,2.124231,6.390399,01
154,2,01-10,01-10,2,55,6.939902,2.570302,10
155,1,10,10,1,100,5.589697,-1.015195,10
156,2,01-10,01-10,2,18,6.9869,2.531049,10
156,2,01-10,01-10,2,82,0.490607,7.855541,01
157,1,10,10,1,100,6.574526,0.385863,10
158,2,01-10,01-10,2,7,5.953031,0.589879,10
158,2,01-10,01-10,2,93,0.215666,6.815926,01
159,2,01-10,01-10,2,54,0.667156,7.983065,01
159,2,01-10,01-10,2,46,7.176822,1.883628,10
160,1,01,01-10,1,100,1.14707,8.216169,01
161,2,01-10,01-10,2,28,2.3125270000000002,7.243101,01
161,2,01-10,01-10,2,72,7.963158,1.65571,10
162,2,01-10,01-10,2,63,1.279259,5.404808,01
162,2,01-10,01-10,2,37,4.451537,-0.690407,10
163,1,11,11,1,100,4.740513,1.323529,11
164,2,01-10,01-10,2,98,6.690294,-1.525773,10
164,2,01-10,01-10,2,2,0.293272,5.089997,01
165,2,01-10,01-10,2,57,1.18067,6.21338,01
165,2,01-10,01-10,2,43,7.252861,2.84185,10
166,2,01-10,01-10,2,89,8.70707,0.009313,10
166,2,01-10,01-10,2,11,2.280014,5.874524,01
167,1,01,01,1,100,1.061629,6.950559,01
168,1,10,10,1,100,7.252785,1.073973,10
169,2,01-10,01-10,2,94,6.466963,2.328077,10
169,2,01-10,01-10,2,6,0.597246,5.377072,01
170,2,01-10,01-10,2,82,7.820958,0.60807,10
170,2,01-10,01-10,2,18,1.453532,6.105355,01
171,1,01,01,1,100,3.49837,9.151212,01
172,2,01-10,01-10,2,51,7.032971,2.531452,10
172,2,01-10,01-10,2,49,3.380552,7.021021,01
173,2,01-10,01-10,2,88,0.214338,6.970093,01
173,2,01-10,01-10,2,12,6.611813,2.690701,10
174,1,01,01,1,100,-2.035338,6.085505,01
175,1,01,01-10,1,100,2.285692,9.090379,01
176,2,01-10,01-10,2,77,4.65583,-1.09078,10
176,2,01-10,01-10,2,23,-1.228481,4.912841,01
177,2,01-10,01-10,2,47,7.41846,1.03024,10
177,2,01-10,01-10,2,53,1.886233,7.070969,01
178,2,01-10,01-10,2,60,6.512953,-0.546685,10
178,2,01-10,01-10,2,40,1.897045,5.406311,01
179,1,01,01,1,100,-2.570308,5.910211,01
180,1,01,01,1,100,2.191399,7.653954,01
181,2,01-10,01-10,2,88,0.629457,6.884227,01
181,2,01-10,01-10,2,12,5.47631,0.750425,10
182,1,01,01,1,100,-2.76477,5.339981,01
183,1,01,01,1,100,0.314064,8.048223,01
184,2,01-10,01-10,2,98,-1.014952,7.362695,01
184,2,01-10,01-10,2,2,5.180318,2.846114,10
185,2,01-10,01-10,2,19,6.628331,1.053838,10
185,2,01-10,01-10,2,81,0.702381,6.268422,01
186,2,01-10,01-10,2,87,8.076585,0.140441,10
186,2,01-10,01-10,2,13,2.224004,5.965818,01
187,2,01-10,01-10,2,27,0.990898,5.57158,01
187,2,01-10,01-10,2,73,6.92815,-0.913082,10
188,2,01-10,01-10,2,86,6.987317,-0.868602,10
188,2,01-10,01-10,2,14,1.114184,5.726737,01
189,2,01-10,01-10,2,92,-0.768862,7.659377,01
189,2,01-10,01-10,2,8,5.837695,1.232493,10
190,1,01,01,1,100,-1.314039,6.369801,01
191,1,10,10,1,100,9.040512,-1.047224,10
192,2,01-10,01-10,2,80,6.851375,-0.089644,10
192,2,01-10,01-10,2,20,0.241623,6.231179,01
193,2,01-10,01-10,2,64,6.554786,1.567313,10
193,2,01-10,01-10,2,36,1.138231,6.283964,01
194,1,10,10,1,100,7.444978,-0.368098,10
195,1,01,01,1,100,3.399893,9.315326,01
196,1,10,10,1,100,7.454293,-0.951496,10
197,1,01,01,1,100,-1.880847,6.46023,01
198,2,01-10,01-10,2,60,5.850443,2.465561,10
198,2,01-10,01-10,2,40,-0.531206,6.245662,01
199,2,01-10,01-10,2,77,6.533563,1.775591,10
199,2,01-10,01-10,2,23,1.662905,7.046931,01
200,1,10,10,1,100,7.642508,-2.745727,10
201,1,10,10,1,100,7.642508,-2.745727,10
202,2,01-10,01-10,2,92,9.064294,2.119918,10
202,2,01-10,01-10,2,8,3.18505,6.697815,01
203,1,01,01-10,1,100,1.62892,8.323511,01
204,2,01-10,01-10,2,92,8.756353,-0.870979,10
204,2,01-10,01-10,2,8,3.215343,5.592744,01
205,2,01-10,01-10,2,24,7.198255,2.815574,10
205,2,01-10,01-10,2,76,1.460774,7.787191,01
206,1,10,10,1,100,6.208038,-3.872658,10
207,2,01-10,01-10,2,91,6.348656,3.38245,10
207,2,01-10,01-10,2,9,1.354962,4.671444,01
208,1,01,01,1,100,-0.217893,7.452153,01
209,2,01-10,01-10,2,75,6.026108,0.377228,10
209,2,01-10,01-10,2,25,-0.3324,6.450667,01
210,2,01-10,01-10,2,87,6.84813,0.459639,10
210,2,01-10,01-10,2,13,1.632658,5.055366,01
211,2,01-10,01-10,2,57,0.43813,6.318302,01
211,2,01-10,01-10,2,43,6.6167299999999996,0.992588,10
212,2,01-10,01-10,2,45,6.976816,-0.975361,10
212,2,01-10,01-10,2,55,0.698043,4.342467,01
213,1,01,01,1,100,0.168962,7.462647,01
214,1,10,10,1,100,8.479724,1.30228,10
215,2,01-10,01-10,2,74,5.863026,-0.43983,10
215,2,01-10,01-10,2,26,3.387912,5.598324,01
216,2,01-10,01-10,2,10,1.415913,4.482215,01
216,2,01-10,01-10,2,90,7.686339,-1.770907,10
217,2,01-10,01-10,2,36,1.324441,6.742323,01
217,2,01-10,01-10,2,64,7.164325,2.347784,10
218,2,01-10,01-10,2,96,7.108755,4.027644,10
218,2,01-10,01-10,2,4,3.49679,5.757393,01
219,2,01-10,01-10,2,94,3.876023,9.536902,01
219,2,01-10,01-10,2,6,6.91503,4.025002,10
220,2,01-10,01-10,2,90,-1.82043,5.147962,01
220,2,01-10,01-10,2,10,4.735962,-1.180304,10
221,2,01-10,01-10,2,73,7.046465,1.461153,10
221,2,01-10,01-10,2,27,2.694478,5.099979,01
222,1,10,10,1,100,8.898271,-0.024591,10
223,2,01-10,01-10,2,98,8.099384,-0.335741,10
223,2,01-10,01-10,2,2,1.76372,5.888155,01
224,1,10,10,1,100,7.962638,2.147155,10
225,2,01-10,01-10,2,84,-1.65462,5.401726,01
225,2,01-10,01-10,2,16,4.287137,-0.578532,10
226,1,11,11,1,100,4.180861,5.394659,11
227,2,01-10,01-10,2,29,5.157138,0.458642,10
227,2,01-10,01-10,2,71,-0.668458,6.466211,01
228,2,01-10,01-10,2,87,1.271993,7.015959,01
228,2,01-10,01-10,2,13,6.954796,2.051279,10
229,2,01-10,01-10,2,74,5.756213,-0.809133,10
229,2,01-10,01-10,2,26,2.170312,4.856944,01
230,1,10,10,1,100,4.658017,-4.163999,10
231,2,01-10,01-10,2,95,6.694317,0.494724,10
231,2,01-10,01-10,2,5,0.92544,6.101189,01
232,1,10,10,1,100,6.079716,-3.747037,10
233,1,01,01,1,100,2.028658,8.64757,01
234,1,10,10,1,100,5.988262,-0.922748,10
235,2,01-10,01-10,2,49,1.381231,7.14863,01
235,2,01-10,01-10,2,51,7.054697,1.213262,10
236,2,01-10,01-10,2,13,0.393278,4.759639,01
236,2,01-10,01-10,2,87,6.126422,-1.804959,10
237,1,01,01,1,100,-2.639721,6.537643,01
238,1,01,01,1,100,-1.297974,6.254684,01
239,2,01-10,01-10,2,85,0.647122,6.928386,01
239,2,01-10,01-10,2,15,6.111019,0.429583,10
240,2,01-10,01-10,2,66,0.663623,6.343986,01
240,2,01-10,01-10,2,34,5.887494,0.919169,10
241,2,01-10,01-10,2,61,6.95791,0.452755,10
241,2,01-10,01-10,2,39,2.010974,6.740417,01
242,1,01,01,1,100,1.900229,6.402191,01
243,1,10,10,1,100,4.802129,2.448714,10
244,1,01,01,1,100,2.206427,8.460254,01
245,1,01,01,1,100,0.9543,5.126354,01
246,2,01-10,01-10,2,76,-0.818035,8.119582,01
246,2,01-10,01-10,2,24,4.102915,1.61725,10
247,1,01,01,1,100,0.527781,5.526831,01
248,1,10,10,1,100,8.350665,0.032297,10
249,1,11,11,1,100,7.02164,2.144586,11
250,2,01-10,01-10,2,76,2.191682,6.506117,01
250,2,01-10,01-10,2,24,5.914717,0.029054,10
251,1,01,01,1,100,-0.883878,6.513343,01
252,1,10,10,1,100,6.606157,1.082813,10
253,1,01,01,1,100,3.591458,8.429735,01
254,2,01-10,01-10,2,62,3.978959,8.700333,01
254,2,01-10,01-10,2,38,6.230951,2.212774,10
255,1,01,01-10,1,100,0.491496,8.043202,01
256,2,01-10,01-10,2,75,3.666562,0.02577,10
256,2,01-10,01-10,2,25,-1.728367,5.482364,01
257,1,10,10,1,100,8.180124,0.457743,10
258,2,01-10,01-10,2,89,8.072928,1.503137,10
258,2,01-10,01-10,2,11,1.500364,7.086539,01
259,2,10-11,10,2,89,9.538494,-0.488597,10
259,2,10-11,10,2,11,4.855601,4.117224,11
260,2,01-10,01-10,2,89,1.270563,7.668587,01
260,2,01-10,01-10,2,11,7.630093,2.403137,10
261,1,10,10,1,100,5.02848,1.37861,10
262,2,01-10,01-10,2,74,1.931747,5.416655,01
262,2,01-10,01-10,2,26,7.573126,-0.426106,10
263,2,01-10,01-10,2,97,-1.218521,7.073049,01
263,2,01-10,01-10,2,3,2.842484,3.579665,10
264,2,01-10,01-10,2,98,7.538928,-0.288135,10
264,2,01-10,01-10,2,2,1.557822,6.183606,01
265,2,01-10,01-10,2,31,6.536937,1.724249,10
265,2,01-10,01-10,2,69,2.128317,6.880295,01
266,2,01-10,01-10,2,68,7.551129,1.07031,10
266,2,01-10,01-10,2,32,3.625814,6.425275,01
267,1,10,10,1,100,7.297394,0.391982,10
268,2,01-10,01-10,2,79,1.241066,7.017751,01
268,2,01-10,01-10,2,21,6.796919,1.791387,10
269,2,01-10,01-10,2,56,0.666281,6.313939,01
269,2,01-10,01-10,2,44,6.665072,2.448195,10
270,2,01-10,01-10,2,71,6.489367,1.122237,10
270,2,01-10,01-10,2,29,1.496249,6.816546,01
271,2,01-10,01-10,2,82,6.022476,-0.840408,10
271,2,01-10,01-10,2,18,-0.049447,5.738804,01
272,2,01-10,01-10,2,28,6.282813,0.001555,10
272,2,01-10,01-10,2,72,1.198551,5.989765,01
273,2,01-11,01,2,98,0.009759,6.556801,01
273,2,01-11,01,2,2,4.429485,-0.074158,11
274,2,01-10,01-10,2,88,-2.734095,6.433762,01
274,2,01-10,01-10,2,12,3.134289,0.840383,10
275,2,01-10,01-10,2,74,7.099227,0.18072,10
275,2,01-10,01-10,2,26,0.848838,6.52655,01
276,2,01-10,01-10,2,92,-0.475214,8.565346,01
276,2,01-10,01-10,2,8,5.772237,2.278989,10
277,2,01-10,01-10,2,99,6.817258,-0.162959,10
277,2,01-10,01-10,2,1,2.651265,3.066143,01
278,1,01,01-10,1,100,0.217372,4.068486,01
279,2,01-10,01-10,2,85,-2.774241,5.305895,01
279,2,01-10,01-10,2,15,1.113639,3.911902,10
280,1,01,01,1,100,-5.690054,6.952673,01
281,2,01-10,01-10,2,88,-0.982654,7.275952,01
281,2,01-10,01-10,2,12,3.783819,0.721365,10
282,2,01-10,01-10,2,88,9.369145,8.07e-4,10
282,2,01-10,01-10,2,12,4.683257,6.624913,01
283,1,01,01,1,100,-4.326268,5.961356,01
284,2,01-10,01-10,2,80,-0.815221,6.327259,01
284,2,01-10,01-10,2,20,5.519406,0.69548,10
285,2,01-10,01-10,2,10,6.70833,2.773015,10
285,2,01-10,01-10,2,90,0.47858,7.379048,01
286,1,10,10,1,100,7.069878,-2.929074,10
287,2,01-10,01-10,2,36,0.099689,6.805408,01
287,2,01-10,01-10,2,64,6.472196,0.244877,10
288,1,00,00,1,100,4.998883,2.872785,00
289,2,01-10,01-10,2,54,7.340232,1.502973,10
289,2,01-10,01-10,2,46,1.523265,7.894742,01
290,2,01-10,01-10,2,91,6.904107,-1.070671,10
290,2,01-10,01-10,2,9,1.567162,5.463078,01
291,2,01-10,01-10,2,91,8.117095,2.324751,10
291,2,01-10,01-10,2,9,2.525456,5.523339,01
292,2,01-10,01-10,2,72,6.477527,1.384891,10
292,2,01-10,01-10,2,28,0.616616,7.097801,01
293,1,10,10,1,100,6.009757,0.188766,10
294,1,00,00,1,100,4.827339,1.805413,00
295,2,01-10,01-10,2,87,4.666575,7.670392,01
295,2,01-10,01-10,2,13,6.91207,3.994827,10
296,1,00,00,1,100,4.827339,1.835627,00
297,1,01,01-10,1,100,-0.756625,4.719177,01
298,2,01-10,01-10,2,93,6.194444,-1.544467,10
298,2,01-10,01-10,2,7,1.324379,3.918465,01
299,2,01-10,01-10,2,14,1.558306,6.556628,01
299,2,01-10,01-10,2,86,7.801561,1.490221,10
300,1,10,10,1,100,5.796069,-1.699297,10
301,1,10,10,1,100,6.514577,-2.975142,10
302,2,01-10,01-10,2,83,8.326958,0.048829,10
302,2,01-10,01-10,2,17,1.860653,5.924286,01
303,2,01-10,01-10,2,77,6.667756,3.964779,10
303,2,01-10,01-10,2,23,0.601404,6.174253,01
304,2,01-10,01-10,2,57,5.913985,-0.458803,10
304,2,01-10,01-10,2,43,1.276707,6.023019,01
305,2,01-10,01-10,2,78,6.43839,-0.130396,10
305,2,01-10,01-10,2,22,0.075052,5.034661,01
306,2,01-10,01-10,2,79,1.294602,8.466096,01
306,2,01-10,01-10,2,21,6.412341,2.243162,10
307,2,01-10,01-10,2,52,7.030118,0.50926,10
307,2,01-10,01-10,2,48,2.11899,6.98468,01
308,1,10,10,1,100,7.496027,1.506728,10
309,1,10,10,1,100,7.709283,0.614441,10
310,2,01-10,01-10,2,93,-0.227808,5.667329,01
310,2,01-10,01-10,2,7,4.549184,3.10425,10
311,2,01-10,01-10,2,94,8.56641,3.820213,10
311,2,01-10,01-10,2,6,2.268269,6.765655,01
312,1,10,10,1,100,6.279641,-0.757016,10
313,1,10,10,1,100,6.399493,-4.450541,10
314,2,01-10,01-10,2,75,1.260133,5.998711,01
314,2,01-10,01-10,2,25,5.779055,-0.443487,10
315,2,01-10,01-10,2,71,6.370646,2.187783,10
315,2,01-10,01-10,2,29,1.937701,7.831405,01
316,1,01,01-10,1,100,-0.795028,7.364601,01
317,2,01-10,01-10,2,64,1.21481,5.982395,01
317,2,01-10,01-10,2,36,6.581323,0.372703,10
318,1,10,10,1,100,6.490335,0.28097,10
319,1,10,10,1,100,6.209666,-2.647916,10
320,2,01-10,01-10,2,77,9.480409,-0.375764,10
320,2,01-10,01-10,2,23,3.004472,5.2265,01
321,1,01,01,1,100,0.209585,7.498038,01
322,1,01,01,1,100,-1.610256,7.240527,01
323,1,01,01,1,100,-0.70198,8.184756,01
324,2,01-10,01-10,2,93,5.427869,-0.43508,10
324,2,01-10,01-10,2,7,-0.761885,5.928067,01
325,1,10,10,1,100,7.769613,0.357681,10
326,1,10,10,1,100,9.215929,0.513624,10
327,1,10,10,1,100,6.424124,-3.17793,10
328,2,01-10,01-10,2,97,6.052104,-0.797874,10
328,2,01-10,01-10,2,3,3.621261,5.024551,01
